Time,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance
1731072140.23,19.8,0.617,0.0,1.47,3654.257652930345,19.9,0.941,0.0,1.5,4331.175547123436,19.8,0.717,0.0,0.849,3775.233388811876,40.3,1.019,0.0,1.59,7664.256337527688
1731072140.73,19.8,0.666,0.0,0.809,3654.164217026925,19.8,0.743,0.0,2.58,4331.128641878466,19.8,0.494,0.0,1.16,3775.244445727985,39.7,1.191,0.0,2.62,7664.673950531504
1731072141.23,20.5,0.612,0.0,1.16,3654.070781197322,20.5,0.728,0.0,5.17,4331.0817367027375,19.8,0.296,0.0,1.14,3775.255525126743,40.3,1.362,0.0,2.6,7664.421017512895
1731072141.73,19.8,0.709,0.0,1.4,3653.97734544154,19.8,0.883,0.0,1.76,4331.034831596255,20.5,0.34,0.0,0.832,3775.2666270079526,39.7,1.305,0.0,3.57,7664.182380594988
1731072142.23,19.8,0.682,0.0,0.793,3653.8839097595855,19.9,0.95,0.0,1.89,4330.987926559021,19.8,0.317,0.0,1.25,3775.277751371413,39.7,0.575,0.0,2.16,7664.5756445019315
1731072142.73,19.8,0.682,0.0,1.04,3653.790474151466,19.8,1.055,0.0,2.6,4330.941021591036,19.8,0.299,0.0,1.23,3775.288898216929,40.3,0.664,0.0,2.24,7664.122134753066
1731072143.23,20.5,0.722,0.0,0.919,3653.697038617187,20.5,0.997,0.0,1.73,4330.894116692303,20.5,0.409,0.0,0.792,3775.300067544301,40.3,0.79,0.0,1.58,7663.885700626098
1731072143.73,19.8,0.585,0.0,0.888,3653.603603156752,19.8,1.153,0.0,1.64,4330.847211862823,19.8,0.302,0.0,1.17,3775.311259353328,39.7,0.763,0.0,2.32,7664.349788872345
1731072144.23,19.8,0.493,0.0,6.14,3653.5101677701687,19.8,1.058,0.0,2.45,4330.800307102602,19.9,0.506,0.0,1.63,3775.3224736438087,40.3,0.773,0.0,2.63,7664.506145529411
1731072144.73,19.8,0.623,0.0,0.762,3653.41673245744,19.8,1.09,0.0,1.85,4330.75340241164,19.8,0.387,0.0,2.24,3775.333710415544,39.7,0.876,0.0,1.34,7664.405685150888
1731072145.23,20.5,0.686,0.0,5.5,3653.323297218574,20.5,1.04,0.0,1.66,4330.70649778994,20.5,0.341,0.0,1.06,3775.344969668334,40.3,0.89,0.0,1.92,7663.804548066259
1731072145.73,19.8,0.579,0.0,1.3,3653.2298620535776,19.8,1.121,0.0,1.91,4330.659593237501,19.8,0.459,0.0,1.18,3775.3562514019786,39.7,1.165,0.0,2.55,7664.100855176358
1731072146.23,19.9,0.57,0.0,0.801,3653.1364269624537,19.8,1.325,0.0,4.19,4330.612688754329,19.8,0.444,0.0,0.806,3775.3675556162734,40.3,1.217,0.0,1.67,7663.896457242272
1731072146.73,19.8,0.638,0.0,1.2,3653.042991945209,19.9,1.444,0.0,6.47,4330.565784340424,19.8,0.413,0.0,1.36,3775.3788823110194,39.7,0.552,0.0,10.5,7663.752929949475
1731072147.23,20.5,0.677,0.0,1.73,3652.949557001848,19.8,1.349,0.0,1.68,4330.518879995791,20.5,0.364,0.0,1.47,3775.390231486012,40.3,0.509,0.0,1.72,7663.78544982289
1731072147.73,19.8,0.753,0.0,0.822,3652.8561221323785,20.5,1.281,0.0,1.785,4330.47197572043,19.8,0.527,0.0,0.824,3775.401603141048,39.7,0.637,0.0,1.92,7663.707474217254
1731072148.23,19.8,0.715,0.0,1.11,3652.762687336805,19.8,1.491,0.0,1.89,4330.425071514343,19.8,0.58,0.0,1.21,3775.412997275928,40.3,0.659,0.0,2.8,7664.151001884401
1731072148.73,19.8,0.772,0.0,0.891,3652.669252615134,19.8,1.014,0.0,1.86,4330.378167377533,19.8,0.443,0.0,1.16,3775.424413890444,39.7,0.814,0.0,1.7,7663.904683672546
1731072149.23,20.5,0.738,0.0,0.812,3652.5758179673703,19.8,0.81,0.0,1.72,4330.331263310002,20.5,0.472,0.0,0.839,3775.435852984395,40.3,0.845,0.0,2.39,7664.037022275846
1731072149.73,19.8,0.758,0.0,1.07,3652.4823833935184,20.5,1.023,0.0,2.19,4330.284359311754,19.8,0.593,0.0,4.89,3775.4473145575735,39.7,0.961,0.0,2.22,7663.639758226153
1731072150.23,19.8,0.728,0.0,6.59,3652.3889488935865,19.8,0.917,0.0,2.3,4330.237455382788,19.8,0.444,0.0,1.4,3775.458798609779,40.3,0.661,0.0,1.74,7663.918345332463
1731072150.73,19.8,0.902,0.0,0.798,3652.2955144675793,19.9,1.006,0.0,1.68,4330.190551523108,19.9,0.611,0.0,0.735,3775.470305140804,39.7,0.779,0.0,1.59,7663.987041364693
1731072151.23,19.9,0.9,0.0,1.26,3652.202080115503,20.5,0.889,0.0,4.65,4330.143647732717,20.5,0.528,0.0,1.21,3775.4818341504447,40.3,0.596,0.0,3.55,7664.231092907175
1731072151.73,20.5,0.924,0.0,1.3,3652.108645837361,19.8,1.002,0.0,2.46,4330.096744011616,19.8,0.51,0.0,1.36,3775.493385638493,39.7,0.744,0.0,1.72,7664.022162772027
1731072152.23,19.8,0.956,0.0,0.806,3652.015211633161,19.8,1.266,0.0,1.81,4330.049840359809,19.8,0.515,0.0,0.79,3775.504959604741,39.7,0.62,0.016,1.72,7664.05795041212
1731072152.73,19.8,0.391,0.0,1.13,3651.9217775029074,19.8,0.893,0.0,2.46,4330.002936777295,19.8,0.588,0.0,1.17,3775.5165560489854,39.1,0.966,0.016,2.01,7663.723516206209
1731072153.23,20.5,0.424,0.0,0.892,3651.828343446608,19.8,0.623,0.0,3.11,4329.956033264079,20.5,0.686,0.0,1.26,3775.52817497102,40.3,1.041,0.0,2.1,7664.032211084067
1731072153.73,19.8,0.358,0.0,1.12,3651.734909464268,20.5,0.711,0.0,2.79,4329.909129820163,19.8,0.527,0.0,0.843,3775.539816370634,39.7,0.897,0.0,1.97,7664.3261213761725
1731072154.23,19.8,0.496,0.0,1.44,3651.641475555891,19.9,1.073,0.0,1.84,4329.862226445548,19.9,0.372,0.0,0.942,3775.551480247621,40.4,0.924,0.0,1.61,7664.214712405186
1731072154.73,19.8,0.449,0.0,0.77,3651.5480417214826,19.8,1.037,0.0,2.75,4329.815323140238,19.8,0.641,0.0,0.941,3775.563166601771,39.6,1.122,0.0,2.17,7663.8148032986
1731072155.23,20.5,0.385,0.0,1.22,3651.4546079610514,20.5,0.771,0.0,2.83,4329.768419904233,20.5,0.455,0.0,1.2,3775.5748754328783,40.3,0.694,0.0,2.59,7664.05781082914
1731072155.73,19.9,0.515,0.0,4.27,3651.3611742746025,19.9,0.75,0.0,1.67,4329.721516737537,19.8,0.547,0.0,1.01,3775.586606740733,39.7,0.794,0.0,2.53,7664.114962843923
1731072156.23,19.8,0.614,0.0,0.776,3651.267740662139,19.8,1.19,0.0,2.1,4329.674613640152,19.8,0.798,0.0,1.05,3775.598360525124,40.3,0.881,0.0,7.14,7663.545321465138
1731072156.73,19.8,0.431,0.0,1.16,3651.1743071236688,19.8,1.006,0.0,2.9,4329.627710612079,19.9,0.57,0.0,1.05,3775.610136785842,39.7,0.775,0.0,1.72,7663.942990146404
1731072157.23,20.5,0.402,0.0,1.43,3651.0808736591953,20.5,0.875,0.0,8.05,4329.580807653323,20.5,0.521,0.0,0.846,3775.621935522676,40.3,0.896,0.0,1.77,7663.580735396293
1731072157.73,19.8,0.704,0.0,0.775,3650.987440268728,19.9,0.854,0.0,1.81,4329.533904763884,19.8,0.504,0.0,1.32,3775.6337567354167,39.0,0.927,0.016,1.58,7664.035986094435
1731072158.23,19.8,0.471,0.0,0.891,3650.89400695227,19.8,1.193,0.0,1.65,4329.487001943764,19.8,0.585,0.0,1.43,3775.6456004238535,40.3,1.04,0.0,1.7,7664.045908470172
1731072158.73,19.9,0.58,0.0,1.24,3650.8005737098265,19.8,1.222,0.0,2.22,4329.440099192966,19.8,0.546,0.0,0.686,3775.657466587773,39.7,1.056,0.0,2.47,7663.669973179211
1731072159.23,20.5,0.906,0.0,1.02,3650.707140541405,20.5,1.078,0.0,2.3,4329.3931965114925,20.5,0.613,0.0,1.15,3775.669355226965,39.6,0.73,0.0,2.49,7663.857275286546
1731072159.73,19.8,0.556,0.0,0.877,3650.613707447009,19.9,0.977,0.0,1.59,4329.346293899346,19.9,0.604,0.0,4.76,3775.681266341215,40.3,0.967,0.0,1.75,7663.848281138632
1731072160.23,19.8,0.571,0.0,0.764,3650.520274426647,19.8,1.345,0.0,1.67,4329.299391356528,19.8,0.699,0.0,0.86,3775.693199930312,40.4,0.991,0.0,1.79,7663.572964288506
1731072160.73,19.8,0.677,0.0,1.47,3650.426841480322,19.8,1.409,0.0,1.98,4329.25248888304,19.8,0.72,0.0,1.27,3775.7051559940433,39.6,0.936,0.0,6.95,7663.961953023308
1731072161.23,20.5,0.632,0.0,1.49,3650.3334086080417,19.9,1.085,0.0,1.74,4329.205586478886,20.5,0.864,0.0,1.33,3775.7171345321945,40.3,1.103,0.0,2.17,7663.700079253018
1731072161.73,19.8,0.573,0.0,6.2,3650.2399758098095,19.8,1.024,0.0,6.98,4329.158684144068,19.8,0.731,0.0,0.812,3775.729135544552,39.7,1.168,0.0,2.25,7663.813309129398
1731072162.23,19.8,0.597,0.0,1.04,3650.146543085633,20.5,1.03,0.0,1.5,4329.111781878588,19.8,0.548,0.0,1.25,3775.7411590308975,40.3,1.094,0.0,1.44,7664.203974995645
1731072162.73,19.8,0.709,0.0,0.839,3650.0531104355177,19.8,0.973,0.0,2.12,4329.064879682447,19.8,0.231,0.0,1.27,3775.7532049910246,39.7,1.204,0.0,1.92,7663.730058859306
1731072163.23,20.5,0.635,0.0,1.28,3649.959677859469,19.9,0.901,0.0,2.7,4329.017977555649,20.5,0.358,0.0,0.768,3775.7652734247126,39.7,1.084,0.0,2.4,7663.64730290858
1731072163.73,19.8,0.847,0.0,1.26,3649.866245357493,20.5,1.231,0.0,1.68,4328.971075498195,19.8,0.311,0.0,1.23,3775.7773643317487,39.0,0.707,0.032,1.78,7663.480291554215
1731072164.23,19.8,0.796,0.0,0.885,3649.772812929594,19.8,1.15,0.0,3.95,4328.924173510088,19.8,0.297,0.0,0.996,3775.789477711914,40.3,0.606,0.0,1.85,7663.621544370949
1731072164.73,19.9,0.708,0.0,1.0,3649.6793805757775,19.8,0.921,0.0,2.62,4328.877271591331,19.9,0.304,0.0,6.61,3775.801613564992,39.7,0.776,0.0,2.82,7663.852339124904
1731072165.23,19.8,0.51,0.0,1.09,3649.585948296052,20.5,1.086,0.0,1.63,4328.830369741924,20.5,0.426,0.0,1.05,3775.813771890769,40.3,0.861,0.0,6.35,7664.102709507729
1731072165.73,20.5,0.546,0.0,0.915,3649.492516090422,19.9,1.618,0.0,1.88,4328.783467961871,19.8,0.296,0.0,1.24,3775.8259526890274,39.7,1.021,0.0,1.54,7663.724795542483
1731072166.23,19.8,0.632,0.0,0.927,3649.399083958893,19.8,1.238,0.0,5.17,4328.736566251174,19.8,0.935,0.0,0.841,3775.838155959548,40.3,1.146,0.0,5.5,7663.664362445036
1731072166.73,19.8,0.543,0.0,0.855,3649.305651901469,19.9,1.273,0.0,1.79,4328.689664609833,19.8,0.463,0.0,1.11,3775.850381702114,39.7,1.111,0.0,3.75,7663.903633728851
1731072167.23,20.5,0.562,0.0,1.34,3649.212219918156,19.8,1.547,0.0,1.78,4328.642763037857,20.5,0.299,0.0,1.17,3775.8626299165057,40.3,0.964,0.0,4.93,7664.067916079436
1731072167.73,19.8,0.593,0.0,1.07,3649.118788008962,20.5,1.396,0.0,2.14,4328.595861535239,19.8,0.297,0.0,0.858,3775.8749006025073,39.7,0.784,0.0,3.73,7663.702729609876
1731072168.23,19.8,0.784,0.0,2.48,3649.0253561738928,19.8,1.321,0.0,2.02,4328.548960101988,19.8,0.38,0.0,1.18,3775.8871937598983,40.3,0.506,0.0,2.39,7663.415030718458
1731072168.73,19.8,0.73,0.0,1.06,3648.931924412951,19.8,1.41,0.0,2.38,4328.502058738103,19.8,0.455,0.0,1.2,3775.8995093884582,39.7,0.518,0.0,2.48,7663.676175830981
1731072169.23,20.5,0.723,0.0,0.892,3648.838492726145,20.5,1.328,0.0,1.58,4328.455157443587,20.5,0.375,0.0,2.19,3775.9118474879688,40.3,0.466,0.0,1.79,7663.361456906189
1731072169.73,19.8,0.737,0.0,0.883,3648.745061113477,19.8,1.476,0.0,1.72,4328.408256218445,19.8,0.472,0.0,1.06,3775.924208058207,39.7,0.672,0.0,3.08,7663.555748875108
1731072170.23,19.8,0.755,0.0,1.19,3648.651629574958,19.8,1.109,0.0,2.01,4328.361355062675,19.9,0.427,0.0,1.12,3775.936591098955,40.3,0.646,0.0,1.75,7663.801334763249
1731072170.73,19.8,0.863,0.0,0.954,3648.558198110591,19.8,0.611,0.0,2.12,4328.3144539762825,19.8,0.392,0.0,1.06,3775.948996609991,39.7,0.667,0.0,2.41,7663.618618714351
1731072171.23,20.5,0.795,0.0,0.862,3648.464766720381,20.5,0.71,0.0,8.39,4328.267552959266,20.5,0.414,0.0,1.03,3775.961424591094,40.3,0.717,0.0,2.09,7663.329487626925
1731072171.73,19.8,0.815,0.0,1.23,3648.3713354043343,19.8,0.733,0.0,1.5,4328.220652011632,19.8,0.435,0.0,0.859,3775.97387504204,39.7,0.736,0.0,2.05,7663.538875850469
1731072172.23,19.8,0.848,0.0,1.09,3648.277904162455,19.8,0.816,0.0,2.37,4328.173751133381,19.8,0.466,0.0,1.27,3775.9863479626088,40.3,0.613,0.0,2.4,7663.398084291048
1731072172.73,19.8,0.974,0.0,0.782,3648.184472994752,19.8,0.855,0.0,2.14,4328.126850324515,19.8,0.505,0.0,1.5,3775.998843352577,39.7,0.695,0.0,2.74,7663.517820421501
1731072173.23,20.5,0.967,0.0,5.43,3648.091041901229,20.5,0.839,0.0,1.94,4328.079949585035,20.5,0.507,0.0,0.782,3776.011361211722,40.3,0.569,0.0,1.51,7663.685161003571
1731072173.73,19.2,0.399,0.0,1.44,3647.9976108818937,19.8,1.004,0.0,1.89,4328.0330489149455,19.9,0.486,0.0,0.943,3776.02390153982,39.7,0.83,0.0,1.97,7663.764550205429
1731072174.23,12.8,11.428,0.13,1.03,3647.904179936749,5.12,6.195,0.0,1.66,4327.986148314248,14.7,15.031,0.233,1.42,3776.036464336647,27.5,6.673,0.317,1.73,7663.547265593808
1731072174.74,23.7,2.528,0.075,52.8,3647.8107490658,24.3,2.223,0.296,2.345,4327.939247782945,20.5,2.636,0.0,21.0,3776.049049601977,39.7,1.224,0.0,135.0,7663.381356374822
1731072175.23,20.5,0.634,0.0,1.67,3647.7173182690567,19.9,0.826,0.0,3.03,4327.892347321038,20.5,0.843,0.0,6.2,3776.0616573355887,40.3,0.918,0.0,1.72,7663.16505247111
1731072175.73,19.9,0.39,0.0,0.841,3647.6238875465215,20.5,0.84,0.0,6.97,4327.845446928529,19.8,0.503,0.0,0.939,3776.0742875372566,39.7,1.03,0.0,2.15,7663.461889837246
1731072176.23,19.8,0.378,0.0,1.17,3647.530456898202,19.8,0.844,0.0,1.83,4327.7985466054215,19.8,0.424,0.0,0.859,3776.086940206754,39.7,0.691,0.0,2.25,7663.347186285109
1731072176.73,19.8,0.413,0.0,1.21,3647.4370263241017,19.8,0.772,0.0,3.64,4327.751646351717,19.8,0.593,0.0,1.17,3776.099615343855,40.2,0.728,0.0,2.05,7663.360753199327
1731072177.23,20.5,0.422,0.0,0.851,3647.343595824226,19.8,0.944,0.0,3.51,4327.704746167419,20.5,0.514,0.0,1.5,3776.1123129483312,40.4,0.696,0.0,2.07,7663.172803956275
1731072177.73,19.8,0.411,0.0,1.19,3647.2501653985832,20.5,0.905,0.0,1.86,4327.657846052527,19.8,0.576,0.0,0.764,3776.125033019961,39.7,0.908,0.0,2.16,7663.33041691912
1731072178.23,19.8,0.625,0.0,6.73,3647.156735047179,19.8,1.124,0.0,2.88,4327.610946007046,19.9,0.583,0.0,1.13,3776.1377755585136,40.4,0.755,0.0,1.56,7663.502578310906
1731072178.73,19.8,0.424,0.0,0.84,3647.063304770018,19.8,1.022,0.0,4.05,4327.564046030977,19.9,0.517,0.0,1.21,3776.150540563763,39.7,0.881,0.0,3.57,7663.333399277258
1731072179.23,20.5,0.501,0.0,1.24,3646.969874567104,19.8,1.04,0.0,2.42,4327.517146124322,20.5,0.536,0.0,0.818,3776.1633280354818,40.3,1.011,0.0,7.33,7663.298155645578
1731072179.73,19.8,0.423,0.0,1.02,3646.876444438445,20.5,1.107,0.0,2.09,4327.4702462870855,19.8,0.562,0.0,1.28,3776.176137973438,39.7,1.407,0.0,1.92,7663.280407287603
1731072180.23,19.8,0.523,0.0,0.702,3646.7830143840474,19.8,1.055,0.0,3.53,4327.423346519266,19.8,0.513,0.0,1.51,3776.1889703774086,40.4,1.128,0.0,2.26,7663.540852351928
1731072180.73,19.8,0.525,0.0,1.25,3646.689584403915,19.9,1.273,0.0,2.19,4327.376446820868,19.9,0.568,0.0,0.767,3776.2018252471626,39.6,0.731,0.0,3.42,7663.682331606582
1731072181.23,20.5,0.52,0.0,1.57,3646.596154498055,20.5,1.101,0.0,1.92,4327.329547191894,20.5,0.563,0.0,1.24,3776.214702582469,40.3,0.792,0.0,1.94,7663.211430650203
1731072181.73,19.8,0.503,0.0,0.84,3646.502724666472,19.8,1.131,0.0,2.03,4327.282647632345,19.8,0.6,0.0,1.25,3776.227602383098,39.7,1.583,0.0,1.94,7663.607447326655
1731072182.23,19.8,0.568,0.0,1.29,3646.40929490917,19.8,1.485,0.0,2.09,4327.235748142225,19.8,0.86,0.0,0.895,3776.24052464882,39.7,1.141,0.016,1.77,7663.187480719826
1731072182.73,19.8,0.542,0.0,4.91,3646.31586522616,19.8,1.027,0.0,1.69,4327.188848721535,19.8,0.887,0.0,0.961,3776.2534693794055,39.0,1.036,0.016,1.91,7663.417004802839
1731072183.23,20.5,0.63,0.0,0.803,3646.2224356174434,19.9,0.919,0.0,2.57,4327.141949370277,20.5,0.729,0.0,0.993,3776.266436574623,40.3,1.046,0.0,1.97,7662.877934285169
1731072183.73,19.8,0.858,0.0,1.23,3646.1290060830265,20.5,1.027,0.0,3.36,4327.095050088454,19.8,0.814,0.0,1.01,3776.27942623424,39.7,1.211,0.0,3.01,7663.468530508348
1731072184.23,19.8,0.905,0.0,1.29,3646.035576622917,19.8,0.966,0.0,1.74,4327.048150876067,19.8,0.407,0.0,1.25,3776.2924383580257,40.3,1.34,0.0,2.25,7663.323949951231
1731072184.73,19.8,0.814,0.0,0.775,3645.942147237117,19.9,1.049,0.0,1.86,4327.001251733122,19.8,0.601,0.0,7.71,3776.3054729457463,39.0,1.253,0.0,1.44,7663.420199129791
1731072185.23,20.5,0.667,0.0,3.62,3645.8487179256354,19.8,1.057,0.0,11.5,4326.954352659617,20.5,0.284,0.0,0.916,3776.318529997172,41.0,0.588,0.0,1.86,7662.803304928829
1731072185.73,19.8,0.767,0.0,3.08,3645.755288688477,20.5,1.029,0.0,1.98,4326.9074536555545,19.8,0.269,0.0,0.864,3776.331609512068,39.6,0.794,0.0,3.2,7662.957876148562
1731072186.23,19.8,0.756,0.0,2.15,3645.661859525648,19.8,0.934,0.0,1.86,4326.86055472094,19.8,0.29,0.0,1.87,3776.344711490201,40.4,0.697,0.0,1.73,7662.932853506187
1731072186.73,19.8,0.545,0.0,1.6,3645.568430437153,19.8,1.031,0.0,1.7,4326.813655855773,19.8,0.291,0.0,3.1,3776.357835931336,39.7,0.798,0.0,1.91,7663.417014510245
1731072187.23,20.5,0.654,0.0,1.68,3645.475001422996,20.5,1.185,0.0,2.14,4326.766757060057,20.5,0.38,0.0,1.83,3776.37098283524,39.7,0.918,0.016,2.38,7663.067034542323
1731072187.73,19.8,0.521,0.0,6.53,3645.381572483188,19.9,1.162,0.0,2.36,4326.719858333794,19.8,0.286,0.0,0.919,3776.384152201679,39.7,0.983,0.0,1.59,7662.925531029961
1731072188.23,19.8,0.758,0.0,1.13,3645.28814361773,19.8,1.229,0.0,1.8,4326.672959676985,19.8,0.425,0.0,1.26,3776.3973440304185,39.7,1.02,0.016,1.7,7662.941346848744
1731072188.73,19.9,0.673,0.0,1.24,3645.1947148266313,19.8,1.35,0.0,1.62,4326.626061089634,19.8,0.334,0.0,1.22,3776.410558321222,39.7,1.107,0.0,10.2,7662.755701661175
1731072189.23,20.5,0.618,0.0,0.857,3645.101286109894,20.5,1.36,0.0,2.04,4326.579162571742,20.5,0.41,0.0,0.8,3776.423795073853,39.7,0.528,0.0,2.33,7663.2418195302225
1731072189.73,19.8,0.67,0.0,1.34,3645.007857467525,19.8,1.374,0.0,7.78,4326.532264123313,19.8,0.395,0.0,1.15,3776.437054288075,40.3,0.552,0.0,2.01,7662.963000808484
1731072190.23,19.8,0.675,0.0,1.24,3644.9144288995312,19.8,1.329,0.0,2.03,4326.485365744347,19.8,0.419,0.0,1.26,3776.450335963654,40.3,0.495,0.0,2.15,7663.025337842228
1731072190.73,19.8,0.651,0.0,0.827,3644.8210004059183,19.8,1.525,0.0,1.63,4326.4384674348485,19.8,0.482,0.0,6.57,3776.463640100352,39.7,0.593,0.0,2.51,7663.413172190397
1731072191.23,20.5,0.682,0.0,1.16,3644.727571986692,20.5,1.508,0.0,2.1,4326.391569194818,20.5,0.456,0.0,1.08,3776.4769666979305,40.3,0.617,0.0,1.61,7663.102449726069
1731072191.73,19.8,0.746,0.0,1.39,3644.634143641856,19.2,0.662,0.0,2.56,4326.344671024258,19.8,0.406,0.0,0.909,3776.490315756152,39.7,1.072,0.0,2.31,7662.931785362641
1731072192.23,19.9,0.786,0.0,5.99,3644.540715371416,20.5,0.839,0.0,1.58,4326.297772923173,19.8,0.65,0.0,1.24,3776.503687274778,40.3,0.733,0.0,2.57,7663.1190934717615
1731072192.73,19.8,0.923,0.0,1.01,3644.447287175381,19.8,0.868,0.0,1.95,4326.250874891562,19.9,0.528,0.0,1.43,3776.517081253572,39.7,1.074,0.0,1.77,7662.772352636452
1731072193.23,20.5,0.797,0.0,1.23,3644.353859053756,19.8,1.022,0.0,1.93,4326.203976929428,20.5,0.528,0.0,0.987,3776.5304976922935,39.7,0.631,0.0,9.4,7662.963139452335
1731072193.73,19.8,0.941,0.0,0.933,3644.260431006544,20.5,0.954,0.0,1.81,4326.157079036775,19.8,0.423,0.0,1.48,3776.543936590703,40.3,0.652,0.0,1.97,7663.150798046533
1731072194.23,19.8,0.91,0.0,2.26,3644.167003033753,19.8,0.833,0.0,1.82,4326.110181213603,19.9,0.505,0.0,1.01,3776.557397948561,40.4,0.833,0.0,1.83,7663.174747528239
1731072194.73,19.8,0.739,0.0,1.41,3644.073575135386,19.9,1.01,0.0,1.77,4326.063283459917,19.8,0.563,0.0,1.03,3776.570881765626,39.7,0.868,0.0,1.54,7663.263321238462
1731072195.23,19.8,0.336,0.0,2.41,3643.9801473114526,20.5,0.874,0.0,1.86,4326.016385775718,20.5,0.733,0.0,0.915,3776.58438804166,40.3,0.855,0.0,1.77,7662.622813337588
1731072195.73,20.5,0.332,0.0,1.37,3643.886719561957,19.8,0.883,0.0,1.75,4325.969488161007,19.8,0.579,0.0,1.04,3776.59791677642,39.7,0.889,0.0,1.94,7663.147529362686
1731072196.23,19.8,0.836,0.0,1.1,3643.793291886904,19.8,0.951,0.0,2.11,4325.922590615786,19.8,0.655,0.0,7.36,3776.6114679696666,40.3,1.006,0.0,2.14,7662.934826677834
1731072196.73,19.8,0.516,0.0,1.64,3643.699864286301,19.8,0.836,0.0,2.22,4325.87569314006,19.9,0.601,0.0,0.835,3776.625041621157,39.7,1.247,0.0,1.64,7662.805203302066
1731072197.23,20.5,0.383,0.0,0.826,3643.60643676015,20.5,1.186,0.0,1.61,4325.828795733831,20.5,0.633,0.0,1.5,3776.638637730647,40.3,1.424,0.0,1.87,7662.869958627223
1731072197.73,19.8,0.583,0.0,5.78,3643.513009308461,19.9,0.93,0.0,2.82,4325.781898397098,19.8,0.588,0.0,1.35,3776.652256297897,39.7,0.881,0.0,2.95,7662.7250619765955
1731072198.23,19.8,0.606,0.0,0.866,3643.419581931238,19.8,1.034,0.0,3.14,4325.735001129866,19.8,0.466,0.0,0.797,3776.665897322664,40.3,0.772,0.0,1.94,7662.6499124434495
1731072198.73,19.9,0.464,0.0,5.79,3643.326154628488,19.8,1.191,0.0,3.18,4325.688103932136,19.8,0.607,0.0,1.17,3776.679560804703,39.7,0.869,0.0,2.2,7663.243554138829
1731072199.23,19.8,0.363,0.0,1.13,3643.232727400215,20.5,1.189,0.0,2.22,4325.641206803912,20.5,0.615,0.0,1.08,3776.693246743771,40.3,0.856,0.0,1.45,7662.870800590137
1731072199.73,20.5,0.417,0.0,0.809,3643.139300246423,19.9,0.9,0.0,1.71,4325.594309745195,19.8,0.579,0.0,0.841,3776.7069551396216,39.7,0.952,0.0,2.75,7662.488580996136
