Time,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance
1731070001.8,20.5,0.592,0.0,7.64,3930.148297456471,20.5,0.559,0.0,3.03,4053.835733475148,40.3,0.752,0.0,1.68,7718.008226158423,20.5,0.668,0.0,10.5,4532.064382817172
1731070002.3,19.8,0.693,0.0,0.997,3930.066567502388,19.8,0.563,0.0,3.06,4053.7420274358856,39.7,0.98,0.0,2.09,7718.327008142691,19.8,0.84,0.0,4.39,4532.017201258177
1731070002.8,19.9,0.721,0.0,1.9,3929.9848574771895,19.8,0.582,0.0,3.43,4053.64832145069,40.3,1.144,0.0,2.02,7717.904558304194,19.8,0.918,0.0,5.52,4531.9700197596185
1731070003.3,19.8,0.675,0.0,0.77,3929.903167382118,19.8,0.828,0.0,4.22,4053.554615519569,39.7,1.075,0.0,2.82,7717.958178775057,19.8,0.861,0.0,2.06,4531.9228383215
1731070003.8,20.5,0.707,0.0,0.738,3929.821497218416,20.5,0.658,0.0,3.47,4053.4609096425233,40.4,1.073,0.0,5.14,7717.6495865628285,20.5,0.767,0.0,1.97,4531.875656943823
1731070004.3,19.8,0.601,0.0,0.744,3929.739846987329,19.9,0.574,0.0,2.42,4053.36720381956,39.6,0.644,0.0,1.42,7717.837661318429,19.8,0.695,0.0,1.6,4531.828475626588
1731070004.8,19.8,0.755,0.0,0.737,3929.6582166900976,19.8,0.629,0.0,4.72,4053.2734980506807,40.3,0.574,0.0,3.25,7717.548536390187,19.8,0.912,0.0,4.33,4531.781294369798
1731070005.3,19.8,0.76,0.0,0.866,3929.576606327964,19.9,0.814,0.0,1.83,4053.179792335889,39.7,0.686,0.0,1.93,7718.1671939976595,19.8,0.974,0.0,4.42,4531.734113173455
1731070005.8,20.5,0.761,0.0,0.924,3929.495015902171,20.5,0.717,0.0,8.91,4053.08608667519,40.3,0.611,0.0,1.94,7717.606219211702,20.5,1.128,0.0,3.89,4531.68693203756
1731070006.3,19.8,1.082,0.0,0.793,3929.413445413959,19.2,0.876,0.032,3.76,4052.992381068585,39.7,0.798,0.0,3.08,7718.105324429009,19.8,1.214,0.0,5.01,4531.639750962117
1731070006.8,19.9,0.666,0.0,0.958,3929.331894864571,19.8,0.805,0.0,1.54,4052.89867551608,40.4,0.579,0.0,1.97,7718.3014054037185,19.8,0.666,0.0,1.57,4531.592569947127
1731070007.3,19.8,0.623,0.0,1.09,3929.250364255248,19.8,0.836,0.0,1.99,4052.804970017679,39.7,1.088,0.0,1.88,7717.847585648737,19.8,0.782,0.0,3.03,4531.545388992589
1731070007.8,20.5,0.734,0.0,2.44,3929.168853587232,20.5,0.827,0.0,2.9,4052.711264573385,40.3,0.856,0.0,1.51,7717.732658308567,20.5,0.976,0.0,7.19,4531.498208098509
1731070008.3,19.8,0.632,0.0,0.942,3929.0873628617633,19.8,0.849,0.0,3.42,4052.617559183201,39.7,0.697,0.0,4.94,7718.138606584363,19.8,0.853,0.0,4.15,4531.451027264887
1731070008.8,19.8,0.746,0.0,1.14,3929.005892080081,19.8,0.909,0.0,1.25,4052.52385384713,40.4,0.77,0.0,1.75,7717.511089883014,19.8,0.788,0.0,3.53,4531.403846491726
1731070009.3,19.8,0.737,0.0,0.941,3928.9244412434296,19.8,0.64,0.0,1.27,4052.430148565179,39.7,0.567,0.0,1.76,7718.275684539332,19.8,0.732,0.0,6.77,4531.356665779025
1731070009.8,20.5,0.772,0.0,1.01,3928.843010353048,19.8,0.415,0.0,0.794,4052.336443337349,40.3,0.791,0.0,2.03,7717.996477031346,20.5,0.893,0.0,3.62,4531.309485126788
1731070010.3,19.8,0.812,0.0,0.946,3928.761599410176,20.5,0.569,0.0,1.032,4052.242738163646,39.7,1.203,0.0,1.77,7717.710585058557,19.8,1.09,0.0,1.62,4531.262304535018
1731070010.8,19.9,0.929,0.0,0.817,3928.6802084160536,19.8,0.512,0.0,1.27,4052.149033044072,40.3,0.875,0.0,1.59,7717.78618230398,19.8,1.013,0.0,1.59,4531.215124003714
1731070011.3,19.8,0.879,0.0,0.885,3928.598837371919,19.8,0.471,0.0,0.917,4052.0553279786295,39.7,0.954,0.0,3.69,7718.180917186313,19.9,1.002,0.0,1.81,4531.167943532882
1731070011.8,20.5,1.118,0.0,0.849,3928.517486279016,20.5,0.622,0.0,1.57,4051.961622967324,40.4,1.002,0.0,1.85,7717.5283775956095,20.5,1.388,0.0,1.71,4531.120763122519
1731070012.3,19.8,0.86,0.0,0.766,3928.436155138581,19.8,0.518,0.0,1.41,4051.867918010161,39.7,0.778,0.0,1.8,7717.953177769124,19.2,0.996,0.032,1.86,4531.07358277263
1731070012.8,19.8,0.921,0.0,2.59,3928.354843951855,19.8,0.581,0.0,1.25,4051.774213107143,40.3,1.053,0.0,3.64,7717.876305627294,19.8,1.148,0.0,1.69,4531.026402483217
1731070013.3,19.8,0.878,0.0,0.831,3928.273552720076,19.8,0.524,0.0,0.941,4051.680508258272,39.7,0.931,0.0,9.82,7718.089994245474,19.8,1.078,0.0,2.16,4530.979222254279
1731070013.8,20.5,0.851,0.0,0.847,3928.1922814444806,19.9,0.399,0.0,2.81,4051.586803463551,40.3,0.913,0.0,1.97,7718.043631398442,19.8,1.171,0.0,1.53,4530.932042085823
1731070014.3,19.9,1.059,0.0,0.811,3928.111030126312,20.5,0.947,0.0,5.02,4051.4930987229873,39.7,1.584,0.0,3.37,7718.016985593406,20.5,2.122,0.0,3.04,4530.8848619778455
1731070014.8,19.8,1.007,0.0,9.14,3928.0297987668073,19.8,0.548,0.0,0.856,4051.399394036585,40.3,0.96,0.0,2.3,7717.787849564686,19.9,0.864,0.0,1.71,4530.837681930351
1731070015.3,19.8,0.847,0.0,0.748,3927.948587367203,19.8,0.486,0.0,3.82,4051.305689404344,39.7,1.158,0.0,1.71,7717.834769851958,19.8,0.903,0.0,4.13,4530.790501943342
1731070015.8,19.8,0.527,0.0,0.723,3927.867395928738,20.5,0.463,0.0,0.851,4051.21198482627,40.3,1.097,0.0,3.19,7717.760743697449,20.5,0.523,0.0,11.0,4530.743322016818
1731070016.3,20.5,0.617,0.0,0.921,3927.786224452649,19.8,0.406,0.0,4.59,4051.118280302365,39.7,1.597,0.0,2.22,7717.369969829621,19.8,0.674,0.0,1.71,4530.696142150785
1731070016.8,19.8,0.455,0.0,0.791,3927.705072940176,19.8,0.638,0.0,0.82,4051.024575832637,39.7,0.643,0.0,1.69,7717.83176404116,19.8,0.503,0.0,1.8,4530.64896234524
1731070017.3,19.9,0.559,0.0,3.2,3927.623941392557,19.9,0.534,0.0,4.35,4050.930871417087,40.3,0.762,0.0,1.81,7717.650484794438,19.8,0.717,0.0,1.74,4530.601782600188
1731070017.8,20.5,0.495,0.0,2.8,3927.5428298110255,20.5,0.472,0.0,0.786,4050.8371670557194,40.3,1.027,0.0,8.94,7717.530562921229,19.8,0.756,0.0,2.11,4530.554602915629
1731070018.3,19.8,0.464,0.0,4.19,3927.4617381968224,19.2,0.514,0.032,3.57,4050.743462748537,39.7,0.82,0.0,1.9,7717.643214480861,20.5,0.634,0.0,1.94,4530.507423291567
1731070018.8,19.9,0.676,0.0,0.771,3927.3806665511806,19.8,0.676,0.0,0.675,4050.6497584955423,40.3,1.23,0.0,1.74,7717.656948730666,19.8,0.711,0.0,2.74,4530.460243728004
1731070019.3,19.8,0.664,0.0,1.05,3927.299614875341,19.9,0.591,0.0,3.55,4050.556054296743,39.7,1.833,0.0,2.14,7717.531999980837,19.8,0.815,0.0,5.41,4530.413064224939
1731070019.8,19.8,0.635,0.0,1.06,3927.218583170537,20.5,1.013,0.0,0.906,4050.462350152141,40.3,1.074,0.0,1.59,7717.524356227806,20.5,0.7,0.0,2.14,4530.365884782375
1731070020.3,20.5,0.723,0.0,3.63,3927.1375714380074,19.9,0.81,0.0,2.29,4050.368646061738,39.7,1.121,0.0,1.46,7717.874964939951,19.9,0.613,0.0,10.1,4530.3187054003165
1731070020.8,19.8,0.81,0.0,1.85,3927.0565796789847,19.8,0.703,0.0,0.904,4050.274942025542,40.3,1.384,0.0,2.92,7717.402617905327,19.8,0.887,0.0,5.17,4530.271526078763
1731070021.3,19.8,0.526,0.0,0.918,3926.9756078947057,19.8,0.709,0.0,0.841,4050.1812380435513,39.7,0.567,0.0,1.73,7717.692737468671,19.8,0.673,0.0,1.91,4530.224346817717
1731070021.8,20.5,0.611,0.0,1.04,3926.894656086409,20.5,0.682,0.0,1.83,4050.087534115775,40.3,1.122,0.0,1.52,7717.767738180016,20.5,0.592,0.0,1.81,4530.177167617179
1731070022.3,19.8,0.593,0.0,2.72,3926.813724255328,19.8,0.626,0.0,1.12,4049.993830242214,39.7,0.829,0.0,3.05,7717.920088243588,19.8,0.914,0.0,1.83,4530.129988477152
1731070022.8,19.2,0.663,0.032,1.06,3926.7328124026985,19.8,0.487,0.0,3.21,4049.9001264228737,40.3,1.015,0.0,1.88,7717.435577286856,19.8,1.018,0.0,4.35,4530.082809397639
1731070023.3,19.8,0.566,0.0,0.821,3926.651920529754,19.8,0.714,0.0,1.65,4049.8064226577553,39.7,1.009,0.0,2.08,7717.542929331405,19.8,0.876,0.0,4.55,4530.035630378638
1731070023.8,20.5,0.726,0.0,0.811,3926.571048637729,19.2,0.637,0.032,0.89,4049.7127189468633,40.3,0.899,0.0,2.55,7717.487827779044,20.5,0.819,0.0,6.42,4529.988451420159
1731070024.3,19.8,0.8,0.0,0.945,3926.490196727861,20.5,0.832,0.0,0.714,4049.619015290203,39.7,1.132,0.0,1.63,7717.153532676351,19.8,1.165,0.0,1.73,4529.941272522195
1731070024.8,19.8,0.661,0.0,1.01,3926.409364801383,19.9,0.858,0.0,0.823,4049.5253116877775,40.3,1.268,0.0,1.75,7717.356735867951,19.8,0.947,0.0,3.94,4529.894093684752
1731070025.3,19.8,0.68,0.0,0.906,3926.328552859529,19.8,0.934,0.0,0.908,4049.4316081395928,39.0,0.539,0.0,3.09,7717.5554303397475,19.8,0.888,0.0,1.78,4529.846914907831
1731070025.8,20.5,0.713,0.0,6.09,3926.2477609035327,19.8,0.729,0.0,0.866,4049.337904645648,41.0,0.542,0.0,1.69,7717.283063973891,19.9,1.056,0.0,1.67,4529.799736191435
1731070026.3,19.9,0.718,0.0,0.96,3926.1669889346263,20.5,0.641,0.0,1.12,4049.244201205948,39.7,0.549,0.0,1.89,7717.187376939037,20.5,0.984,0.0,1.79,4529.752557535567
1731070026.8,19.8,0.875,0.0,0.722,3926.0862369540473,19.8,0.802,0.0,0.764,4049.1504978204985,40.3,0.994,0.0,1.85,7716.935569310826,19.8,1.068,0.0,1.87,4529.705378940224
1731070027.3,19.8,0.796,0.0,0.728,3926.005504963028,19.8,0.727,0.0,0.743,4049.0567944893046,39.7,0.837,0.0,9.34,7717.371387362512,19.8,1.098,0.0,3.56,4529.658200405413
1731070027.8,20.5,0.887,0.0,0.685,3925.9247929628,20.5,0.949,0.0,0.867,4048.963091212367,40.3,0.638,0.0,1.63,7717.411732858973,19.8,0.894,0.0,1.68,4529.611021931132
1731070028.3,19.8,0.746,0.0,0.735,3925.844100954597,19.9,0.769,0.0,0.877,4048.86938798969,39.7,0.999,0.0,1.47,7717.336033699345,20.5,0.775,0.0,1.67,4529.563843517386
1731070028.8,19.8,0.638,0.0,0.883,3925.7634289396497,19.8,0.784,0.0,1.1,4048.775684821276,39.7,0.757,0.016,3.31,7717.319133986987,19.2,0.962,0.032,4.02,4529.516665164177
1731070029.3,19.8,0.814,0.0,0.852,3925.682776919194,19.8,1.045,0.0,0.834,4048.6819817071328,39.6,0.873,0.0,1.76,7717.63044643768,19.8,1.214,0.0,2.51,4529.469486871504
1731070029.8,20.5,0.671,0.0,0.994,3925.6021448944616,20.5,0.805,0.0,0.853,4048.588278647263,40.4,0.616,0.0,1.83,7717.5875332384285,20.5,0.819,0.0,10.7,4529.42230863937
1731070030.3,19.8,0.829,0.0,0.841,3925.521532866684,19.2,0.992,0.032,1.02,4048.494575641667,39.6,0.824,0.0,3.65,7717.413923965312,19.8,1.183,0.0,2.01,4529.375130467777
1731070030.8,19.8,0.714,0.0,3.27,3925.440940837093,19.8,0.744,0.0,0.888,4048.400872690352,40.3,0.703,0.0,1.8,7717.319001081943,19.8,0.923,0.0,1.86,4529.327952356729
1731070031.3,19.8,0.741,0.0,2.77,3925.36036880692,19.8,0.699,0.0,1.74,4048.307169793319,39.6,0.85,0.0,1.87,7717.479239867492,19.8,0.829,0.0,1.67,4529.280774306226
1731070031.8,20.5,0.913,0.0,3.95,3925.2798167773976,20.5,0.436,0.0,1.92,4048.213466950576,40.3,0.869,0.0,6.59,7717.401385435984,19.2,1.114,0.032,2.58,4529.233596316269
1731070032.3,19.8,0.684,0.0,2.47,3925.1992847497568,19.8,0.414,0.0,0.989,4048.1197641621225,39.7,0.886,0.0,1.89,7717.073348409325,19.8,1.093,0.031,1.87,4529.18641838686
1731070032.8,19.7,0.887,0.0,2.56,3925.118772725228,19.8,0.703,0.0,1.33,4048.026061427965,39.7,0.926,0.0,1.96,7717.259223297223,19.8,1.112,0.0,1.62,4529.139240518003
1731070033.3,20.0,0.775,0.0,3.04,3925.038280705044,19.8,0.48,0.0,0.802,4047.932358748106,40.3,0.91,0.0,2.6,7717.453600712443,19.8,1.005,0.0,3.6,4529.092062709699
1731070033.8,20.5,0.878,0.0,4.88,3924.957808690431,20.5,0.652,0.0,0.769,4047.838656122548,39.7,0.737,0.0,1.62,7716.933943935439,20.5,1.13,0.0,1.93,4529.04488496195
1731070034.3,19.8,0.876,0.0,2.45,3924.8773566826258,19.8,0.592,0.0,0.827,4047.744953551298,40.3,0.769,0.0,2.23,7716.885807973907,19.8,1.238,0.0,3.44,4528.997707274757
1731070034.8,19.8,0.997,0.0,2.43,3924.796924682855,19.8,0.461,0.0,1.0,4047.651251034357,40.3,0.92,0.0,3.05,7716.860277265428,19.8,1.193,0.0,3.06,4528.950529648121
1731070035.3,19.8,1.063,0.0,0.843,3924.716512692351,19.2,0.439,0.032,1.03,4047.557548571732,39.7,0.951,0.0,1.91,7717.168446100981,19.8,1.462,0.0,1.78,4528.903352082047
1731070035.8,20.6,0.881,0.0,0.666,3924.636120712341,20.5,0.411,0.0,1.23,4047.463846163422,40.4,0.843,0.0,1.72,7717.439340047808,20.5,1.049,0.0,2.06,4528.856174576534
1731070036.3,19.8,1.12,0.0,0.789,3924.555748744053,19.8,0.458,0.0,0.831,4047.3701438094336,39.6,1.104,0.0,2.04,7716.845790345703,19.2,0.832,0.0,2.26,4528.808997131587
1731070036.8,19.8,0.727,0.0,0.792,3924.475396788722,19.8,0.462,0.0,0.807,4047.276441509771,39.7,1.173,0.0,1.93,7716.93307378966,20.5,0.633,0.0,1.58,4528.761819747203
1731070037.3,19.8,0.426,0.0,0.961,3924.395064847575,19.8,0.596,0.0,1.05,4047.182739264438,40.3,1.227,0.0,1.65,7717.117640894142,19.8,0.472,0.0,1.64,4528.714642423389
1731070037.8,20.5,0.383,0.0,1.04,3924.31475292184,20.5,0.426,0.0,1.07,4047.089037073438,40.3,1.369,0.0,1.81,7717.065224175759,20.5,0.445,0.0,3.21,4528.667465160143
1731070038.3,19.8,0.387,0.0,1.76,3924.234461012747,19.8,0.503,0.0,1.71,4046.995334936773,39.7,0.734,0.0,2.91,7717.055799543659,19.8,0.496,0.0,1.92,4528.620287957469
1731070038.8,19.8,0.558,0.0,0.845,3924.1541891215215,19.8,0.704,0.0,0.764,4046.901632854448,40.3,0.675,0.0,2.58,7716.774493913503,19.8,1.042,0.0,8.62,4528.573110815371
1731070039.3,19.8,0.491,0.0,0.795,3924.073937249398,19.8,0.817,0.0,0.894,4046.8079308264673,39.7,0.893,0.0,2.25,7716.805552154004,19.8,0.655,0.0,1.72,4528.525933733846
1731070039.8,20.5,0.47,0.0,0.856,3923.9937053976014,20.5,0.665,0.0,3.16,4046.714228852836,40.3,1.021,0.0,1.9,7716.893349279581,19.2,0.662,0.032,1.76,4528.478756712899
1731070040.3,19.8,0.68,0.0,0.998,3923.91349356736,19.8,0.575,0.0,2.03,4046.620526933555,39.7,1.166,0.0,3.66,7717.063401637951,20.5,0.875,0.0,1.71,4528.43157975253
1731070040.8,19.8,0.726,0.0,0.912,3923.833301759901,19.8,0.741,0.0,0.83,4046.52682506863,39.7,1.153,0.0,1.75,7716.732836015065,19.8,0.844,0.0,1.48,4528.384402852743
1731070041.3,19.8,0.674,0.0,1.53,3923.7531299764505,19.8,0.762,0.0,1.23,4046.4331232580616,40.3,1.179,0.0,2.01,7716.927041934914,19.9,0.751,0.0,1.76,4528.33722601354
1731070041.8,20.5,0.546,0.0,0.813,3923.6729782182406,20.5,0.633,0.0,1.05,4046.339421501859,40.3,1.308,0.0,10.5,7716.703773921363,20.5,0.841,0.0,1.89,4528.290049234921
1731070042.3,19.8,0.628,0.0,0.772,3923.592846486496,19.8,0.725,0.0,1.7,4046.2457198000234,39.0,0.614,0.0,1.71,7716.790960762552,19.8,0.748,0.0,1.53,4528.242872516888
1731070042.8,19.8,0.449,0.0,0.732,3923.5127347824414,19.8,0.66,0.0,0.833,4046.152018152556,41.0,0.596,0.0,1.75,7716.967350733994,19.8,0.709,0.0,2.46,4528.195695859444
1731070043.3,19.8,0.728,0.0,2.28,3923.432643107309,19.8,0.745,0.0,0.826,4046.058316559464,39.7,0.769,0.0,1.82,7717.040911682607,19.8,1.499,0.0,1.64,4528.148519262591
1731070043.8,20.5,0.602,0.0,5.64,3923.35257146232,19.8,0.554,0.0,0.82,4045.9646150207486,39.7,0.639,0.016,1.6,7717.059380167991,20.5,0.928,0.0,7.5,4528.101342726332
1731070044.3,19.8,0.573,0.0,1.97,3923.272519848704,20.5,0.675,0.0,0.723,4045.870913536417,39.7,0.732,0.0,1.86,7716.7994107846,19.8,0.897,0.0,2.9,4528.054166250665
1731070044.8,19.8,0.637,0.0,0.886,3923.1924882676863,19.8,0.513,0.0,1.24,4045.7772121064695,40.4,0.844,0.0,1.86,7717.064708737694,19.8,0.739,0.0,1.73,4528.006989835594
1731070045.3,19.8,0.734,0.0,1.31,3923.112476720493,19.8,0.545,0.0,0.86,4045.683510730913,39.7,0.95,0.0,1.74,7717.295741334401,19.8,0.919,0.0,1.84,4527.959813481122
1731070045.8,20.5,0.656,0.0,0.816,3923.0324852083504,20.5,0.596,0.0,1.22,4045.589809409749,40.3,0.989,0.0,2.08,7716.630204325748,20.5,0.898,0.0,3.55,4527.91263718725
1731070046.3,19.8,0.686,0.0,0.888,3922.952513732481,19.9,0.672,0.0,0.951,4045.49610814298,39.7,1.031,0.0,6.64,7716.840334689879,19.8,0.876,0.0,1.94,4527.865460953981
1731070046.8,19.8,0.723,0.0,1.06,3922.872562294115,19.8,0.729,0.0,1.7,4045.402406930613,39.7,0.627,0.0,1.78,7716.73241640095,19.8,0.881,0.0,2.05,4527.818284781314
1731070047.3,19.8,0.785,0.0,1.06,3922.7926308944743,19.8,0.623,0.0,0.804,4045.3087057726502,40.3,0.49,0.0,1.61,7716.545654905856,19.8,0.982,0.0,3.03,4527.771108669253
1731070047.8,20.5,0.772,0.0,1.73,3922.712719534787,20.5,0.895,0.0,0.978,4045.2150046690977,40.3,0.718,0.0,1.56,7716.435532428703,20.5,0.983,0.0,2.18,4527.7239326178005
1731070048.3,19.8,0.693,0.0,0.815,3922.6328282162735,19.8,0.743,0.0,1.32,4045.1213036199542,39.7,0.574,0.0,2.01,7717.051500653228,19.8,0.842,0.0,5.31,4527.676756626956
1731070048.8,19.8,0.796,0.0,0.85,3922.5529569401606,19.8,0.731,0.0,8.06,4045.027602625228,40.4,0.709,0.0,2.11,7716.451413707707,19.8,0.944,0.0,1.55,4527.6295806967255
1731070049.3,19.8,0.832,0.0,0.796,3922.473105707673,19.8,0.884,0.0,1.01,4044.93390168492,39.6,0.755,0.0,2.05,7717.054501555167,19.8,0.71,0.0,2.79,4527.582404827106
1731070049.8,19.8,0.558,0.0,1.15,3922.3932745200345,20.5,0.824,0.0,0.966,4044.8402007990376,40.3,0.944,0.0,3.52,7716.940684402937,19.8,0.774,0.0,1.74,4527.535229018103
1731070050.3,20.5,0.562,0.0,0.88,3922.313463378469,19.9,0.816,0.0,0.777,4044.746499967582,39.7,0.815,0.0,1.64,7716.7675642381055,20.5,0.855,0.0,1.79,4527.488053269715
1731070050.8,19.9,0.777,0.0,1.28,3922.233672284201,19.8,0.883,0.0,1.05,4044.652799190557,39.7,0.767,0.0,2.61,7716.769195506297,19.8,0.822,0.0,2.82,4527.440877581948
1731070051.3,19.8,1.042,0.0,0.903,3922.15390123845,19.8,0.913,0.0,0.938,4044.5590984679648,40.3,0.799,0.0,9.12,7716.918265542377,19.8,1.114,0.0,1.8,4527.393701954802
1731070051.8,20.5,0.687,0.0,2.29,3922.074150242445,20.5,0.83,0.0,1.67,4044.465397799812,40.3,0.642,0.0,2.02,7716.821597264708,20.5,0.689,0.0,1.55,4527.346526388277
1731070052.3,19.8,0.859,0.0,0.833,3921.994419297407,19.2,0.481,0.0,0.865,4044.371697186104,39.6,1.073,0.0,1.69,7716.769593553368,19.8,1.248,0.0,2.79,4527.299350882378
1731070052.8,19.8,0.898,0.0,1.04,3921.914708404557,20.5,0.461,0.0,1.22,4044.27799662684,40.3,0.718,0.0,1.83,7716.631505895475,19.8,0.895,0.0,1.98,4527.252175437105
1731070053.3,19.9,0.829,0.0,1.12,3921.83501756512,19.8,0.669,0.0,1.13,4044.184296122026,39.0,0.789,0.016,1.73,7716.679214593183,19.8,0.992,0.0,9.01,4527.20500005246
1731070053.8,20.5,0.737,0.0,8.52,3921.755346780316,19.8,0.548,0.0,3.23,4044.090595671664,40.4,0.975,0.0,1.69,7716.773018880692,20.5,0.772,0.0,3.34,4527.157824728447
1731070054.3,19.9,0.798,0.0,1.19,3921.67569605137,20.5,0.389,0.0,1.15,4043.996895275761,39.6,0.93,0.0,1.78,7716.546384559106,19.8,1.046,0.0,1.75,4527.110649465065
1731070054.8,19.8,0.795,0.0,0.902,3921.596065379503,19.8,0.523,0.0,1.28,4043.90319493432,40.3,1.308,0.0,1.66,7716.764238852813,19.8,1.141,0.0,2.42,4527.063474262317
1731070055.3,19.9,0.802,0.0,0.925,3921.516454765937,19.8,0.517,0.0,1.28,4043.809494647344,39.7,0.681,0.0,1.78,7716.569838568019,19.8,1.005,0.0,2.8,4527.016299120205
1731070055.8,20.5,0.905,0.0,0.822,3921.436864211893,19.8,0.711,0.031,1.47,4043.715794414836,40.4,0.823,0.0,8.32,7716.673800897292,20.5,1.13,0.0,1.8,4526.969124038731
1731070056.3,19.8,0.926,0.0,0.973,3921.357293718592,19.2,0.461,0.032,1.12,4043.622094236799,39.0,0.892,0.016,1.67,7716.44513742851,19.8,1.143,0.0,2.03,4526.9219490178975
1731070056.8,19.8,1.002,0.0,1.14,3921.2777432872567,19.8,0.374,0.0,1.02,4043.52839411324,40.3,0.82,0.0,1.63,7716.634968165965,19.8,1.243,0.0,3.76,4526.8747740577055
1731070057.3,19.9,0.987,0.0,1.12,3921.1982129191074,19.8,0.471,0.0,2.23,4043.434694044161,39.7,0.975,0.0,2.15,7716.417766537297,19.8,0.84,0.0,1.86,4526.827599158156
1731070057.8,20.5,0.989,0.0,1.15,3921.118702615365,20.5,0.414,0.0,1.06,4043.340994029567,39.7,1.148,0.0,1.93,7716.720029529913,19.8,0.523,0.0,5.46,4526.780424319253
1731070058.3,19.2,0.535,0.0,0.851,3921.0392123772494,19.8,0.588,0.0,1.1,4043.24729406946,40.3,1.129,0.0,1.76,7716.522572833833,20.5,0.548,0.0,3.32,4526.733249540997
1731070058.8,20.5,0.426,0.0,2.61,3920.959742205981,19.8,0.43,0.0,0.793,4043.153594163842,40.3,1.135,0.0,1.78,7716.53970953532,19.8,0.546,0.0,1.68,4526.686074823392
1731070059.3,19.8,0.496,0.0,0.859,3920.880292102782,19.8,0.542,0.0,3.86,4043.0598943127216,39.0,0.744,0.0,1.88,7716.780610570342,19.8,0.559,0.0,1.76,4526.638900166436
1731070059.8,19.8,0.515,0.0,0.721,3920.800862068871,20.5,0.488,0.0,1.11,4042.9661945161,41.0,0.644,0.0,1.62,7716.975267420576,19.8,0.525,0.0,2.48,4526.591725570133
1731070060.3,20.5,0.497,0.0,0.798,3920.721452105468,19.8,0.538,0.0,0.824,4042.872494773983,39.0,0.775,0.016,3.22,7716.553562335775,20.5,0.478,0.0,1.53,4526.544551034486
1731070060.8,19.8,0.52,0.0,0.976,3920.642062213791,19.8,0.531,0.0,1.04,4042.7787950863694,39.7,0.828,0.0,2.76,7716.001354295779,19.8,0.85,0.0,1.69,4526.497376559495
1731070061.3,19.8,0.456,0.0,1.07,3920.562692395059,19.8,0.509,0.0,1.12,4042.685095453268,40.3,0.816,0.0,1.64,7716.675811178338,19.8,0.551,0.0,2.72,4526.450202145165
1731070061.8,20.5,0.577,0.0,2.42,3920.483342650495,20.5,0.698,0.0,1.64,4042.59139587468,40.3,0.919,0.0,1.57,7716.230375633567,19.8,0.572,0.0,1.98,4526.4030277914935
1731070062.3,19.8,0.557,0.0,1.73,3920.404012981315,19.8,0.614,0.0,0.872,4042.497696350612,39.7,0.915,0.0,3.37,7716.168022255442,20.5,0.7,0.0,5.61,4526.355853498485
1731070062.8,19.8,0.541,0.0,1.57,3920.3247033887383,19.8,0.667,0.0,1.03,4042.403996881065,40.4,1.248,0.0,1.71,7716.252136661148,19.8,0.594,0.0,1.55,4526.308679266142
1731070063.3,19.9,0.613,0.0,1.23,3920.245413873984,19.8,0.696,0.0,1.14,4042.3102974660414,39.6,1.21,0.0,2.24,7716.483358696965,19.8,0.685,0.0,2.01,4526.261505094462
1731070063.8,20.5,0.636,0.0,0.758,3920.166144438268,20.5,0.633,0.0,0.859,4042.216598105549,39.7,0.621,0.0,4.05,7716.553008268882,20.5,0.684,0.0,1.61,4526.214330983456
1731070064.3,19.9,0.591,0.0,0.685,3920.086895082811,19.8,0.612,0.0,1.1,4042.122898799589,39.7,0.997,0.016,1.64,7716.191115122615,19.2,0.79,0.032,1.53,4526.167156933115
1731070064.8,19.8,0.606,0.0,1.3,3920.007665808831,19.8,0.556,0.0,0.874,4042.029199548168,40.3,0.923,0.0,2.36,7716.056282018057,19.8,0.651,0.0,3.03,4526.119982943448
1731070065.3,19.8,0.878,0.0,0.849,3919.928456617544,19.2,0.577,0.032,0.963,4041.9355003512874,39.7,0.794,0.0,10.7,7715.902055494746,19.8,0.818,0.0,1.79,4526.072809014455
1731070065.8,20.5,0.627,0.0,0.901,3919.849267510169,20.5,0.46,0.0,1.01,4041.8418012089496,40.3,0.867,0.0,1.56,7716.26357117091,20.5,0.643,0.0,1.73,4526.025635146137
1731070066.3,19.9,0.788,0.0,0.798,3919.7700984879193,19.8,0.715,0.0,1.5,4041.7481021211593,39.7,1.02,0.0,1.72,7716.308303335025,19.8,1.062,0.0,3.64,4525.978461338498
1731070066.8,19.8,0.67,0.0,0.773,3919.6909495520176,19.9,0.644,0.0,0.886,4041.654403087923,40.3,0.915,0.0,2.98,7716.039447633412,19.8,0.917,0.0,1.63,4525.931287591538
1731070067.3,19.8,0.701,0.0,0.81,3919.6118207036775,19.8,0.633,0.0,0.824,4041.560704109244,39.7,1.067,0.0,2.15,7716.478833856561,19.8,0.844,0.0,9.47,4525.88411390526
1731070067.8,19.9,0.84,0.0,1.14,3919.532711944116,20.5,0.599,0.0,0.777,4041.467005185122,39.7,1.094,0.016,2.07,7716.107206949543,19.8,0.875,0.0,3.45,4525.836940279664
