Time,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F4Distance,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay,F1C1Distance,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1F2Distance,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1S1Distance
1731070500.3,19.8,0.606,0.0,1.94,3680.6706304694,8.32,0.473,0.0,0.806,3960.438290012863,20.5,0.54,0.0,0.983,920.5073342999494,39.7,0.944,0.0,3.11,4168.676653635618
1731070500.8,19.8,0.65,0.0,3.3,3680.838547124827,7.69,1.055,0.0,0.836,3960.344639800936,19.8,0.634,0.0,1.54,920.5492979737684,40.3,0.889,0.0,2.1,4169.190563976102
1731070501.3,20.5,0.669,0.0,1.18,3681.006466986984,8.31,0.6,0.0,1.233,3960.250989646994,19.8,0.494,0.0,3.3,920.5912624503896,40.3,0.938,0.0,0.936,4169.077906394384
1731070501.8,19.8,0.75,0.0,1.04,3681.174390055434,8.32,0.481,0.0,1.63,3960.1573395510422,19.8,0.558,0.0,1.45,920.6332277296976,39.7,1.221,0.0,0.958,4169.164060233041
1731070502.3,19.8,0.866,0.0,2.63,3681.342316329738,7.68,0.335,0.0,1.32,3960.063689513087,20.5,0.573,0.0,1.13,920.6751938115852,39.7,1.044,0.0,1.03,4168.912821247887
1731070502.8,19.8,0.755,0.0,0.825,3681.5102458094566,8.31,0.424,0.0,2.37,3959.970039533128,19.8,0.544,0.0,1.26,920.717160695943,40.3,0.994,0.0,1.02,4169.353001268485
1731070503.3,19.8,0.555,0.0,0.804,3681.6781784941504,7.7,0.723,0.0,0.71,3959.8763896111714,19.8,0.654,0.0,2.08,920.7591283826612,39.7,0.899,0.0,1.05,4169.378603902466
1731070503.8,20.5,0.775,0.0,1.11,3681.84611438338,7.68,0.676,0.0,0.857,3959.7827397472192,19.8,0.599,0.0,1.52,920.8010968716328,40.3,0.948,0.0,2.3,4169.510605433098
1731070504.3,19.8,0.697,0.0,0.899,3682.01405347671,8.32,0.678,0.0,1.19,3959.6890899412792,20.5,0.539,0.0,1.09,920.8430661627426,39.7,1.021,0.0,0.824,4169.578651918645
1731070504.8,19.8,0.597,0.0,2.54,3682.1819957737016,8.31,0.43,0.0,1.19,3959.595440193354,19.8,0.582,0.0,2.1,920.8850362558836,40.3,0.933,0.0,0.784,4169.292981940683
1731070505.3,19.8,0.7,0.0,2.82,3682.3499412739143,7.69,0.509,0.0,2.5,3959.501790503447,19.9,0.663,0.0,0.884,920.927007150946,40.3,1.111,0.0,0.728,4169.585969515031
1731070505.8,20.5,0.595,0.0,5.21,3682.517889976912,7.68,0.56,0.0,0.837,3959.408140871563,19.8,0.799,0.0,1.68,920.9689788478208,39.7,1.177,0.0,1.34,4169.350817776738
1731070506.3,19.9,0.66,0.0,1.18,3682.685841882252,8.32,0.58,0.0,0.782,3959.314491297704,20.5,0.71,0.0,1.39,921.0109513464008,39.7,1.279,0.0,0.927,4170.056261972193
1731070506.8,19.8,0.89,0.0,1.46,3682.8537969895024,8.32,0.585,0.0,1.19,3959.220841781877,19.8,0.917,0.0,0.961,921.0529246465704,40.3,1.165,0.0,2.73,4170.195435737711
1731070507.3,20.5,0.714,0.0,1.7,3683.021755298223,7.69,0.363,0.0,0.857,3959.1271923240856,19.8,0.935,0.0,0.873,921.0948987482236,39.7,1.017,0.0,0.873,4169.902385724124
1731070507.8,19.8,0.642,0.0,1.25,3683.189716807974,8.31,0.632,0.0,1.1,3959.033542924334,19.8,0.547,0.0,0.792,921.13687365125,40.3,1.141,0.0,0.802,4170.303800094323
1731070508.3,19.9,0.7,0.0,0.994,3683.357681518319,7.68,0.554,0.0,3.12,3958.939893582625,19.9,0.255,0.0,0.838,921.1788493555406,39.6,1.082,0.0,0.825,4169.820652301938
1731070508.8,19.8,0.72,0.0,2.78,3683.525649428818,8.32,0.61,0.0,5.96,3958.8462442989617,20.5,0.284,0.0,1.79,921.2208258609888,40.4,1.109,0.0,0.763,4170.223943981156
1731070509.3,20.5,0.708,0.0,1.54,3683.6936205390366,7.68,0.598,0.0,0.968,3958.752595073352,19.8,0.304,0.0,1.34,921.262803167479,40.3,1.133,0.0,0.925,4169.913008251229
1731070509.8,19.9,0.82,0.0,1.45,3683.861594848536,8.32,0.291,0.0,1.07,3958.658945905797,19.8,0.292,0.0,2.84,921.3047812749048,39.7,1.188,0.0,3.5,4169.949585408209
1731070510.3,19.8,0.838,0.0,1.21,3684.0295723568784,7.68,0.563,0.0,1.26,3958.565296796304,20.5,0.272,0.0,1.35,921.3467601831564,39.7,1.264,0.0,2.44,4170.218619804824
1731070510.8,19.8,0.842,0.0,0.864,3684.1975530636255,8.31,0.498,0.0,1.01,3958.471647744872,19.8,0.293,0.0,1.05,921.3887398921248,39.7,1.386,0.016,0.729,4170.621152244962
1731070511.3,20.5,0.908,0.0,1.78,3684.3655369683374,7.68,0.614,0.0,0.829,3958.3779987515086,19.8,0.349,0.0,2.81,921.4307204017034,40.3,1.392,0.0,0.735,4170.232896817282
1731070511.8,19.8,0.61,0.0,1.2,3684.533524070584,8.32,0.655,0.0,1.77,3958.2843498162174,19.8,0.309,0.0,2.35,921.4727017117768,39.0,0.902,0.016,1.04,4170.203565540639
1731070512.3,19.8,0.296,0.0,3.43,3684.701514369922,7.68,0.327,0.0,1.27,3958.1907009390034,20.5,0.316,0.0,1.3,921.5146838222385,39.7,0.875,0.0,0.936,4170.360447079935
1731070512.8,19.8,0.313,0.0,1.24,3684.869507865917,8.32,0.596,0.0,3.3,3958.09705211987,19.8,0.777,0.0,0.814,921.556666732979,40.3,0.929,0.0,2.74,4170.538644671406
1731070513.3,20.5,0.551,0.0,1.51,3685.0375045581295,7.68,0.29,0.0,1.3,3958.003403358821,19.8,0.483,0.0,1.97,921.5986504438893,40.3,0.981,0.0,0.767,4170.408120776179
1731070513.8,19.8,0.516,0.0,1.53,3685.2055044461217,8.33,0.676,0.0,1.73,3957.9097546558583,19.8,0.388,0.0,2.03,921.6406349548624,39.7,1.1,0.0,0.723,4170.8749230826825
1731070514.3,19.8,0.385,0.0,7.48,3685.37350752946,7.67,0.682,0.0,1.86,3957.8161060109896,20.5,0.418,0.0,2.97,921.6826202657838,39.7,1.092,0.0,0.808,4170.8514092543255
1731070514.8,19.8,0.5,0.0,1.02,3685.5415138077065,8.32,0.31,0.0,6.53,3957.72245742422,19.8,0.46,0.0,2.51,921.7246063765468,40.3,1.156,0.0,0.632,4171.08227020766
1731070515.3,20.5,0.352,0.0,0.839,3685.709523280423,7.68,0.668,0.0,0.981,3957.628808895549,19.8,0.443,0.0,3.79,921.766593287042,40.3,1.181,0.0,1.61,4171.38735454644
1731070515.8,19.8,0.446,0.0,1.11,3685.877535947173,8.32,0.435,0.0,0.942,3957.535160424984,19.9,0.513,0.0,3.24,921.80858099716,39.0,0.743,0.0,1.5,4170.90946258473
1731070516.3,19.8,0.631,0.0,0.995,3686.045551807518,7.68,0.808,0.0,1.04,3957.441512012527,20.5,0.755,0.0,3.43,921.850569506795,40.3,0.718,0.0,1.96,4170.900141044984
1731070516.8,19.9,0.487,0.0,1.09,3686.213570861026,7.69,0.588,0.0,1.14,3957.347863658185,19.8,0.657,0.0,8.11,921.8925588158314,40.3,0.779,0.0,0.958,4170.887226421444
1731070517.3,20.5,0.466,0.0,1.98,3686.381593107257,8.32,0.504,0.0,0.818,3957.25421536196,19.8,0.499,0.0,0.717,921.9345489241632,40.3,0.962,0.0,1.39,4171.016001294856
1731070517.8,19.9,0.513,0.0,0.952,3686.549618545776,8.32,0.981,0.0,0.802,3957.1605671238567,19.8,0.506,0.0,1.61,921.9765398316808,39.7,0.734,0.0,0.856,4171.173682236822
1731070518.3,19.8,0.454,0.0,1.0,3686.717647176145,7.68,0.505,0.0,0.896,3957.066918943879,20.5,0.655,0.0,1.56,922.0185315382754,39.7,0.828,0.0,0.851,4171.395347208425
1731070518.8,19.9,0.569,0.0,7.57,3686.885678997925,7.68,0.926,0.0,0.984,3956.9732708220304,19.8,0.634,0.0,4.23,922.0605240438408,40.3,0.716,0.0,0.88,4171.0805568518
1731070519.3,20.5,0.625,0.0,1.0,3687.0537140106862,8.32,0.572,0.0,1.11,3956.8796227583166,19.8,0.765,0.0,0.789,922.1025173482616,39.7,0.906,0.0,0.909,4171.360092184727
1731070519.8,19.8,0.512,0.0,0.963,3687.221752213989,7.68,0.906,0.0,0.836,3956.785974752741,19.9,0.766,0.0,0.973,922.144511451432,40.3,0.811,0.0,1.04,4171.544577226171
1731070520.3,19.8,0.544,0.0,1.06,3687.389793607397,8.31,0.734,0.0,0.768,3956.692326805308,20.5,0.844,0.0,1.03,922.1865063532424,39.7,0.912,0.0,1.21,4171.711367114754
1731070520.8,19.8,0.64,0.0,0.743,3687.5578381904743,8.32,0.454,0.0,0.801,3956.5986789160215,19.8,0.693,0.0,1.25,922.2285020535842,40.3,1.043,0.0,0.961,4171.933965439264
1731070521.3,20.5,0.613,0.0,0.769,3687.725885962783,7.68,1.004,0.0,1.19,3956.505031084884,19.8,0.585,0.0,0.818,922.2704985523512,40.3,0.906,0.0,0.882,4171.66541781226
1731070521.8,19.9,0.808,0.0,0.76,3687.893936923891,8.32,0.615,0.0,6.39,3956.4113833119022,19.8,0.868,0.0,0.767,922.312495849428,39.7,0.855,0.0,0.839,4172.09936484773
1731070522.3,19.8,0.788,0.0,0.822,3688.06199107336,7.68,0.767,0.0,3.54,3956.317735597079,20.5,0.575,0.0,0.783,922.3544939447088,39.7,1.064,0.0,1.16,4171.460002209967
1731070522.8,19.8,0.964,0.0,0.842,3688.230048410755,8.32,0.721,0.0,2.25,3956.22408794042,19.9,0.631,0.0,0.795,922.3964928380848,40.3,0.984,0.0,0.995,4171.740747703196
1731070523.3,20.5,0.744,0.0,0.797,3688.39810893564,7.68,0.894,0.0,1.92,3956.1304403419263,19.8,0.694,0.0,0.724,922.4384925294464,40.3,0.958,0.0,1.44,4171.903471344599
1731070523.8,19.8,0.784,0.0,1.04,3688.566172647577,8.32,1.198,0.0,2.58,3956.036792801604,19.9,0.731,0.0,0.945,922.4804930186884,39.7,1.068,0.0,0.852,4172.108223007517
1731070524.3,19.8,0.746,0.0,0.728,3688.734239546134,7.68,0.627,0.0,0.79,3955.943145319456,20.5,0.587,0.0,0.971,922.522494305695,39.7,0.894,0.0,1.01,4172.163754087106
1731070524.8,19.8,0.521,0.0,1.28,3688.902309630874,8.31,0.608,0.0,0.995,3955.84949789549,19.8,0.561,0.0,8.01,922.5644963903608,40.3,1.055,0.0,1.01,4172.111884273823
1731070525.3,20.5,0.638,0.0,1.05,3689.0703829013614,7.69,0.393,0.0,0.921,3955.755850529707,19.8,0.528,0.0,0.897,922.6064992725766,40.3,0.949,0.0,2.03,4172.277398045952
1731070525.8,19.9,0.589,0.0,0.709,3689.2384593571614,8.32,0.6,0.0,1.56,3955.662203222111,19.8,0.588,0.0,0.741,922.6485029522336,39.7,0.987,0.0,0.854,4172.203999050748
1731070526.3,19.8,0.515,0.0,1.25,3689.406538997837,7.68,0.488,0.0,0.828,3955.568555972706,20.5,0.57,0.0,2.87,922.6905074292258,39.7,0.985,0.0,0.856,4172.6157112592
1731070526.8,19.8,0.718,0.0,2.89,3689.574621822954,8.32,0.515,0.0,0.843,3955.474908781497,19.8,0.859,0.0,0.762,922.7325127034384,40.3,0.974,0.0,0.797,4172.769198878979
1731070527.3,20.5,0.617,0.0,2.35,3689.742707832079,7.69,0.849,0.0,0.777,3955.38126164849,19.8,0.816,0.0,0.625,922.7745187747656,39.7,1.032,0.0,0.917,4172.44664373082
1731070527.8,19.8,0.593,0.0,0.94,3689.910797024774,8.32,0.512,0.0,0.714,3955.2876145736864,19.8,0.693,0.0,1.05,922.8165256430982,40.3,1.153,0.0,1.35,4172.4965448749845
1731070528.3,19.9,0.686,0.0,1.03,3690.0788894006055,7.68,0.731,0.0,1.0,3955.193967557092,20.5,0.723,0.0,1.09,922.8585333083277,40.3,1.444,0.0,2.53,4172.195770773919
1731070528.8,19.8,0.902,0.0,5.85,3690.246984959136,8.32,0.583,0.0,2.99,3955.1003205987063,19.8,0.768,0.0,1.52,922.9005417703482,39.7,0.939,0.0,0.918,4172.47350984423
1731070529.3,20.5,0.702,0.0,1.06,3690.415083699935,7.68,0.618,0.0,1.54,3955.006673698541,19.8,0.543,0.0,0.828,922.9425510290448,40.3,0.969,0.0,0.923,4172.825336205995
1731070529.8,19.8,0.884,0.0,0.874,3690.583185622565,8.32,0.854,0.0,1.7,3954.913026856596,19.8,0.231,0.0,1.01,922.984561084312,39.7,1.169,0.0,1.04,4172.748729511887
1731070530.3,19.8,0.861,0.0,1.28,3690.751290726592,7.68,0.424,0.0,0.773,3954.819380072875,20.5,0.284,0.0,1.0,923.0265719360408,40.3,1.012,0.0,0.895,4173.295864025325
1731070530.8,19.9,0.767,0.0,0.938,3690.919399011581,8.32,0.614,0.0,0.949,3954.725733347384,19.8,0.382,0.0,1.43,923.0685835841224,39.7,1.183,0.0,2.98,4173.3719475344105
1731070531.3,20.5,0.801,0.0,1.45,3691.087510477094,7.68,0.554,0.0,1.01,3954.632086680124,19.8,0.333,0.0,0.877,923.1105960284513,40.3,1.224,0.0,2.55,4172.886820202297
1731070531.8,19.8,0.98,0.0,0.779,3691.255625122703,8.32,0.667,0.0,1.21,3954.538440071104,19.8,0.446,0.0,0.846,923.1526092689124,39.7,1.248,0.0,3.47,4172.906672293783
1731070532.3,19.8,1.003,0.0,1.31,3691.42374294797,7.68,0.643,0.0,0.758,3954.444793520324,20.5,0.359,0.0,0.835,923.1946233054005,39.7,1.314,0.0,7.88,4173.00558059387
1731070532.8,19.8,0.627,0.0,0.989,3691.5918639524607,7.69,0.573,0.0,3.41,3954.351147027791,19.8,0.532,0.0,0.927,923.2366381378064,39.7,0.913,0.0,0.868,4173.001361754896
1731070533.3,19.8,0.325,0.0,7.24,3691.759988135741,8.31,0.702,0.0,2.97,3954.257500593507,19.8,0.317,0.0,0.896,923.278653766022,40.9,1.042,0.0,1.04,4173.332212966613
1731070533.8,20.5,0.362,0.0,0.97,3691.928115497374,7.69,0.337,0.0,3.77,3954.163854217474,19.9,0.318,0.0,0.941,923.3206701899412,39.7,0.976,0.0,1.09,4173.497353960707
1731070534.3,19.8,0.388,0.0,0.826,3692.0962460369306,8.31,0.728,0.0,2.61,3954.0702078997024,20.5,0.443,0.0,1.19,923.3626874094496,39.1,0.968,0.016,0.957,4173.044245595098
1731070534.8,19.9,0.368,0.0,1.3,3692.264379753974,8.32,0.673,0.0,2.28,3953.976561640192,19.9,0.437,0.0,2.33,923.4047054244418,40.3,1.019,0.0,0.767,4173.351867232533
1731070535.3,19.8,0.416,0.0,0.892,3692.432516648071,7.68,0.341,0.0,8.18,3953.8829154389496,19.8,0.384,0.0,0.868,923.4467242348088,40.3,1.105,0.0,0.858,4173.720161239255
1731070535.8,20.5,0.418,0.0,0.733,3692.6006567187856,8.32,1.066,0.0,1.7,3953.789269295976,19.8,0.361,0.0,1.01,923.488743840442,39.7,1.11,0.0,0.957,4173.431762937141
1731070536.3,19.8,0.587,0.0,0.692,3692.7687999656832,7.68,0.532,0.0,1.02,3953.695623211276,20.5,0.751,0.0,0.944,923.5307642412364,39.7,1.248,0.0,0.654,4173.929579432518
1731070536.8,19.8,0.472,0.0,1.19,3692.9369463883354,8.33,0.805,0.0,0.939,3953.601977184855,19.8,0.686,0.0,1.02,923.5727854370772,40.3,1.283,0.0,2.4,4173.380159496464
1731070537.3,20.5,0.461,0.0,0.822,3693.105095986303,7.68,0.669,0.0,2.59,3953.508331216718,19.8,0.466,0.0,1.0,923.6148074278584,39.7,0.771,0.0,0.968,4174.011165133789
1731070537.8,19.8,0.442,0.0,0.833,3693.273248759155,7.69,0.524,0.0,0.988,3953.4146853068687,19.8,0.478,0.0,0.89,923.6568302134722,40.3,0.696,0.0,0.775,4174.261743890297
1731070538.3,19.8,0.583,0.0,0.845,3693.441404706457,8.32,0.727,0.0,0.847,3953.321039455309,20.5,0.532,0.0,0.87,923.6988537938096,39.7,0.82,0.0,0.716,4174.160022835421
1731070538.8,19.9,0.484,0.0,0.858,3693.609563827773,8.31,0.419,0.0,0.868,3953.227393662044,19.8,0.647,0.0,0.85,923.7408781687656,40.3,0.829,0.0,0.856,4173.863865014483
1731070539.3,20.5,0.466,0.0,0.814,3693.777726122674,7.68,0.842,0.0,0.874,3953.133747927079,19.9,0.642,0.0,0.92,923.7829033382254,40.3,0.765,0.0,1.01,4174.356145092752
1731070539.8,19.8,0.554,0.0,1.19,3693.945891590725,8.32,0.43,0.0,2.23,3953.0401022504193,19.8,0.504,0.0,0.883,923.8249293020838,39.7,0.784,0.0,1.02,4174.642500328871
1731070540.3,19.8,0.533,0.0,0.83,3694.1140602314927,7.68,0.392,0.0,0.977,3952.9464566320657,20.4,0.691,0.0,0.877,923.8669560602322,39.0,0.827,0.016,2.34,4174.230015777497
1731070540.8,19.9,0.612,0.0,1.08,3694.282232044543,8.32,0.712,0.0,0.925,3952.852811072025,20.0,0.716,0.0,0.856,923.9089836125622,40.3,0.807,0.0,0.899,4173.852255259483
1731070541.3,20.5,0.655,0.0,0.929,3694.45040702944,7.68,0.405,0.0,0.85,3952.759165570297,19.8,0.647,0.0,0.743,923.9510119589688,39.7,0.893,0.0,1.03,4174.003680896879
1731070541.8,19.9,0.651,0.0,0.959,3694.618585185756,8.32,1.022,0.0,1.13,3952.665520126892,19.8,0.535,0.0,0.985,923.993041099337,40.3,0.853,0.0,0.81,4174.203529120937
1731070542.3,19.8,0.721,0.0,1.04,3694.786766513056,7.68,0.534,0.0,2.51,3952.571874741812,19.8,0.501,0.0,1.07,924.035071033562,39.7,1.303,0.0,0.731,4174.584453126514
1731070542.8,19.8,0.778,0.0,0.846,3694.954951010906,7.69,0.612,0.0,1.76,3952.47822941506,20.5,0.388,0.0,1.57,924.0771017615352,40.3,0.917,0.0,2.99,4174.829666222646
1731070543.3,20.5,0.707,0.0,0.626,3695.123138678873,8.31,0.359,0.0,0.94,3952.38458414664,19.8,0.445,0.0,0.938,924.1191332831486,39.7,0.887,0.016,2.07,4174.982094762688
1731070543.8,19.8,0.79,0.0,0.908,3695.291329516523,8.32,0.431,0.0,0.857,3952.290938936555,19.8,0.466,0.0,0.845,924.1611655982966,39.7,0.96,0.0,0.932,4174.844202791611
1731070544.3,19.8,0.971,0.0,0.816,3695.4595235234274,7.68,1.05,0.0,0.99,3952.1972937848127,20.5,0.452,0.0,0.822,924.2031987068652,39.7,0.944,0.0,2.24,4174.555068580512
1731070544.8,19.8,0.904,0.0,0.822,3695.627720699151,7.69,0.556,0.0,1.1,3952.103648691416,19.8,0.468,0.0,1.09,924.2452326087488,40.3,1.299,0.0,0.835,4174.7591759106335
1731070545.3,20.4,0.955,0.0,1.75,3695.795921043261,8.31,0.496,0.0,0.822,3952.010003656368,19.9,0.558,0.0,0.935,924.2872673038391,39.7,1.312,0.016,0.797,4174.78615010644
1731070545.8,19.9,0.746,0.0,2.6,3695.964124555325,8.32,0.367,0.0,0.87,3951.916358679673,19.8,0.915,0.0,1.79,924.3293027920286,39.7,0.972,0.0,0.791,4175.253444409028
1731070546.3,19.8,0.651,0.0,1.51,3696.132331234908,7.68,0.494,0.0,0.745,3951.822713761334,20.5,0.567,0.0,5.98,924.3713390732116,39.7,0.925,0.0,1.03,4174.71657566406
1731070546.8,19.9,0.663,0.0,1.85,3696.300541081582,7.68,0.504,0.0,1.35,3951.7290689013594,19.8,0.617,0.0,0.897,924.4133761472738,40.3,0.981,0.0,1.14,4174.791447638381
1731070547.3,20.5,0.682,0.0,3.23,3696.468754094913,8.32,0.553,0.0,1.02,3951.635424099749,19.8,0.627,0.0,4.53,924.4554140141104,40.3,0.958,0.0,1.53,4174.793827859853
1731070547.8,19.8,0.739,0.0,0.936,3696.6369702744687,8.32,0.539,0.0,0.776,3951.541779356509,19.8,0.559,0.0,0.799,924.4974526736128,39.7,1.041,0.0,0.892,4175.201481721762
1731070548.3,19.8,0.71,0.0,1.87,3696.805189619816,7.68,0.343,0.0,3.92,3951.4481346716425,20.5,0.727,0.0,4.25,924.5394921256732,39.7,1.016,0.0,0.747,4175.433138810089
1731070548.8,19.8,0.617,0.0,1.68,3696.973412130522,7.69,0.896,0.0,1.24,3951.354490045154,19.8,0.64,0.0,1.41,924.5815323701866,40.3,1.164,0.0,0.789,4175.159738540382
1731070549.3,20.5,0.591,0.0,0.835,3697.141637806157,8.32,0.615,0.0,2.25,3951.260845477048,19.8,0.689,0.0,2.53,924.6235734070384,40.3,1.187,0.0,0.952,4175.214933828513
1731070549.8,19.8,0.784,0.0,0.796,3697.309866646289,8.32,0.726,0.0,0.823,3951.167200967329,19.8,0.76,0.0,0.844,924.6656152361242,39.7,1.172,0.0,3.42,4175.4798583143065
1731070550.3,19.8,0.698,0.0,0.861,3697.4780986504848,7.68,0.716,0.0,1.98,3951.0735565160016,20.5,1.126,0.0,2.33,924.7076578573354,39.7,1.03,0.0,8.54,4175.6680272216245
1731070550.8,19.8,0.775,0.0,0.986,3697.646333818313,7.68,0.429,0.0,3.18,3950.979912123068,19.8,0.558,0.0,2.71,924.7497012705642,40.4,1.184,0.0,1.13,4175.805025899612
1731070551.3,20.5,0.663,0.0,0.864,3697.814572149338,8.32,0.707,0.0,3.06,3950.886267788532,19.9,0.238,0.0,3.8,924.7917454757056,39.7,1.149,0.0,1.88,4175.686772055477
1731070551.8,19.8,0.731,0.0,0.954,3697.982813643135,7.68,0.7,0.0,0.889,3950.7926235124,19.8,0.383,0.0,2.12,924.8337904726454,40.3,1.044,0.0,3.67,4176.125097588206
1731070552.3,19.8,0.78,0.0,1.13,3698.1510582992687,8.32,0.662,0.0,0.723,3950.698979294677,20.5,0.29,0.0,2.51,924.8758362612788,39.7,1.251,0.0,2.76,4175.701650501921
1731070552.8,19.8,1.154,0.0,1.45,3698.319306117308,8.32,0.628,0.0,0.842,3950.605335135364,19.8,0.371,0.0,2.33,924.917882841498,40.3,1.198,0.0,1.81,4175.694109473753
1731070553.3,20.5,0.956,0.0,0.973,3698.4875570968206,7.67,0.317,0.0,1.25,3950.5116910344673,19.8,0.397,0.0,2.34,924.9599302131944,40.3,1.329,0.0,1.36,4175.813505687143
1731070553.8,19.8,0.845,0.0,0.861,3698.6558112373737,8.32,0.564,0.0,0.98,3950.418046991988,19.8,0.298,0.0,0.949,925.001978376264,39.7,1.381,0.0,0.823,4176.1079971957215
1731070554.3,19.9,0.931,0.0,1.31,3698.824068538539,7.68,0.426,0.0,0.82,3950.3244030079354,20.5,0.453,0.0,0.953,925.044027330592,39.7,1.039,0.0,0.86,4176.033812552454
1731070554.8,19.8,0.369,0.0,1.31,3698.992328999886,7.69,0.741,0.0,1.17,3950.2307590823098,19.8,0.362,0.0,1.03,925.086077076074,40.3,0.948,0.0,0.852,4176.324950220205
1731070555.3,20.5,0.469,0.0,3.38,3699.160592620981,8.31,0.802,0.0,6.42,3950.137115215117,19.8,0.406,0.0,0.929,925.128127612602,40.3,1.016,0.0,0.866,4176.062033574872
1731070555.8,19.8,0.372,0.0,6.58,3699.328859401393,8.32,0.53,0.0,2.25,3950.04347140636,19.8,0.444,0.0,0.891,925.170178940068,39.7,1.156,0.0,1.08,4176.100171431019
1731070556.3,19.8,0.403,0.0,2.14,3699.497129340688,7.68,0.764,0.0,0.907,3949.949827656042,20.5,0.373,0.0,0.861,925.2122310583676,39.7,1.083,0.0,0.977,4176.666133965469
1731070556.8,19.8,0.404,0.0,3.21,3699.6654024384416,8.32,0.527,0.0,1.26,3949.85618396417,19.8,0.392,0.0,0.772,925.2542839673864,40.4,1.131,0.0,2.54,4176.150763917828
1731070557.3,20.5,0.493,0.0,1.38,3699.83367869422,7.68,1.018,0.0,0.746,3949.762540330748,19.9,0.389,0.0,1.05,925.29633766702,40.3,1.112,0.0,1.07,4176.640522062845
1731070557.8,19.8,0.497,0.0,1.63,3700.0019581075903,8.31,0.839,0.0,0.755,3949.668896755778,19.8,0.703,0.0,1.5,925.3383921571605,39.7,1.154,0.0,0.895,4176.603566216867
1731070558.3,19.8,0.41,0.0,0.864,3700.170240678124,7.7,0.411,0.0,0.764,3949.575253239265,20.5,0.522,0.0,0.783,925.3804474377,39.7,0.993,0.0,0.866,4176.616966146028
1731070558.8,19.8,0.373,0.0,0.999,3700.3385264053873,8.31,0.729,0.0,1.26,3949.481609781212,19.8,0.444,0.0,4.25,925.422503508534,40.3,0.703,0.0,1.1,4176.623255309447
1731070559.3,20.5,0.801,0.0,1.11,3700.506815288954,7.68,0.554,0.0,1.24,3949.3879663816265,19.8,0.732,0.0,1.32,925.4645603695482,40.3,0.944,0.0,1.19,4176.621145181106
1731070559.8,19.9,0.485,0.0,1.5,3700.6751073283913,7.68,1.302,0.0,2.84,3949.294323040509,19.8,0.621,0.0,0.95,925.5066180206384,39.7,0.793,0.0,1.5,4176.858672012869
1731070560.3,19.8,0.508,0.0,1.54,3700.8434025232687,8.33,0.944,0.0,0.95,3949.200679757868,20.5,0.519,0.0,0.975,925.5486764616968,39.7,0.828,0.0,0.936,4176.8366764317625
1731070560.8,20.4,0.453,0.0,0.884,3701.0117008731554,7.68,0.629,0.0,1.06,3949.107036533703,19.8,0.484,0.0,1.03,925.5907356926158,39.6,1.178,0.016,1.07,4176.988703985173
1731070561.3,20.0,0.471,0.0,0.731,3701.180002377619,8.32,1.048,0.0,1.01,3949.013393368019,19.8,0.571,0.0,1.85,925.6327957132904,40.3,0.84,0.0,0.688,4177.046591802556
1731070561.8,19.8,0.537,0.0,6.16,3701.348307036234,8.32,0.467,0.0,0.842,3948.919750260822,19.8,0.585,0.0,0.83,925.6748565236072,39.7,0.814,0.0,1.34,4176.742563983054
1731070562.3,19.8,0.504,0.0,0.792,3701.516614848568,7.68,0.907,0.0,1.21,3948.8261072121168,19.9,0.517,0.0,1.89,925.7169181234616,39.7,1.034,0.0,1.55,4177.209035224784
1731070562.8,19.8,0.593,0.0,0.794,3701.68492581419,8.32,0.468,0.0,3.56,3948.732464221906,20.5,0.568,0.0,1.09,925.758980512746,40.3,0.964,0.0,3.52,4177.100312041341
1731070563.3,20.5,0.571,0.0,0.973,3701.85323993267,7.68,0.454,0.0,3.62,3948.638821290193,19.8,0.561,0.0,1.75,925.8010436913526,40.3,0.828,0.0,5.86,4177.625848730248
1731070563.8,19.9,0.79,0.0,0.82,3702.021557203576,7.68,0.289,0.0,1.09,3948.5451784169823,19.8,0.506,0.0,1.05,925.8431076591768,39.7,1.018,0.0,1.38,4177.714922689442
1731070564.3,19.8,0.666,0.0,1.11,3702.1898776264834,8.32,0.39,0.0,0.959,3948.4515356022794,20.5,0.551,0.0,1.07,925.8851724161052,39.7,1.057,0.0,2.36,4177.934841291761
1731070564.8,19.8,0.923,0.0,1.06,3702.358201200959,7.69,0.964,0.0,0.888,3948.357892846088,19.8,0.381,0.0,0.952,925.9272379620334,40.3,1.026,0.0,0.788,4177.405939199718
1731070565.3,20.5,0.701,0.0,0.782,3702.526527926573,8.32,0.482,0.0,1.05,3948.264250148412,19.8,0.508,0.0,1.14,925.9693042968536,40.3,0.95,0.0,1.67,4177.691131005838
1731070565.8,19.8,0.976,0.0,0.984,3702.694857802896,8.32,0.461,0.0,1.01,3948.170607509256,19.8,0.528,0.0,1.25,926.0113714204582,39.7,0.963,0.0,1.51,4177.824587678961
1731070566.3,19.8,0.788,0.0,3.32,3702.863190829496,7.69,0.35,0.0,1.72,3948.076964928621,20.5,0.501,0.0,0.729,926.053439332743,39.7,1.07,0.0,3.36,4177.799831493084
