Time,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1S1Distance,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1F2Distance,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay,F1C1Distance,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F4Distance
1731071583.55,40.3,0.893,0.0,0.81,4313.3754302070565,20.5,0.611,0.0,3.54,1012.9821025072464,8.32,0.531,0.0,2.6,3758.015762872742,20.5,0.746,0.0,0.677,4050.69377884826
1731071584.05,39.7,1.051,0.0,0.765,4313.244071270212,19.8,0.446,0.0,0.95,1013.025573467916,7.68,0.654,0.0,3.53,3757.922248397377,19.9,0.957,0.0,0.768,4050.867715687591
1731071584.55,39.7,1.044,0.0,0.715,4313.376758874204,19.9,0.471,0.0,1.13,1013.0690450309884,8.32,0.644,0.0,1.65,3757.8287339898825,19.9,0.814,0.0,0.86,4051.041654932717
1731071585.05,40.3,0.711,0.0,0.887,4313.410264389859,19.8,0.557,0.0,0.796,1013.112517196386,7.69,0.4,0.0,8.14,3757.7352196502634,19.8,0.834,0.0,1.17,4051.215596583328
1731071585.55,40.3,0.606,0.0,0.731,4313.402367041438,20.5,0.495,0.0,0.752,1013.1559899640343,8.31,0.537,0.0,1.12,3757.64170537852,20.5,0.931,0.0,0.893,4051.389540639112
1731071586.05,39.7,0.896,0.0,0.796,4313.320306230996,19.8,0.669,0.0,1.08,1013.1994633338498,7.68,0.684,0.0,0.965,3757.548191174665,19.8,0.936,0.0,0.685,4051.563487099764
1731071586.55,40.3,0.85,0.0,0.776,4313.951257651663,19.8,0.615,0.0,0.771,1013.242937305758,7.69,0.72,0.0,0.884,3757.4546770387,19.9,0.979,0.0,1.61,4051.737435964971
1731071587.05,39.7,0.791,0.0,0.683,4313.645014792099,19.8,0.527,0.0,1.3,1013.2864118796812,8.31,0.92,0.0,0.759,3757.36116297063,19.8,1.406,0.0,1.06,4051.911387234425
1731071587.55,40.3,0.769,0.0,0.799,4314.095307917728,20.5,0.429,0.0,0.716,1013.329887055542,8.32,0.466,0.0,0.756,3757.26764897046,20.5,1.213,0.0,1.01,4052.085340907816
1731071588.05,39.7,0.89,0.0,0.855,4313.4547306952345,19.8,0.556,0.0,0.873,1013.3733628332662,7.68,0.64,0.0,0.93,3757.1741350381935,19.2,0.672,0.0,4.68,4052.259296984831
1731071588.55,39.7,0.971,0.0,3.43,4313.510152767711,19.8,0.501,0.0,0.816,1013.41683921277,8.32,0.619,0.0,0.825,3757.080621173838,20.5,0.454,0.0,0.826,4052.433255465165
1731071589.05,39.7,0.525,0.0,0.79,4313.844835829101,19.8,0.7,0.0,0.824,1013.460316193979,7.68,0.753,0.0,0.758,3756.9871073774,19.8,0.499,0.0,3.77,4052.607216348508
1731071589.55,41.0,0.555,0.0,0.735,4314.015284439619,20.5,0.578,0.0,0.839,1013.503793776816,8.32,0.769,0.0,0.736,3756.8935936488815,19.8,0.725,0.0,0.959,4052.7811796345486
1731071590.05,39.7,0.561,0.0,0.918,4313.688380901743,19.8,0.521,0.0,0.837,1013.5472719612034,7.68,0.399,0.0,1.27,3756.800079988288,20.5,0.574,0.0,1.78,4052.9551453229783
1731071590.55,40.3,0.664,0.0,0.832,4314.302835398168,19.8,0.584,0.0,0.804,1013.5907507470667,8.32,0.62,0.0,1.09,3756.706566395624,19.9,0.469,0.0,1.12,4053.1291134134863
1731071591.05,39.0,0.733,0.016,0.821,4314.22301504693,19.9,0.759,0.0,0.907,1013.6342301343228,7.68,0.379,0.0,1.1,3756.613052870896,19.8,0.593,0.0,0.996,4053.303083905766
1731071591.55,40.3,0.721,0.0,0.734,4313.99009818476,20.5,0.593,0.0,0.913,1013.677710122897,8.32,1.06,0.0,1.42,3756.519539414111,20.5,0.596,0.0,1.01,4053.477056799508
1731071592.05,39.7,0.819,0.0,0.939,4314.71293835943,19.8,0.697,0.0,0.837,1013.721190712712,7.68,1.157,0.0,0.729,3756.42602602527,19.8,0.499,0.0,0.809,4053.651032094401
1731071592.55,40.3,0.774,0.0,0.731,4314.739833491398,19.8,0.804,0.0,0.833,1013.7646719036906,8.32,0.555,0.0,0.763,3756.332512704381,19.9,0.477,0.0,0.783,4053.825009790137
1731071593.05,39.7,0.818,0.0,0.73,4314.593501247764,19.8,0.702,0.0,0.735,1013.8081536957584,7.68,0.864,0.0,0.766,3756.238999451445,19.8,0.638,0.0,1.02,4053.998989886405
1731071593.55,39.0,0.382,0.016,0.908,4314.569285986158,20.5,0.66,0.0,2.49,1013.851636088832,8.32,0.422,0.0,0.745,3756.1454862664727,20.5,0.553,0.0,0.981,4054.1729723828994
1731071594.05,40.3,0.513,0.0,0.894,4314.645896533168,19.9,0.717,0.0,2.93,1013.8951190828368,7.68,0.895,0.0,0.908,3756.051973149467,19.8,0.651,0.0,1.61,4054.34695727931
1731071594.55,40.3,0.332,0.0,0.799,4314.756300391029,19.8,0.848,0.0,2.99,1013.938602677696,7.68,0.559,0.0,0.769,3755.9584601004312,19.8,0.568,0.0,1.53,4054.520944575328
1731071595.05,39.7,0.386,0.0,0.982,4314.484928899921,19.8,0.682,0.0,0.877,1013.982086873332,8.32,0.466,0.0,0.965,3755.8649471193726,19.8,0.578,0.0,1.31,4054.694934270642
1731071595.55,39.7,0.366,0.0,1.34,4314.531050762075,19.9,0.518,0.0,0.801,1014.0255716696709,8.32,0.752,0.0,0.87,3755.771434206293,20.5,0.569,0.0,1.04,4054.868926364944
1731071596.05,40.3,0.436,0.0,1.25,4314.772208609042,20.5,0.709,0.0,0.774,1014.0690570666286,7.68,0.392,0.0,1.11,3755.6779213612017,19.8,0.729,0.0,0.808,4055.042920857928
1731071596.55,40.3,0.435,0.0,0.741,4315.091621213089,19.8,0.733,0.0,0.69,1014.1125430641316,8.32,0.927,0.0,0.734,3755.5844085841018,19.8,0.661,0.0,1.04,4055.216917749284
1731071597.05,39.7,0.515,0.0,0.897,4314.77832991673,19.8,0.785,0.0,0.877,1014.1560296621022,7.68,0.615,0.0,0.811,3755.4908958749993,19.9,0.897,0.0,1.32,4055.3909170387024
1731071597.55,39.7,0.345,0.0,0.696,4315.3504905353375,20.5,0.623,0.0,0.931,1014.1995168604634,8.32,0.467,0.0,0.857,3755.397383233898,20.5,0.667,0.0,2.0,4055.5649187258746
1731071598.05,40.3,0.438,0.0,0.918,4315.366501781936,19.8,0.698,0.0,0.994,1014.2430046591412,7.68,0.576,0.0,0.814,3755.303870660801,19.8,0.849,0.0,1.49,4055.73892281049
1731071598.55,40.3,0.552,0.0,0.739,4314.909579077768,19.8,0.87,0.0,1.59,1014.2864930580516,8.32,0.402,0.0,0.771,3755.210358155718,19.8,0.922,0.0,1.19,4055.912929292245
1731071599.05,39.0,0.779,0.016,0.963,4315.178521563484,19.8,0.836,0.0,5.05,1014.3299820571212,7.04,1.114,0.0,1.5,3755.116845718652,19.8,0.91,0.0,2.04,4056.086938170828
1731071599.55,40.3,0.548,0.0,0.747,4315.637016299748,19.8,1.083,0.0,0.817,1014.3734716562724,8.32,0.742,0.071,1.11,3755.023333349609,20.5,0.903,0.0,0.899,4056.2609494459302
1731071600.05,39.7,0.734,0.0,0.811,4315.132024350064,20.5,0.816,0.0,4.21,1014.4169618554282,7.68,0.623,0.0,1.28,3754.929821048591,19.9,0.907,0.0,6.65,4056.434963117245
1731071600.55,40.3,0.867,0.0,0.76,4315.472452526204,19.8,0.853,0.0,0.838,1014.4604526545146,8.33,0.472,0.0,0.756,3754.8363088156048,19.2,0.904,0.032,1.0,4056.6089791844606
1731071601.05,39.7,0.746,0.0,0.751,4315.507089188645,19.8,0.859,0.0,1.34,1014.503944053448,7.67,0.51,0.0,0.693,3754.7427966506566,19.8,0.821,0.0,1.48,4056.782997647273
1731071601.55,39.7,0.665,0.0,0.742,4315.513115924403,20.5,0.955,0.0,0.773,1014.5474360521542,8.32,1.386,0.0,0.886,3754.649284553752,19.9,0.607,0.0,1.5,4056.957018505372
1731071602.05,40.3,0.564,0.0,0.745,4315.458428287492,19.8,0.926,0.0,0.815,1014.5909286505564,7.68,0.77,0.0,0.777,3754.555772524895,20.5,0.611,0.0,1.22,4057.13104175845
1731071602.55,40.3,0.656,0.0,0.746,4315.51840511477,19.8,0.948,0.0,0.722,1014.6344218485776,8.32,0.636,0.0,0.83,3754.462260564088,19.8,0.748,0.0,1.64,4057.305067406197
1731071603.05,39.7,0.584,0.0,0.677,4315.610847131233,19.8,0.994,0.0,0.776,1014.6779156461436,7.68,0.447,0.0,0.724,3754.3687486713393,19.8,0.655,0.0,1.07,4057.4790954483046
1731071603.55,40.3,0.856,0.0,0.983,4316.025564659025,20.5,0.999,0.0,0.767,1014.7214100431712,7.67,0.606,0.0,0.885,3754.275236846653,19.8,0.761,0.0,1.16,4057.653125884468
1731071604.05,39.7,0.666,0.0,0.879,4316.248076013803,19.2,0.529,0.0,0.826,1014.764905039586,8.32,0.632,0.0,0.876,3754.1817250900367,20.5,0.679,0.0,1.68,4057.8271587143777
1731071604.55,40.3,0.723,0.0,1.42,4315.502052359857,20.5,0.6,0.0,0.755,1014.8084006353114,8.32,0.622,0.0,0.804,3754.088213401491,19.8,0.786,0.0,5.28,4058.0011939377255
1731071605.05,39.7,0.876,0.0,1.31,4316.447751321725,19.8,0.466,0.0,0.688,1014.8518968302702,7.69,0.682,0.0,0.826,3753.994701781025,19.8,0.768,0.0,0.841,4058.175231554203
1731071605.55,40.3,0.987,0.0,0.933,4315.79281126273,20.5,0.594,0.0,0.706,1014.8953936243886,8.31,0.635,0.0,0.794,3753.9011902286393,19.8,0.852,0.0,1.62,4058.3492715635
1731071606.05,39.7,0.842,0.0,3.05,4315.961238012728,19.9,0.564,0.0,0.835,1014.938891017583,7.68,0.627,0.0,0.826,3753.8076787443433,20.5,1.17,0.0,1.09,4058.523313965314
1731071606.55,40.3,0.625,0.0,0.762,4316.09705712688,19.8,0.573,0.0,0.748,1014.9823890097798,8.32,0.594,0.0,0.777,3753.714167328141,19.8,0.983,0.0,1.76,4058.697358759335
1731071607.05,39.6,0.793,0.0,3.4,4316.468640944448,19.8,0.635,0.0,0.82,1015.025887600902,7.68,0.68,0.0,0.862,3753.6206559800366,19.8,1.054,0.0,1.19,4058.871405945255
1731071607.55,40.3,0.719,0.0,4.12,4316.53526461237,20.5,0.89,0.0,0.893,1015.0693867908724,8.32,0.705,0.0,1.11,3753.527144700036,19.8,1.17,0.0,1.21,4059.0454555227648
1731071608.05,39.7,0.717,0.0,6.66,4316.480859901888,19.8,0.735,0.0,0.881,1015.1128865796172,7.68,0.38,0.0,1.61,3753.433633488142,20.5,1.07,0.0,1.29,4059.219507491556
1731071608.55,40.3,0.727,0.0,2.62,4316.558112026311,19.8,0.597,0.0,0.828,1015.1563869670532,8.32,0.609,0.0,8.04,3753.340122344363,19.8,1.031,0.0,0.994,4059.393561851326
1731071609.05,39.7,1.071,0.0,2.96,4316.597938255674,19.8,0.463,0.0,0.874,1015.1998879531066,7.69,0.632,0.0,0.795,3753.2466112687034,19.8,0.862,0.0,1.04,4059.567618601765
1731071609.55,40.3,0.921,0.0,2.06,4316.602475284818,20.4,0.537,0.0,0.756,1015.2433895377004,8.31,0.868,0.0,0.759,3753.1531002611664,19.8,0.502,0.0,6.01,4059.741677742564
1731071610.05,39.7,1.071,0.0,2.5,4316.814944506457,19.9,0.465,0.0,0.793,1015.2868917207576,7.68,1.088,0.0,0.825,3753.059589321759,20.5,0.651,0.0,1.23,4059.915739273416
1731071610.55,39.7,0.474,0.0,3.78,4317.0417481014565,19.8,0.491,0.0,0.792,1015.3303945022049,7.68,0.538,0.0,1.4,3752.966078450482,19.8,0.503,0.0,0.814,4060.089803194012
1731071611.05,40.3,0.554,0.0,3.99,4317.222919923715,19.8,0.585,0.0,0.866,1015.3738978819582,8.32,0.816,0.0,1.06,3752.872567647348,19.9,0.571,0.0,0.759,4060.263869504049
1731071611.55,40.3,0.777,0.0,6.67,4316.831891014897,20.5,0.636,0.0,0.891,1015.4174018599444,7.68,0.483,0.0,1.17,3752.7790569123567,19.8,0.541,0.0,0.87,4060.437938203218
1731071612.05,39.7,0.66,0.0,3.12,4317.1813282442245,19.8,0.544,0.0,0.683,1015.4609064360868,8.32,1.035,0.0,0.914,3752.685546245516,20.5,0.544,0.0,0.853,4060.6120092912106
1731071612.55,40.3,0.932,0.0,3.47,4317.19258096362,19.8,0.618,0.0,0.858,1015.5044116103078,8.33,0.97,0.0,0.887,3752.592035646828,19.2,0.573,0.032,0.743,4060.786082767721
1731071613.05,39.7,0.795,0.0,3.26,4316.735578894649,19.8,0.745,0.0,0.825,1015.5479173825344,7.67,0.461,0.0,0.79,3752.498525116299,19.9,0.557,0.0,0.946,4060.9601586324375
1731071613.55,39.7,0.78,0.0,0.83,4316.665737560472,20.5,0.837,0.0,0.798,1015.5914237526828,8.32,0.734,0.0,0.74,3752.4050146539344,19.8,0.531,0.0,0.744,4061.13423688506
1731071614.05,40.3,0.947,0.0,1.3,4317.564265341324,19.8,0.715,0.0,1.43,1015.6349307206798,7.68,0.368,0.0,0.717,3752.311504259741,20.5,0.606,0.0,0.766,4061.308317525277
1731071614.55,39.6,0.709,0.0,0.947,4317.733214248747,19.8,0.968,0.0,1.1,1015.6784382864485,8.32,0.837,0.0,0.78,3752.217993933722,19.2,0.637,0.032,0.985,4061.482400552784
1731071615.05,40.3,0.283,0.0,1.72,4317.701544089847,19.9,0.862,0.0,1.75,1015.7219464499118,7.68,0.81,0.0,0.769,3752.124483675882,19.8,0.519,0.0,0.837,4061.656485967272
1731071615.55,40.3,0.363,0.0,1.42,4317.742082641456,19.8,0.954,0.0,1.14,1015.7654552109964,7.68,0.507,0.0,0.951,3752.030973486226,20.5,0.497,0.0,0.924,4061.830573768432
1731071616.05,39.1,0.383,0.016,1.13,4317.508936301806,20.5,0.929,0.0,1.19,1015.808964569619,8.32,0.791,0.0,1.13,3751.937463364761,19.8,0.679,0.0,0.805,4062.0046639559623
1731071616.55,40.3,0.347,0.0,2.02,4317.3988983205445,19.8,0.892,0.0,1.46,1015.852474525706,8.31,0.51,0.0,1.73,3751.843953311492,19.8,0.666,0.0,0.653,4062.178756529555
1731071617.05,39.7,0.378,0.0,3.59,4317.807293761328,19.8,0.763,0.0,3.75,1015.8959850791806,7.68,0.982,0.0,0.743,3751.7504433264216,19.9,0.667,0.0,0.77,4062.352851488901
1731071617.55,40.3,0.379,0.0,1.2,4318.056934264235,20.5,0.573,0.0,1.37,1015.9394962299662,7.69,0.644,0.0,0.854,3751.6569334095575,19.8,0.765,0.0,3.17,4062.5269488336944
1731071618.05,39.1,0.522,0.016,1.11,4317.517324613243,19.8,0.633,0.0,0.901,1015.983007977989,8.31,0.502,0.0,0.784,3751.563423560901,20.5,0.696,0.0,3.26,4062.701048563627
1731071618.55,40.3,0.505,0.0,1.24,4317.699559617987,19.8,0.725,0.0,1.15,1016.0265203231662,7.68,0.602,0.0,0.768,3751.4699137804632,19.8,0.701,0.0,2.0,4062.875150678396
1731071619.05,39.7,0.555,0.0,1.51,4317.617230622425,19.8,0.729,0.0,1.28,1016.070033265424,8.32,0.397,0.0,0.899,3751.376404068245,19.9,0.878,0.0,1.21,4063.049255177693
1731071619.55,40.3,0.45,0.0,1.81,4317.683298759332,20.5,0.673,0.0,1.67,1016.113546804686,8.31,1.096,0.0,0.908,3751.282894424253,20.5,0.759,0.0,0.818,4063.2233620612105
1731071620.05,39.7,0.574,0.0,1.13,4318.137770589686,19.8,0.725,0.0,1.18,1016.1570609408752,7.68,0.731,0.0,0.765,3751.189384848492,19.8,0.777,0.0,1.08,4063.3974713286425
1731071620.55,39.7,0.773,0.0,1.815,4317.668421249209,19.8,1.107,0.0,0.981,1016.200575673918,8.32,0.549,0.0,0.845,3751.095875340964,19.8,0.83,0.0,0.972,4063.571582979682
1731071621.05,40.3,0.681,0.0,2.5,4317.880348445615,19.9,0.849,0.0,0.969,1016.244091003732,7.68,0.384,0.0,0.803,3751.00236590168,19.8,0.95,0.0,1.91,4063.745697014024
1731071621.55,39.7,0.589,0.016,1.16,4318.049762409507,20.5,0.792,0.0,1.66,1016.287606930243,8.32,0.447,0.0,0.943,3750.9088565306406,19.8,0.786,0.0,0.91,4063.9198134313615
1731071622.05,39.7,0.718,0.0,1.38,4318.396989611834,19.8,0.905,0.0,0.738,1016.3311234533746,7.68,1.156,0.0,0.748,3750.8153472278536,20.5,0.826,0.0,1.26,4064.093932231391
1731071622.55,39.7,0.751,0.0,1.03,4318.788659332206,19.8,1.004,0.0,0.881,1016.3746405730504,8.32,0.704,0.0,0.887,3750.7218379933215,19.9,0.68,0.0,0.826,4064.268053413801
1731071623.05,40.3,0.525,0.0,4.52,4318.781290179721,19.8,0.971,0.0,0.812,1016.4181582891968,7.68,0.582,0.0,0.774,3750.6283288270506,19.8,0.655,0.0,5.04,4064.442176978286
1731071623.55,40.3,0.703,0.0,1.58,4318.234945563795,20.5,0.943,0.0,0.715,1016.4616766017308,7.68,0.386,0.0,0.868,3750.5348197290473,20.5,0.613,0.0,0.777,4064.616302924545
1731071624.05,39.7,0.546,0.0,1.08,4318.64535491499,19.9,1.069,0.0,0.896,1016.5051955105788,8.32,0.595,0.0,0.944,3750.441310699315,19.8,0.757,0.0,3.81,4064.790431252268
1731071624.55,40.3,0.562,0.0,0.781,4318.715583189767,19.8,1.103,0.0,3.1,1016.5487150156646,7.69,0.589,0.0,0.794,3750.3478017378607,19.8,0.666,0.0,1.07,4064.96456196115
1731071625.05,39.7,0.834,0.0,0.894,4318.775268454857,19.8,0.759,0.0,1.47,1016.5922351169112,8.32,0.603,0.0,0.776,3750.254292844687,19.8,0.893,0.0,1.31,4065.138695050885
1731071625.55,40.3,0.7,0.0,0.882,4318.6637465013,19.8,0.417,0.0,0.886,1016.6357558142456,8.31,0.624,0.0,0.757,3750.1607840198,19.8,0.814,0.0,1.14,4065.312830521164
1731071626.05,39.6,0.764,0.0,0.785,4318.72913707858,20.5,0.597,0.0,0.903,1016.6792771075848,7.68,0.42,0.0,0.764,3750.067275263205,20.5,0.881,0.0,0.896,4065.486968371685
1731071626.55,40.3,0.751,0.0,0.904,4318.576621878138,19.8,0.472,0.0,1.29,1016.7227989968554,8.32,0.542,0.0,0.778,3749.973766574908,19.9,0.796,0.0,1.3,4065.661108602142
1731071627.05,39.7,0.899,0.0,0.823,4318.834597415121,19.8,0.543,0.0,1.32,1016.7663214819808,7.68,0.709,0.0,0.807,3749.880257954913,19.8,0.798,0.0,0.721,4065.835251212228
1731071627.55,39.7,0.548,0.0,0.832,4318.810849699631,20.5,0.561,0.0,1.38,1016.8098445628846,8.32,0.711,0.0,0.882,3749.786749403225,20.5,0.888,0.0,0.88,4066.0093962016376
1731071628.05,40.3,0.882,0.0,0.794,4319.365347913312,19.8,0.672,0.0,0.879,1016.8533682394932,7.68,0.737,0.0,0.844,3749.693240919848,19.8,0.93,0.0,0.782,4066.183543570063
1731071628.55,40.3,1.063,0.0,0.811,4319.6085100775945,19.8,0.553,0.0,0.753,1016.8968925117244,7.68,0.41,0.0,0.793,3749.59973250479,19.8,0.996,0.0,1.17,4066.357693317202
1731071629.05,39.7,0.69,0.0,0.756,4319.118980479701,19.8,0.455,0.0,0.877,1016.940417379504,8.32,0.582,0.0,0.855,3749.506224158056,19.8,1.169,0.0,0.791,4066.531845442748
1731071629.55,40.3,0.772,0.0,1.16,4319.035409263833,19.9,0.448,0.0,0.814,1016.9839428427564,8.32,0.692,0.0,0.815,3749.4127158796487,20.5,0.985,0.0,0.922,4066.7059999463945
1731071630.05,39.7,0.872,0.0,0.911,4319.711055956017,20.5,0.398,0.0,1.4,1017.0274689014044,7.68,0.736,0.0,2.24,3749.319207669575,19.8,1.09,0.0,0.84,4066.880156827836
1731071630.55,40.3,1.019,0.0,1.95,4319.467992548817,19.8,0.555,0.0,0.87,1017.0709955553756,8.32,0.853,0.0,0.713,3749.225699527836,19.8,0.806,0.0,0.836,4067.054316086766
1731071631.05,39.7,1.197,0.0,0.852,4319.610862384946,19.8,0.712,0.0,0.922,1017.1145228045864,7.68,0.424,0.0,0.806,3749.1321914544433,19.8,0.455,0.0,0.832,4067.2284777228815
1731071631.55,40.3,1.156,0.0,1.3,4319.649411601993,20.5,0.52,0.0,0.87,1017.1580506489638,8.32,0.627,0.0,0.844,3749.038683449399,20.5,0.438,0.0,1.71,4067.402641735878
1731071632.05,39.7,0.589,0.0,0.842,4320.0001210100045,19.8,0.496,0.0,0.76,1017.2015790884316,7.68,0.507,0.0,0.867,3748.945175512707,19.8,0.51,0.0,1.09,4067.576808125448
1731071632.55,40.3,0.531,0.0,1.62,4319.508823350536,19.8,0.664,0.0,0.908,1017.2451081229132,7.68,0.801,0.0,0.844,3748.851667644374,19.8,0.581,0.0,1.21,4067.7509768912855
1731071633.05,39.7,0.769,0.0,0.795,4319.44960610262,19.8,0.809,0.0,0.714,1017.2886377523356,8.32,0.904,0.0,0.767,3748.758159844403,19.8,0.508,0.0,1.22,4067.925148033085
1731071633.55,40.3,0.648,0.0,0.768,4319.511266553309,20.5,0.583,0.0,0.794,1017.3321679766158,8.31,0.458,0.0,0.752,3748.6646521128023,19.9,0.561,0.0,0.838,4068.099321550544
1731071634.05,39.7,0.764,0.0,0.894,4319.968127437166,19.9,0.803,0.0,0.85,1017.3756987956808,7.68,0.701,0.0,0.669,3748.571144449575,20.5,0.816,0.0,0.799,4068.273497443357
1731071634.55,39.7,0.832,0.016,0.747,4319.718470609939,19.8,0.865,0.0,1.49,1017.4192302094544,8.32,0.515,0.0,1.18,3748.477636854728,19.9,0.605,0.0,3.4,4068.447675711217
1731071635.05,39.7,0.864,0.0,0.864,4319.711695878509,19.8,0.668,0.0,1.7,1017.46276221786,7.68,0.931,0.0,0.757,3748.384129328264,19.8,0.51,0.0,0.78,4068.621856353821
1731071635.55,40.3,0.899,0.0,1.18,4320.426044920407,19.8,0.791,0.0,2.36,1017.5062948208245,8.31,0.909,0.0,0.8,3748.2906218701874,20.5,0.551,0.0,0.857,4068.79603937086
1731071636.05,39.1,0.337,0.0,0.842,4320.511752673893,20.5,0.723,0.0,1.24,1017.5498280182652,7.68,0.442,0.0,0.847,3748.1971144805066,19.9,0.638,0.0,0.872,4068.970224762034
1731071636.55,40.9,0.283,0.0,0.701,4320.60583146454,19.9,0.853,0.0,1.53,1017.5933618101092,7.69,0.763,0.0,0.799,3748.103607159225,19.8,0.579,0.0,0.796,4069.144412527037
1731071637.05,39.7,0.391,0.0,0.749,4320.386082497769,19.8,0.828,0.0,8.63,1017.6368961962802,8.32,0.357,0.0,0.871,3748.0100999063498,19.8,0.556,0.0,1.44,4069.318602665562
1731071637.55,40.3,0.319,0.0,0.827,4320.555129546818,20.5,0.865,0.0,0.981,1017.6804311767016,8.31,0.866,0.0,0.838,3747.916592721882,19.9,0.588,0.0,0.919,4069.4927951773066
1731071638.05,39.7,0.336,0.0,0.9,4320.5167886717045,19.9,0.834,0.0,2.07,1017.7239667513006,7.69,0.572,0.0,0.766,3747.823085605829,20.5,0.574,0.0,2.18,4069.666990061962
1731071638.55,40.3,0.393,0.0,0.732,4320.539648228462,19.8,0.536,0.0,1.63,1017.7675029199946,8.31,0.472,0.0,0.98,3747.729578558196,19.8,0.608,0.0,0.863,4069.841187319229
1731071639.05,39.7,0.386,0.0,0.772,4320.702745470266,19.8,0.588,0.0,1.59,1017.8110396827104,7.68,0.805,0.0,0.855,3747.636071578989,19.8,0.68,0.0,0.754,4070.015386948801
1731071639.55,39.7,0.453,0.0,0.789,4320.62144365608,20.5,0.613,0.0,1.43,1017.854577039372,8.32,0.488,0.0,0.828,3747.542564668213,19.9,0.671,0.0,1.07,4070.1895889503726
1731071640.05,40.3,0.643,0.0,0.979,4320.790896805487,19.8,0.673,0.0,2.06,1017.8981149899028,7.68,1.051,0.0,0.844,3747.44905782587,20.5,0.781,0.0,0.833,4070.36379332364
1731071640.55,40.3,0.46,0.0,0.808,4320.736534182639,19.8,0.715,0.0,2.52,1017.94165353423,8.32,0.646,0.0,0.827,3747.355551051968,19.8,0.725,0.0,1.1,4070.538000068295
1731071641.05,39.7,0.376,0.0,0.766,4321.173394514492,19.8,0.918,0.0,1.61,1017.9851926722712,7.68,0.578,0.0,0.751,3747.262044346511,19.8,0.685,0.0,0.794,4070.7122091840383
1731071641.55,40.3,0.741,0.0,0.725,4320.794251834417,20.5,0.827,0.0,7.56,1018.0287324039532,7.68,0.467,0.0,0.847,3747.168537709507,19.9,0.871,0.0,0.839,4070.886420670564
1731071642.05,39.7,0.559,0.0,0.896,4321.0855790748055,19.8,0.888,0.0,2.82,1018.0722727292,8.32,0.481,0.0,1.14,3747.075031140957,20.5,0.905,0.0,1.1,4071.060634527568
1731071642.55,40.3,0.55,0.0,0.873,4321.326404818463,19.8,1.166,0.0,0.838,1018.1158136479352,7.68,1.143,0.0,0.745,3746.981524640869,19.8,0.838,0.0,0.721,4071.234850754745
1731071643.05,39.0,0.626,0.016,1.26,4321.030228162854,19.8,0.856,0.0,2.39,1018.1593551600862,8.32,0.715,0.0,0.753,3746.888018209244,19.8,0.736,0.0,0.831,4071.409069351788
1731071643.55,40.3,0.94,0.0,0.75,4321.138368038315,20.5,0.861,0.0,0.811,1018.2028972655702,8.32,0.553,0.0,0.654,3746.794511846092,19.8,0.749,0.0,1.1,4071.583290318398
1731071644.05,39.7,0.756,0.0,0.708,4321.06601166441,19.8,0.884,0.0,0.827,1018.2464399643144,7.68,0.458,0.0,0.684,3746.701005551417,20.5,0.644,0.0,0.826,4071.7575136542696
1731071644.55,39.7,0.592,0.0,1.02,4321.335243860504,19.8,1.121,0.0,0.779,1018.2899832562424,8.33,0.511,0.0,0.871,3746.607499325223,19.8,0.586,0.0,0.684,4071.9317393590977
1731071645.05,40.3,0.655,0.0,1.48,4321.620552328563,19.8,1.08,0.0,2.42,1018.3335271412788,7.68,0.882,0.0,0.839,3746.513993167516,19.8,0.616,0.0,0.827,4072.1059674325775
1731071645.55,40.3,0.572,0.0,7.63,4321.252798403143,20.5,0.961,0.0,0.835,1018.37707161935,7.68,0.623,0.0,0.815,3746.420487078298,20.5,0.753,0.0,0.74,4072.280197874404
1731071646.05,39.7,0.666,0.0,0.841,4321.547283818313,19.8,1.032,0.0,0.812,1018.4206166903738,8.32,0.701,0.0,0.867,3746.32698105758,19.9,0.761,0.0,0.808,4072.454430684276
1731071646.55,40.3,0.731,0.0,1.23,4321.154883461103,19.8,0.762,0.0,0.79,1018.4641623542774,8.32,0.502,0.0,0.919,3746.233475105362,19.8,0.729,0.0,0.799,4072.62866586189
1731071647.05,39.7,0.676,0.0,1.54,4321.233687938611,19.8,0.566,0.0,1.45,1018.5077086109848,7.68,0.579,0.0,0.807,3746.139969221653,19.8,0.722,0.0,0.838,4072.802903406941
1731071647.55,40.3,0.771,0.0,0.903,4321.583294181589,20.5,0.644,0.0,1.69,1018.5512554604198,7.69,0.591,0.0,1.56,3746.046463406455,19.8,0.909,0.0,0.762,4072.977143319124
1731071648.05,39.7,0.892,0.0,0.893,4321.826897805934,19.8,0.628,0.0,0.755,1018.5948029025096,8.31,0.622,0.0,0.882,3745.952957659772,20.5,0.898,0.0,0.742,4073.151385598133
1731071648.55,40.3,0.849,0.0,0.783,4322.04332420659,19.8,0.595,0.0,0.877,1018.638350937172,7.69,0.749,0.0,0.833,3745.8594519816143,19.8,0.879,0.0,0.826,4073.325630243671
1731071649.05,39.7,0.67,0.0,0.89,4321.588485818948,19.8,0.52,0.0,0.846,1018.681899564334,8.31,0.513,0.0,0.856,3745.7659463719833,19.8,0.869,0.0,0.783,4073.4998772554295
