Time,F4C1Bitrate,F4C1Jitter,F4C1Datagrams,F4C1Delay,F4C1Distance,F4S1Bitrate,F4S1Jitter,F4S1Datagrams,F4S1Delay,F4S1Distance,F4F2Bitrate,F4F2Jitter,F4F2Datagrams,F4F2Delay,F4F2Distance,F4F1Bitrate,F4F1Jitter,F4F1Datagrams,F4F1Delay,F4F1Distance
1731069648.81,8.33,0.763,0.0,0.929,3992.366338401325,40.3,0.429,0.0,0.878,4749.412307929929,19.8,0.916,0.0,1.67,4250.863912194791,19.8,0.304,0.0,1.22,3400.397095928652
1731069649.31,7.68,0.411,0.0,1.13,3992.270935820864,39.0,0.5,0.016,0.717,4749.14596526761,19.9,1.225,0.0,2.26,4251.066108930794,19.8,0.499,0.0,0.802,3400.558867304019
1731069649.81,8.32,0.825,0.0,0.893,3992.1755522521794,39.0,0.463,0.016,0.665,4749.846227321017,20.5,0.814,0.0,2.05,4251.26831075151,20.5,0.337,0.0,1.0,3400.7206427461806
1731069650.31,7.69,0.694,0.0,1.0,3992.080187696635,40.3,0.497,0.0,0.977,4750.029707767761,19.8,0.747,0.0,2.05,4251.470517656215,19.8,0.451,0.0,3.34,3400.8824222545536
1731069650.81,8.31,0.413,0.0,1.49,3991.984842155592,39.7,0.448,0.016,1.52,4750.237586384338,19.8,0.588,0.0,1.8,4251.67272964418,19.8,0.454,0.0,0.897,3401.0442058285576
1731069651.31,7.68,0.852,0.0,0.757,3991.889515630412,39.7,0.419,0.0,0.773,4750.689940967403,19.8,0.528,0.0,1.65,4251.8749467146845,19.8,0.335,0.0,0.885,3401.205993467612
1731069651.81,8.32,0.478,0.0,1.2,3991.794208122457,40.3,0.584,0.0,3.4,4750.393048612145,20.5,0.544,0.0,2.15,4252.077168867,20.5,0.618,0.0,0.835,3401.367785171135
1731069652.31,7.68,0.931,0.0,2.09,3991.698919633093,39.7,0.708,0.0,3.22,4750.707179450011,19.8,0.859,0.0,3.94,4252.279396100402,19.8,0.526,0.0,1.32,3401.529580938551
1731069652.81,8.32,0.457,0.0,7.43,3991.603650163678,40.3,0.521,0.0,0.754,4751.145425615045,19.8,0.549,0.0,1.61,4252.481628414166,19.8,0.447,0.0,1.24,3401.6913807692786
1731069653.31,7.68,0.484,0.0,0.853,3991.508399715576,39.7,0.571,0.0,5.22,4751.0484405241605,19.8,0.473,0.0,2.25,4252.683865807568,19.8,0.376,0.0,0.819,3401.853184662737
1731069653.81,8.31,0.898,0.0,1.06,3991.413168290149,39.7,0.506,0.0,1.18,4752.050749828156,20.5,0.619,0.0,2.46,4252.886108279882,20.5,0.351,0.0,1.31,3402.0149926183462
1731069654.31,7.69,0.487,0.0,1.41,3991.317955888756,40.3,0.372,0.0,0.932,4752.054342606043,19.8,0.479,0.0,1.84,4253.088355830384,19.8,0.418,0.0,1.67,3402.176804635525
1731069654.81,8.32,0.933,0.0,0.824,3991.2227625127616,40.3,0.393,0.0,0.819,4752.542663149129,19.8,0.738,0.0,1.74,4253.29060845835,19.8,0.509,0.0,0.845,3402.338620713699
1731069655.31,7.68,0.657,0.0,0.747,3991.1275881635256,39.7,0.442,0.0,1.03,4752.4862815139,19.8,0.592,0.0,1.84,4253.492866163055,19.8,0.484,0.0,0.806,3402.500440852286
1731069655.81,8.32,0.552,0.0,0.885,3991.0324328424094,40.3,0.684,0.0,2.89,4752.800045568117,20.5,0.552,0.0,1.75,4253.695128943775,20.5,0.475,0.0,1.32,3402.6622650507065
1731069656.31,7.67,0.549,0.0,1.64,3990.937296550775,39.7,0.666,0.0,0.872,4752.863869141473,19.8,0.536,0.0,1.91,4253.897396799786,19.8,0.466,0.0,1.72,3402.824093308381
1731069656.81,8.33,0.859,0.0,1.24,3990.8421792899794,40.3,0.598,0.0,0.848,4753.297860662692,19.9,1.137,0.0,2.2,4254.099669730365,19.8,0.476,0.0,7.45,3402.985925624729
1731069657.31,7.68,1.241,0.0,1.5,3990.747081061389,39.7,0.673,0.0,1.02,4753.407013927045,19.8,1.024,0.0,9.57,4254.301947734787,19.8,0.565,0.0,0.851,3403.147761999175
1731069657.81,8.32,0.643,0.0,0.896,3990.6520018663614,40.3,0.665,0.0,1.31,4753.365881580772,20.5,0.718,0.0,1.8,4254.504230812328,20.5,0.49,0.0,1.05,3403.3096024311394
1731069658.31,7.67,0.57,0.0,1.28,3990.5569417062575,39.7,0.637,0.0,0.792,4754.21556010258,19.8,0.553,0.0,2.37,4254.706518962265,19.8,0.462,0.0,1.85,3403.471446920042
1731069658.81,8.32,0.482,0.0,1.09,3990.461900582439,39.0,0.707,0.016,0.975,4754.363564186331,19.8,0.701,0.0,2.28,4254.908812183876,19.8,0.408,0.0,0.905,3403.6332954653044
1731069659.31,7.69,0.562,0.0,2.47,3990.366878496261,40.3,0.627,0.0,1.11,4754.546981617181,19.8,0.999,0.0,1.83,4255.111110476435,19.8,0.684,0.0,1.19,3403.795148066345
1731069659.81,7.67,0.628,0.0,0.836,3990.2718754490897,40.3,0.56,0.0,0.903,4754.833846957009,20.5,0.776,0.0,1.75,4255.313413839221,20.5,0.644,0.0,0.907,3403.957004722591
1731069660.31,8.32,0.598,0.0,0.97,3990.176891442283,39.7,0.588,0.0,0.878,4754.708607259473,19.8,0.76,0.0,1.75,4255.515722271509,19.8,0.507,0.0,0.811,3404.118865433462
1731069660.81,8.32,0.551,0.0,1.33,3990.0819264772,40.3,0.707,0.0,0.763,4755.138585168313,19.8,0.706,0.0,1.69,4255.7180357725765,19.8,0.509,0.0,1.25,3404.280730198378
1731069661.31,7.68,1.134,0.0,2.09,3989.9869805552,39.7,1.5,0.0,0.729,4755.5630524045055,19.9,1.233,0.0,2.26,4255.920354341703,19.8,0.558,0.0,1.6,3404.4425990167624
1731069661.81,8.32,0.851,0.0,1.0,3989.892053677642,40.3,0.79,0.0,0.958,4755.974159614456,19.8,0.764,0.0,4.33,4256.122677978162,19.9,0.652,0.0,1.89,3404.604471888033
1731069662.31,7.68,0.807,0.0,0.796,3989.797145845888,39.7,0.882,0.0,1.26,4755.704376668665,20.5,0.677,0.0,1.92,4256.325006681233,20.5,0.719,0.0,1.06,3404.766348811618
1731069662.81,7.68,0.77,0.0,0.882,3989.7022570612967,39.7,0.53,0.0,8.34,4756.31784412947,19.8,0.583,0.0,1.89,4256.527340450194,19.8,0.689,0.0,1.39,3404.9282297869363
1731069663.31,8.32,0.696,0.0,0.967,3989.607387325224,40.3,0.577,0.0,0.858,4756.627925274151,19.8,0.593,0.0,1.67,4256.729679284321,19.8,0.672,0.0,1.05,3405.0901148134103
1731069663.81,7.68,0.357,0.0,1.65,3989.512536639033,39.7,0.569,0.016,0.818,4756.494801644852,20.5,0.486,0.0,1.7,4256.932023182893,20.5,0.716,0.0,1.03,3405.2520038904618
1731069664.31,8.32,0.898,0.0,2.57,3989.4177050040767,39.0,0.785,0.016,0.971,4756.966717827205,19.8,0.818,0.0,2.03,4257.134372145188,19.8,0.794,0.0,0.801,3405.4138970175118
1731069664.81,8.32,0.7,0.0,0.889,3989.32289242172,40.3,0.628,0.0,1.46,4757.042432678112,19.8,0.635,0.0,2.35,4257.3367261704825,19.8,0.54,0.0,1.59,3405.575794193985
1731069665.31,7.68,0.738,0.0,0.795,3989.2280988933194,39.7,0.876,0.0,0.822,4757.711741442482,19.8,0.651,0.0,1.75,4257.539085258056,19.8,0.228,0.0,1.3,3405.737695419305
1731069665.81,8.32,0.664,0.0,0.786,3989.133324420231,40.3,0.74,0.0,0.79,4757.844606026233,19.8,0.964,0.0,1.64,4257.741449407185,20.5,0.191,0.0,0.911,3405.8996006928924
1731069666.31,7.68,0.496,0.0,1.14,3989.038569003815,39.0,0.842,0.016,1.34,4758.121814738949,20.5,0.786,0.0,3.4,4257.94381861715,19.8,0.388,0.0,1.68,3406.061510014169
1731069666.81,8.32,0.725,0.0,1.65,3988.943832645428,40.3,0.812,0.0,1.69,4758.4176103434775,19.8,1.054,0.0,1.69,4258.146192887229,19.8,0.365,0.0,1.62,3406.2234233825584
1731069667.31,7.68,0.588,0.0,1.13,3988.849115346431,39.7,0.354,0.0,1.24,4758.555128939839,19.8,0.896,0.0,1.69,4258.348572216699,19.9,0.259,0.0,1.28,3406.385340797485
1731069667.81,8.32,0.728,0.0,6.64,3988.754417108178,40.3,0.457,0.0,0.928,4758.564780153208,20.5,0.805,0.0,2.19,4258.55095660484,20.5,0.249,0.0,5.81,3406.5472622583707
1731069668.31,7.68,0.678,0.0,1.19,3988.659737932029,39.7,0.394,0.0,1.99,4758.8357511645845,19.8,0.904,0.0,2.18,4258.753346050931,19.8,0.327,0.0,2.53,3406.7091877646385
1731069668.81,8.32,0.386,0.0,1.31,3988.565077819341,40.3,0.402,0.0,2.87,4759.222129409738,19.8,1.183,0.0,1.87,4258.95574055425,19.8,0.433,0.0,1.19,3406.871117315712
1731069669.31,7.68,0.703,0.0,1.29,3988.470436771469,39.7,0.611,0.0,0.992,4759.114322636425,19.8,0.951,0.0,1.69,4259.158140114077,19.8,0.327,0.0,1.34,3407.0330509110117
1731069669.81,8.32,0.344,0.0,0.836,3988.3758147897743,40.3,0.354,0.0,1.04,4759.563318857912,20.5,0.882,0.0,1.87,4259.3605447296895,20.5,0.231,0.0,0.808,3407.194988549965
1731069670.31,7.68,0.841,0.0,1.3,3988.281211875612,39.7,0.634,0.0,1.35,4760.296880045746,19.9,1.03,0.0,1.8,4259.562954400369,19.8,0.398,0.0,0.882,3407.3569302319943
1731069670.81,8.32,0.834,0.0,1.08,3988.186628030339,40.3,0.72,0.0,1.28,4760.2608492743175,19.8,0.493,0.0,1.68,4259.765369125394,19.8,0.493,0.0,0.821,3407.5188759565226
1731069671.31,7.68,0.439,0.0,0.98,3988.092063255312,39.7,0.49,0.0,2.11,4760.171971955219,19.8,0.714,0.0,8.14,4259.967788904043,19.8,0.492,0.0,1.52,3407.6808257229736
1731069671.81,8.32,0.817,0.0,0.847,3987.997517551885,39.7,0.408,0.0,1.24,4760.563088366376,20.5,0.606,0.0,2.12,4260.170213735597,20.5,0.435,0.0,1.34,3407.8427795307684
1731069672.31,7.69,0.439,0.0,1.18,3987.902990921418,40.3,0.476,0.0,1.29,4760.5448139099135,19.8,0.533,0.0,1.84,4260.372643619335,19.8,0.402,0.0,1.13,3408.004737379336
1731069672.81,8.31,0.824,0.0,1.44,3987.808483365268,40.3,0.423,0.0,1.15,4761.341490674056,19.8,0.618,0.0,1.8,4260.575078554537,19.8,0.33,0.0,0.912,3408.166699268097
1731069673.31,7.68,0.715,0.0,0.873,3987.713994884789,39.1,0.413,0.016,2.5,4761.85382202594,19.9,0.564,0.0,2.65,4260.777518540484,19.9,0.55,0.0,0.921,3408.3286651964777
1731069673.81,8.32,0.486,0.0,3.59,3987.619525481337,40.3,0.466,0.0,1.11,4761.758500412813,20.5,0.595,0.0,1.98,4260.979963576454,20.5,0.472,0.0,0.848,3408.4906351639
1731069674.31,7.68,1.019,0.0,0.779,3987.525075156267,39.0,0.509,0.016,0.779,4762.07706053196,19.9,0.474,0.0,1.77,4261.182413661729,19.8,0.378,0.0,0.75,3408.6526091697865
1731069674.81,8.33,0.508,0.0,1.07,3987.4306439109378,40.3,0.581,0.0,4.94,4762.264774794951,19.8,0.554,0.0,1.66,4261.384868795589,19.8,0.425,0.0,1.68,3408.8145872135665
1731069675.31,7.68,1.044,0.0,1.19,3987.336231746704,39.7,0.482,0.0,1.1,4762.711000522315,19.8,0.526,0.0,2.22,4261.587328977314,19.8,0.409,0.0,7.7,3408.9765692946617
1731069675.81,8.32,0.708,0.0,0.806,3987.241838664919,40.3,0.478,0.0,0.79,4762.445554527154,20.5,0.551,0.0,4.94,4261.789794206185,20.5,0.454,0.0,0.715,3409.1385554124968
1731069676.31,7.68,0.555,0.0,1.53,3987.14746466694,39.0,0.481,0.016,0.835,4762.654546137748,19.9,1.209,0.0,1.66,4261.992264481483,19.9,0.463,0.0,1.01,3409.300545566496
1731069676.81,7.68,0.53,0.0,1.86,3987.0531097541193,40.3,0.641,0.0,0.84,4763.098916285295,19.8,0.723,0.0,2.13,4262.194739802489,19.8,0.461,0.0,1.57,3409.462539756082
1731069677.31,8.32,0.544,0.0,0.862,3986.9587739278168,39.6,0.612,0.0,0.928,4763.486493236568,19.8,0.626,0.0,2.31,4262.397220168482,19.8,0.429,0.0,1.0,3409.624537980684
1731069677.81,8.32,1.013,0.0,1.2,3986.864457189384,40.4,0.543,0.0,1.09,4763.555353840035,20.5,0.729,0.0,1.98,4262.599705578745,19.8,0.509,0.0,1.39,3409.786540239726
1731069678.31,7.68,0.864,0.0,0.993,3986.770159540176,39.7,0.578,0.0,1.22,4764.237637126841,19.8,0.697,0.0,1.93,4262.802196032558,20.5,0.402,0.0,0.867,3409.948546532631
1731069678.81,8.32,0.616,0.0,0.877,3986.675880981548,39.7,0.733,0.0,0.844,4764.515517651206,19.8,0.707,0.0,1.72,4263.004691529203,19.8,0.46,0.0,1.06,3410.110556858825
1731069679.31,7.68,0.468,0.0,1.08,3986.581621514853,40.3,0.737,0.0,1.7,4764.524251351616,19.8,0.856,0.0,1.73,4263.207192067963,19.9,0.478,0.0,1.09,3410.272571217731
1731069679.81,8.32,0.585,0.0,4.01,3986.487381141448,39.7,0.469,0.0,1.08,4764.6300607066,20.5,0.709,0.0,2.31,4263.409697648116,20.5,0.454,0.0,0.839,3410.4345896087784
1731069680.31,7.67,1.084,0.0,0.733,3986.393159862685,40.3,0.533,0.0,0.846,4765.33672342738,19.8,0.829,0.0,1.8,4263.612208268946,19.8,0.55,0.0,1.01,3410.5966120313906
1731069680.81,8.32,0.658,0.0,1.57,3986.298957679918,40.3,0.557,0.0,0.803,4765.4363783016015,19.8,0.81,0.0,1.69,4263.814723929735,19.8,0.513,0.0,3.21,3410.7586384849933
1731069681.31,7.68,0.549,0.0,1.82,3986.2047745945024,39.7,0.601,0.0,0.798,4765.339165539395,19.9,0.921,0.0,2.36,4264.017244629764,19.8,0.514,0.0,0.99,3410.920668969011
1731069681.81,8.32,0.406,0.0,0.945,3986.110610607788,40.3,0.639,0.0,0.804,4765.656195100638,20.5,0.723,0.0,2.18,4264.219770368314,20.5,0.493,0.0,0.836,3411.082703482868
1731069682.31,7.68,0.537,0.0,0.9,3986.0164657211335,39.7,0.736,0.0,0.741,4765.730041583545,19.8,0.998,0.0,1.39,4264.422301144669,19.8,0.566,0.0,0.707,3411.2447420259946
1731069682.81,8.32,0.594,0.0,0.713,3985.92233993589,40.3,0.753,0.0,1.02,4766.522127617875,19.8,1.032,0.0,1.56,4264.624836958112,19.8,0.808,0.0,0.773,3411.4067845978147
1731069683.31,7.68,0.9,0.0,0.787,3985.828233253411,39.7,0.915,0.0,1.08,4766.345994399299,19.8,0.737,0.0,1.75,4264.827377807923,19.8,0.704,0.0,0.79,3411.5688311977533
1731069683.81,8.32,0.723,0.0,0.796,3985.734145675048,39.7,0.678,0.0,0.865,4766.534152350446,20.5,0.717,0.0,2.19,4265.029923693385,20.5,0.581,0.0,1.34,3411.730881825237
1731069684.31,7.68,0.43,0.0,1.03,3985.6400772021534,40.3,0.591,0.0,0.85,4767.211060220004,19.9,0.639,0.0,1.71,4265.232474613781,19.8,0.699,0.0,1.14,3411.8929364796886
1731069684.81,8.32,0.573,0.0,1.16,3985.546027836085,40.3,0.475,0.0,1.01,4767.186653175883,19.8,0.798,0.0,1.61,4265.435030568395,19.8,0.721,0.0,1.5,3412.0549951605403
1731069685.31,7.68,0.9,0.0,0.807,3985.451997578192,39.7,0.581,0.0,1.1,4767.638872371586,19.8,0.958,0.0,8.19,4265.637591556508,19.8,0.86,0.0,1.63,3412.217057867216
1731069685.81,8.33,0.909,0.0,0.829,3985.3579864298263,40.3,0.582,0.0,1.13,4767.979985057378,20.5,0.742,0.0,1.73,4265.840157577402,20.5,0.692,0.0,0.891,3412.379124599141
1731069686.31,7.68,0.847,0.0,0.956,3985.263994392342,39.0,0.638,0.016,0.905,4767.609082857202,19.8,0.957,0.0,1.8,4266.042728630364,19.8,0.429,0.0,1.26,3412.541195355744
1731069686.81,8.32,0.411,0.0,1.44,3985.170021467088,40.3,0.731,0.0,1.39,4767.900182176309,19.8,0.703,0.0,3.06,4266.245304714674,19.8,0.273,0.0,1.61,3412.703270136446
1731069687.31,7.67,0.817,0.0,7.29,3985.076067655421,39.7,0.89,0.0,1.08,4768.157238097033,19.8,1.011,0.0,2.31,4266.447885829616,19.8,0.474,0.0,2.06,3412.865348940681
1731069687.81,8.32,0.8,0.0,0.856,3984.982132958691,39.7,0.806,0.016,0.984,4768.789033543177,20.5,0.718,0.0,2.82,4266.6504719744735,20.5,0.266,0.0,1.05,3413.0274317678727
1731069688.31,7.68,0.795,0.0,1.03,3984.8882173782495,39.0,0.357,0.0,0.98,4768.947468583465,19.8,0.791,0.0,1.57,4266.853063148531,19.8,0.245,0.0,1.3,3413.189518617448
1731069688.81,8.32,0.701,0.0,1.42,3984.794320915448,41.0,0.286,0.0,1.17,4769.386791055078,19.8,0.853,0.0,1.85,4267.055659351071,19.8,0.217,0.0,1.12,3413.3516094888328
1731069689.31,7.69,0.39,0.0,0.788,3984.700443571636,39.1,0.258,0.016,0.975,4769.811603566654,19.9,0.773,0.0,2.07,4267.258260581377,19.8,0.379,0.0,1.04,3413.5137043814534
1731069689.81,7.68,0.898,0.0,0.705,3984.606585348169,40.3,0.347,0.0,0.851,4769.521354694472,20.5,0.891,0.0,5.08,4267.460866838735,20.5,0.281,0.0,1.06,3413.675803294741
1731069690.31,8.32,0.549,0.0,0.739,3984.512746246397,39.7,0.375,0.0,1.02,4769.998739509195,19.8,1.032,0.0,1.82,4267.663478122426,19.8,0.565,0.0,0.904,3413.837906228121
1731069690.81,8.31,0.845,0.0,0.86,3984.418926267668,39.7,0.424,0.016,1.24,4770.131769385337,19.8,0.881,0.0,2.06,4267.866094431736,19.9,0.553,0.0,1.27,3414.00001318102
1731069691.31,7.68,0.806,0.0,0.98,3984.325125413337,39.7,0.459,0.0,0.752,4770.34995706772,19.8,0.615,0.0,1.97,4268.0687157659495,19.8,0.565,0.0,1.05,3414.162124152865
1731069691.81,8.32,0.413,0.0,1.47,3984.231343684751,40.3,0.523,0.0,1.23,4770.344131564392,19.8,1.132,0.0,1.85,4268.27134212435,20.5,0.475,0.0,0.787,3414.324239143083
1731069692.31,7.68,0.807,0.0,0.819,3984.137581083264,39.7,0.432,0.0,1.39,4771.1120976935335,20.5,0.476,0.0,1.65,4268.473973506222,19.8,0.416,0.0,1.08,3414.486358151105
1731069692.81,8.32,0.558,0.0,1.0,3984.043837610224,39.7,0.441,0.0,1.22,4771.720296240264,19.9,0.397,0.0,1.73,4268.676609910852,19.8,0.354,0.0,1.31,3414.6484811763567
1731069693.31,7.68,0.921,0.0,1.44,3983.9501132669834,40.3,0.389,0.0,1.2,4771.943858229963,19.8,0.394,0.0,2.19,4268.879251337522,19.9,0.325,0.0,1.78,3414.810608218266
1731069693.81,7.67,0.484,0.0,1.66,3983.8564080548895,40.3,0.451,0.0,0.881,4771.592029484469,20.5,0.605,0.0,1.89,4269.081897785518,20.5,0.348,0.0,0.893,3414.9727392762607
1731069694.31,8.34,0.385,0.0,0.909,3983.7627219752926,39.1,0.613,0.016,0.829,4771.829078485026,19.8,0.514,0.0,1.69,4269.2845492541255,19.8,0.384,0.0,1.09,3415.134874349766
1731069694.81,8.32,0.769,0.0,1.18,3983.669055029546,39.6,0.514,0.0,1.07,4772.183575227667,19.8,0.506,0.0,7.35,4269.487205742629,19.8,0.571,0.0,0.96,3415.297013438216
1731069695.31,7.68,0.447,0.0,1.45,3983.575407218997,40.4,0.551,0.0,1.09,4772.658285905708,19.8,0.507,0.0,1.61,4269.689867250314,19.8,0.41,0.0,1.74,3415.459156541035
1731069695.81,7.68,1.067,0.0,0.704,3983.481778544997,40.3,0.5,0.0,6.41,4772.390811007975,20.5,0.478,0.0,1.78,4269.892533776465,20.5,0.385,0.0,0.907,3415.621303657653
1731069696.31,8.32,0.675,0.0,1.24,3983.388169008891,39.1,0.932,0.016,1.48,4773.325109870119,19.8,0.62,0.0,1.85,4270.095205320368,19.8,0.608,0.0,0.994,3415.783454787497
1731069696.81,8.32,0.502,0.0,2.31,3983.294578612031,39.7,0.436,0.0,1.42,4773.33124415058,19.8,0.473,0.0,2.01,4270.29788188131,19.8,0.595,0.0,1.76,3415.945609929993
1731069697.31,7.68,1.002,0.0,0.887,3983.201007355767,40.3,0.425,0.0,0.93,4773.528247573581,19.8,0.6,0.0,1.75,4270.500563458574,19.8,0.463,0.0,1.03,3416.1077690845755
1731069697.81,8.32,0.602,0.0,2.8,3983.107455241448,40.3,0.679,0.0,0.829,4773.756467540982,20.5,0.649,0.0,1.55,4270.703250051448,20.5,0.483,0.0,1.03,3416.2699322506705
1731069698.31,7.68,1.094,0.0,3.48,3983.0139222704206,39.7,0.771,0.0,1.02,4774.446804299736,19.8,0.62,0.0,1.79,4270.905941659216,19.9,0.812,0.0,0.829,3416.432099427706
1731069698.81,8.32,0.553,0.0,2.43,3982.920408444036,40.3,0.693,0.0,1.17,4774.584795089761,19.8,0.617,0.0,1.68,4271.108638281166,19.8,0.493,0.0,0.931,3416.594270615112
1731069699.31,7.68,0.481,0.0,7.99,3982.826913763639,39.7,0.82,0.0,0.785,4774.337443634841,19.8,0.661,0.0,6.2,4271.311339916583,19.8,0.428,0.0,1.43,3416.7564458123134
1731069699.81,8.32,0.521,0.0,3.04,3982.733438230582,40.3,0.687,0.0,1.06,4774.948255025561,20.5,0.627,0.0,1.84,4271.514046564754,20.5,0.487,0.0,0.862,3416.918625018746
1731069700.31,7.68,0.63,0.0,0.894,3982.639981846213,39.7,0.918,0.0,1.65,4774.67551322715,19.9,0.6,0.0,1.92,4271.716758224965,19.9,0.389,0.0,4.91,3417.080808233836
1731069700.81,8.32,1.182,0.0,1.07,3982.546544611877,39.7,0.572,0.0,2.27,4774.914835964222,19.8,0.673,0.0,1.64,4271.919474896501,19.8,0.405,0.0,1.18,3417.242995457011
1731069701.31,7.68,0.666,0.0,1.41,3982.4531265289247,40.3,0.538,0.0,1.44,4775.637014599845,19.9,0.677,0.0,2.05,4272.122196578651,19.8,0.58,0.0,0.883,3417.405186687702
1731069701.81,8.32,0.583,0.0,0.874,3982.359727598701,39.7,0.593,0.0,1.45,4775.877186387053,20.5,0.68,0.0,1.86,4272.324923270701,20.5,0.47,0.0,1.0,3417.567381925336
1731069702.31,7.68,0.335,0.0,1.51,3982.266347822556,39.7,0.547,0.016,1.37,4776.187531332961,19.8,1.044,0.0,2.11,4272.527654971937,19.8,0.545,0.0,1.42,3417.729581169346
1731069702.81,7.69,0.69,0.0,1.59,3982.172987201837,40.3,0.713,0.0,3.56,4776.135147192149,19.8,0.784,0.0,1.71,4272.730391681647,19.8,0.516,0.0,0.985,3417.891784419161
1731069703.31,8.31,0.607,0.0,1.1,3982.07964573789,39.7,0.674,0.0,1.18,4776.44822493802,19.8,0.915,0.0,1.56,4272.933133399118,19.8,0.504,0.0,0.787,3418.0539916742105
1731069703.81,7.69,0.81,0.0,0.899,3981.986323432064,40.3,0.848,0.0,1.75,4776.750464919857,20.5,1.098,0.0,3.39,4273.135880123636,20.5,0.722,0.0,1.0,3418.216202933923
1731069704.31,8.31,0.71,0.0,0.692,3981.893020285703,39.7,0.781,0.0,1.79,4777.134741956757,19.8,0.651,0.0,1.71,4273.33863185449,19.8,0.548,0.0,1.44,3418.378418197727
1731069704.81,8.32,0.578,0.0,0.93,3981.799736300157,40.3,0.904,0.0,1.11,4777.120902744882,19.8,0.523,0.0,1.58,4273.541388590966,19.8,0.546,0.0,0.744,3418.5406374650565
1731069705.31,7.68,0.647,0.0,1.49,3981.706471476771,39.7,0.825,0.0,1.7,4777.218113650072,19.8,0.534,0.0,1.85,4273.744150332353,19.8,0.618,0.0,0.887,3418.7028607353404
1731069705.81,8.32,0.601,0.0,6.31,3981.6132258168927,40.3,0.597,0.0,8.4,4777.617674734097,20.5,1.544,0.0,1.85,4273.946917077937,20.5,0.759,0.0,0.765,3418.865088008008
1731069706.31,7.68,0.785,0.0,0.855,3981.519999321868,39.7,0.5,0.0,1.03,4778.145000021632,19.8,0.639,0.0,2.04,4274.149688827007,19.8,0.648,0.0,0.874,3419.0273192824893
1731069706.81,8.32,0.73,0.0,1.11,3981.42679199304,39.7,0.55,0.016,1.28,4778.333367077687,19.8,0.794,0.0,1.69,4274.352465578851,19.8,0.696,0.0,0.819,3419.1895545582133
1731069707.31,7.68,0.669,0.0,1.3,3981.3336038317607,39.7,0.597,0.0,0.881,4778.331821357041,19.8,0.793,0.0,2.29,4274.555247332756,19.9,0.481,0.0,0.718,3419.3517938346145
1731069707.81,8.32,0.75,0.0,0.821,3981.240434839373,39.7,0.739,0.016,0.739,4778.539031223999,20.5,0.716,0.0,1.68,4274.758034088011,19.8,0.308,0.0,0.732,3419.514037111121
1731069708.31,7.68,0.743,0.0,0.996,3981.147285017223,39.7,0.707,0.0,0.905,4779.315314564172,19.8,0.744,0.0,1.88,4274.960825843905,20.5,0.345,0.0,1.79,3419.6762843871647
1731069708.81,8.32,0.75,0.0,1.41,3981.054154366656,40.3,0.809,0.0,1.07,4779.631469232441,19.8,0.958,0.0,9.59,4275.1636225997245,19.8,0.339,0.0,6.11,3419.8385356621748
1731069709.31,7.68,0.645,0.0,0.801,3980.961042889015,39.7,1.218,0.0,1.59,4779.781778200472,19.9,0.539,0.0,1.74,4275.366424354759,19.8,0.24,0.0,0.87,3420.00079093558
1731069709.81,7.69,0.369,0.0,0.94,3980.8679505856494,39.7,0.275,0.0,0.811,4780.191926973187,20.5,0.67,0.0,1.97,4275.569231108298,20.5,0.195,0.0,0.774,3420.1630502068165
1731069710.31,8.31,0.705,0.0,3.74,3980.7748774579054,40.3,0.321,0.0,1.08,4780.315411358812,19.8,0.836,0.0,3.14,4275.7720428596285,19.8,0.316,0.0,0.743,3420.325313475313
1731069710.81,7.68,0.455,0.0,0.857,3980.681823507124,39.7,0.346,0.0,1.18,4780.220182895527,19.8,1.165,0.0,5.47,4275.97485960804,19.8,0.37,0.0,0.712,3420.487580740501
1731069711.31,8.32,0.822,0.0,1.01,3980.588788734652,40.3,0.39,0.0,0.969,4780.19741467972,19.8,0.98,0.0,4.07,4276.177681352822,19.8,0.3,0.0,0.78,3420.6498520018104
1731069711.81,8.32,0.686,0.0,8.22,3980.495773141832,39.7,0.505,0.016,1.26,4781.039829555405,20.5,1.229,0.0,4.33,4276.380508093263,20.5,0.436,0.0,1.07,3420.812127258671
1731069712.31,7.68,0.532,0.0,0.859,3980.4027767300126,39.7,0.475,0.0,0.817,4780.7879745959945,19.8,1.09,0.0,1.99,4276.583339828653,19.8,0.393,0.0,1.52,3420.9744065105187
1731069712.81,8.32,0.948,0.0,1.04,3980.309799500537,40.3,0.365,0.0,1.1,4781.556177977432,19.8,0.911,0.0,1.9,4276.786176558281,19.8,0.399,0.0,0.863,3421.136689756783
1731069713.31,7.68,0.628,0.0,1.4,3980.216841454747,39.7,0.464,0.0,1.69,4782.001532233543,19.9,0.572,0.0,8.03,4276.989018281436,19.8,0.415,0.0,1.06,3421.298976996896
1731069713.81,8.31,0.896,0.0,1.0,3980.123902593989,39.7,0.372,0.0,1.01,4781.801456497782,20.5,0.699,0.0,1.81,4277.191864997408,20.5,0.321,0.0,1.11,3421.4612682302877
1731069714.31,7.69,0.732,0.0,0.867,3980.030982919605,40.3,0.523,0.0,0.968,4782.37955273363,19.8,0.658,0.0,1.78,4277.394716705486,19.8,0.351,0.0,0.814,3421.623563456388
1731069714.81,7.68,0.562,0.0,0.93,3979.938082432941,40.4,0.36,0.0,0.886,4782.679582795251,19.8,0.441,0.0,1.8,4277.59757340496,19.8,0.512,0.0,1.16,3421.7858626746347
