Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2F4Distance,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2S1Distance,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F2F1Distance,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2C1Distance
1731069005.81,20.5,1.072,0.0,2.08,3995.3187920365,39.7,0.628,0.0,1.91,4243.720542483654,20.5,0.48,0.0,0.994,799.3767197010425,8.32,0.783,0.0,1.69,4625.978384082658
1731069006.31,19.8,1.905,0.0,2.39,3995.513804568819,40.3,1.125,0.0,8.04,4243.901469746274,19.8,0.938,0.0,1.08,799.4157069385103,7.68,1.088,0.0,1.77,4625.931086008523
1731069006.81,19.8,1.476,0.0,1.71,3995.708823225236,39.7,1.064,0.0,1.52,4244.198580193145,19.8,0.756,0.0,7.55,799.4546954018106,7.68,0.931,0.0,7.91,4625.883787991221
1731069007.31,19.8,2.135,0.0,1.88,3995.903848004854,40.4,1.119,0.0,1.64,4244.21597674394,19.8,0.813,0.0,0.599,799.4936850907585,8.31,1.426,0.0,1.25,4625.836490030749
1731069007.81,20.5,1.604,0.0,1.8,3996.098878906777,40.3,1.034,0.0,1.82,4244.089544475336,19.8,0.382,0.0,0.55,799.5326760051774,8.31,1.018,0.0,1.45,4625.789192127112
1731069008.31,19.8,1.902,0.0,1.46,3996.293915930108,39.7,0.875,0.0,1.48,4244.362768613237,20.5,0.466,0.0,0.611,799.5716681448881,7.7,1.229,0.0,1.14,4625.741894280312
1731069008.81,19.2,0.825,0.0,7.54,3996.488959073952,40.3,1.263,0.0,1.92,4244.144598808479,19.8,0.621,0.0,1.03,799.6106615097113,8.32,1.167,0.0,2.53,4625.694596490347
1731069009.31,20.5,1.093,0.0,2.31,3996.684008337412,39.7,1.166,0.0,2.33,4244.4454313343485,19.8,0.888,0.0,0.856,799.6496560994708,7.68,1.709,0.0,1.74,4625.647298757224
1731069009.81,20.5,0.862,0.0,1.64,3996.879063719592,40.3,1.219,0.0,1.45,4244.539083372921,20.5,0.494,0.0,2.353,799.6886519139814,8.32,1.345,0.0,1.71,4625.600001080941
1731069010.31,19.8,1.011,0.0,1.7,3997.074125219596,39.7,0.692,0.0,1.67,4244.4492890267775,19.8,0.477,0.0,3.85,799.727648953067,7.68,0.858,0.0,1.84,4625.552703461501
1731069010.81,19.8,0.934,0.0,1.56,3997.269192836529,40.3,0.855,0.0,9.36,4244.561574007857,19.8,0.9,0.0,0.915,799.7666472165484,8.32,1.148,0.0,2.34,4625.505405898906
1731069011.31,19.8,0.744,0.0,2.06,3997.464266569496,39.7,0.88,0.0,3.86,4244.67946522548,19.9,0.599,0.0,1.39,799.8056467042466,7.68,0.944,0.0,5.92,4625.458108393156
1731069011.81,20.5,0.787,0.0,2.05,3997.659346417601,40.3,0.76,0.0,2.06,4244.084622326414,20.5,0.556,0.0,0.849,799.8446474159853,7.68,0.891,0.077,1.96,4625.410810944257
1731069012.31,19.8,0.824,0.0,1.84,3997.854432379948,39.7,0.907,0.0,1.95,4244.68959963702,19.8,0.619,0.0,1.02,799.8836493515797,7.68,0.943,0.0,1.74,4625.363513552205
1731069012.81,19.8,0.789,0.0,1.92,3998.049524455644,40.3,0.913,0.0,1.49,4244.570425985807,19.8,0.733,0.0,1.5,799.9226525108537,8.31,0.464,0.0,1.55,4625.316216217006
1731069013.31,19.8,0.795,0.0,4.46,3998.244622643792,39.7,1.035,0.0,1.75,4244.7910973099815,19.8,0.645,0.0,1.14,799.9616568936283,7.67,1.319,0.0,2.37,4625.268918938659
1731069013.81,20.5,0.685,0.0,1.66,3998.4397269434985,40.3,1.159,0.0,1.88,4244.622719753875,20.5,0.586,0.0,0.792,800.0006624997245,8.33,0.993,0.0,2.16,4625.221621717169
1731069014.31,19.8,0.829,0.0,1.7,3998.634837353869,39.1,0.677,0.0,1.5,4245.009324440274,19.8,0.637,0.0,0.982,800.0396693289663,7.68,0.919,0.0,2.01,4625.174324552536
1731069014.81,19.8,1.196,0.0,1.72,3998.829953874008,40.9,0.674,0.0,2.38,4245.025116658911,19.8,1.066,0.0,1.18,800.0786773811691,8.32,1.22,0.0,26.8,4625.12702744476
1731069015.31,19.8,1.129,0.0,1.67,3999.025076503022,39.7,0.286,0.0,3.0,4244.4353345630925,19.8,0.761,0.0,2.8,800.1176866561568,7.68,0.633,0.0,2.89,4625.079730393845
1731069015.81,20.5,0.96,0.0,1.79,3999.2202052400166,40.3,1.061,0.0,1.67,4244.840188865884,20.5,0.667,0.0,0.972,800.1566971537507,8.31,1.089,0.0,3.85,4625.032433399791
1731069016.31,19.8,0.926,0.0,1.68,3999.415340084098,39.7,0.725,0.0,2.12,4245.202938147827,19.8,0.477,0.0,1.34,800.1957088737719,7.7,0.693,0.0,2.19,4624.985136462602
1731069016.81,19.9,0.987,0.0,2.29,3999.610481034372,40.3,0.776,0.0,1.92,4244.549845203932,19.8,0.294,0.0,0.903,800.2347218160443,8.32,0.946,0.0,1.78,4624.93783958228
1731069017.31,19.8,1.218,0.0,1.97,3999.805628089945,39.1,1.14,0.016,1.81,4245.30750226309,19.8,0.243,0.0,1.13,800.2737359803838,7.68,1.371,0.0,1.7,4624.890542758823
1731069017.81,20.5,0.942,0.0,2.42,4000.000781249924,40.3,0.514,0.0,1.67,4245.35199433852,20.5,0.306,0.0,1.05,800.3127513666142,8.31,0.77,0.0,1.96,4624.843245992235
1731069018.31,19.8,0.944,0.0,8.61,4000.1959405134144,39.7,1.002,0.0,1.66,4244.918778315447,19.8,0.359,0.0,0.896,800.351767974557,7.68,1.418,0.0,2.0,4624.795949282519
1731069018.81,19.8,1.038,0.0,2.33,4000.391105879524,39.6,0.524,0.0,2.04,4244.947891073832,19.9,0.329,0.0,1.44,800.3907858040335,8.32,0.657,0.0,1.66,4624.748652629675
1731069019.31,19.8,0.997,0.0,3.44,4000.586277347359,40.3,0.422,0.0,2.32,4245.560247175202,19.8,0.327,0.0,1.81,800.4298048548678,7.68,1.044,0.0,1.7,4624.701356033707
1731069019.81,20.5,1.073,0.0,1.73,4000.781454916026,40.4,0.68,0.0,1.71,4245.167377510665,20.5,0.323,0.0,1.05,800.4688251268758,7.68,0.588,0.0,2.49,4624.654059494613
1731069020.31,19.8,1.215,0.0,1.77,4000.976638584634,39.7,0.535,0.0,7.25,4245.354967150166,19.8,0.336,0.0,6.98,800.5078466198817,8.32,0.744,0.0,2.85,4624.606763012397
1731069020.81,19.9,1.275,0.0,2.05,4001.171828352289,40.3,0.645,0.0,1.73,4245.222824026703,19.8,0.282,0.0,0.954,800.5468693337068,8.31,1.292,0.0,7.1,4624.55946658706
1731069021.31,19.8,1.072,0.0,1.75,4001.3670242180974,39.7,0.599,0.0,1.84,4245.564709077638,19.8,0.613,0.0,1.07,800.5858932681728,7.68,1.094,0.0,1.76,4624.512170218604
1731069021.81,19.9,1.058,0.0,1.45,4001.56222618117,40.3,0.687,0.0,1.98,4245.676169781699,20.5,0.382,0.0,1.17,800.624918423104,8.32,1.322,0.0,2.02,4624.464873907035
1731069022.31,20.5,0.797,0.0,1.9,4001.757434240611,39.7,0.716,0.0,1.94,4245.790075905961,19.8,0.526,0.0,1.08,800.663944798316,7.68,0.725,0.0,2.59,4624.417577652347
1731069022.81,19.8,0.842,0.0,7.18,4001.9526483955306,39.7,0.61,0.0,1.76,4245.882032338668,19.8,0.424,0.0,0.817,800.7029723936337,7.68,0.717,0.0,1.66,4624.370281454546
1731069023.31,19.9,0.842,0.0,2.59,4002.147868645036,40.3,0.605,0.0,2.12,4245.17488944338,19.8,0.426,0.0,0.918,800.7420012088782,8.32,1.091,0.0,1.89,4624.3229853136345
1731069023.81,19.8,0.897,0.0,2.45,4002.3430949882345,40.3,0.604,0.0,1.69,4245.659268097586,20.5,0.36,0.0,1.22,800.7810312438714,8.32,0.719,0.0,2.37,4624.275689229611
1731069024.31,20.5,1.006,0.0,1.98,4002.538327424236,39.7,0.7,0.0,2.13,4245.717270976156,19.8,0.403,0.0,1.37,800.8200624984378,7.68,1.4,0.0,2.8,4624.228393202482
1731069024.81,19.8,0.914,0.0,2.08,4002.733565952148,40.3,0.582,0.0,9.11,4245.911098565781,19.8,0.46,0.0,2.89,800.8590949723933,8.33,1.041,0.0,1.63,4624.181097232244
1731069025.31,19.9,0.98,0.0,2.03,4002.92881057108,39.7,0.768,0.0,1.7,4245.867576783207,19.9,0.447,0.0,1.6,800.8981286655626,7.67,0.928,0.0,8.11,4624.133801318902
1731069025.81,20.5,0.877,0.0,2.66,4003.12406128014,40.3,0.81,0.0,1.6,4246.104356374846,19.8,0.667,0.0,1.15,800.9371635777673,8.32,0.654,0.0,1.87,4624.086505462456
1731069026.31,19.8,1.059,0.0,3.08,4003.319318078437,39.7,0.861,0.0,2.38,4245.929444693456,20.5,0.508,0.0,0.928,800.9761997088292,7.68,0.763,0.0,2.22,4624.03920966291
1731069026.81,19.8,1.153,0.0,2.14,4003.51458096508,40.3,1.039,0.0,2.08,4246.265402326232,19.8,0.488,0.0,1.41,801.0152370585729,8.32,1.54,0.0,1.8,4623.991913920266
1731069027.31,19.8,1.132,0.0,7.8,4003.709849939178,39.7,0.738,0.0,1.67,4246.122736659835,19.8,0.54,0.0,1.71,801.0542756268147,7.68,0.914,0.0,1.62,4623.944618234523
1731069027.81,20.5,1.501,0.0,3.06,4003.905124999842,40.4,0.807,0.0,1.71,4246.087136293416,20.5,0.558,0.0,1.11,801.0933154133793,8.32,0.992,0.0,2.3,4623.897322605683
1731069028.31,19.8,1.416,0.0,2.51,4004.10040614618,39.6,0.625,0.0,2.32,4245.826124984869,19.8,0.499,0.0,1.43,801.1323564180884,7.68,0.782,0.0,1.69,4623.850027033749
1731069028.81,19.8,1.521,0.0,2.27,4004.295693377301,40.3,0.94,0.0,1.88,4246.056923143419,19.8,0.415,0.0,1.05,801.1713986407642,8.33,0.792,0.0,1.68,4623.802731518722
1731069029.31,19.8,1.453,0.0,1.93,4004.490986692316,39.7,0.966,0.0,5.52,4246.019793949293,19.8,0.381,0.0,1.35,801.2104420812311,7.68,0.692,0.0,1.77,4623.755436060606
1731069029.81,20.5,1.605,0.0,1.61,4004.686286090335,40.3,0.995,0.0,3.05,4246.338211869959,20.5,0.478,0.0,1.17,801.2494867393058,8.3,0.694,0.0,3.91,4623.7081406594
1731069030.31,19.2,0.783,0.0,3.28,4004.881591570467,39.7,1.457,0.0,1.65,4246.3131958080585,19.8,0.539,0.0,0.882,801.2885326148129,7.69,1.159,0.0,1.63,4623.660845315106
1731069030.81,20.5,0.738,0.0,2.14,4005.076903131824,40.3,1.106,0.0,1.9,4246.683712797117,19.8,0.599,0.0,0.996,801.3275797075745,8.32,0.816,0.0,2.34,4623.613550027727
1731069031.31,19.8,0.716,0.0,2.22,4005.2722207735146,39.1,0.807,0.0,1.7,4246.2150191191095,19.8,0.693,0.0,1.45,801.3666280174126,7.68,0.908,0.0,1.97,4623.566254797263
1731069031.81,20.5,0.821,0.0,5.17,4005.4675444946497,40.9,0.692,0.0,1.56,4246.810397801502,20.5,0.55,0.0,0.882,801.4056775441522,8.33,0.785,0.0,2.18,4623.51895962372
1731069032.31,19.8,0.752,0.0,1.64,4005.662874294341,39.7,0.614,0.0,2.6,4246.301014607564,19.8,0.499,0.0,1.08,801.4447282876099,7.67,0.758,0.0,1.86,4623.471664507095
1731069032.81,19.8,0.667,0.0,2.85,4005.858210171698,40.4,0.797,0.0,1.74,4246.534112102837,19.8,0.454,0.0,1.09,801.4837802476105,8.32,0.842,0.0,2.22,4623.424369447391
1731069033.31,19.8,0.726,0.0,2.42,4006.053552125833,39.6,0.736,0.0,1.71,4246.614071892577,19.8,0.518,0.0,0.729,801.5228334239762,7.68,0.516,0.0,2.32,4623.37707444461
1731069033.81,20.5,0.804,0.0,2.3,4006.248900155855,40.3,0.965,0.0,3.63,4246.343704401619,20.5,0.489,0.0,0.969,801.5618878165292,8.32,1.024,0.0,2.06,4623.329779498754
1731069034.31,19.8,0.789,0.0,2.06,4006.4442542608776,39.7,0.949,0.0,1.66,4246.891080907201,19.8,0.544,0.0,1.35,801.6009434250947,7.69,0.859,0.0,2.11,4623.2824846098265
1731069034.81,19.9,0.702,0.0,1.88,4006.639614440011,40.3,0.954,0.0,1.82,4246.620872182235,19.8,0.633,0.0,7.15,801.640000249489,7.68,0.584,0.0,1.59,4623.235189777824
1731069035.31,19.8,0.738,0.0,2.55,4006.834980692367,39.7,1.208,0.0,1.87,4246.860496810607,19.8,0.617,0.0,0.85,801.6790582895377,8.31,0.866,0.0,1.78,4623.187895002755
1731069035.81,19.9,0.73,0.0,2.61,4007.0303530170568,39.7,0.618,0.0,1.88,4246.449015601638,20.5,0.544,0.0,0.949,801.7181175450627,7.68,0.519,0.0,2.53,4623.140600284616
1731069036.31,20.5,0.683,0.0,2.04,4007.225731413193,40.3,0.576,0.0,1.84,4246.811123372801,19.8,0.652,0.0,1.43,801.7571780158867,8.33,1.104,0.0,2.09,4623.093305623411
1731069036.81,19.8,0.994,0.0,7.62,4007.421115879887,40.3,0.713,0.0,1.51,4246.548702657417,19.8,0.644,0.0,0.725,801.7962397018346,7.67,0.585,0.0,1.82,4623.046011019143
1731069037.31,19.8,1.104,0.0,2.04,4007.616506416252,39.7,0.709,0.0,1.86,4247.120959353937,19.8,0.449,0.0,0.846,801.8353026027233,8.32,1.09,0.0,1.84,4622.9987164718095
1731069037.81,20.5,0.911,0.0,1.82,4007.811903021398,40.3,0.696,0.0,1.72,4246.698368706546,19.8,0.228,0.0,1.01,801.8743667183782,8.32,1.087,0.0,2.2,4622.951421981416
1731069038.31,19.8,0.964,0.0,1.6,4008.0073056944393,39.7,1.012,0.0,1.54,4246.994803690789,20.5,0.252,0.0,1.02,801.9134320486215,7.68,0.603,0.0,2.23,4622.904127547963
1731069038.81,19.8,0.971,0.0,3.02,4008.202714434488,40.3,0.902,0.0,7.85,4246.79627052039,19.8,0.368,0.0,0.919,801.9524985932759,8.32,1.1,0.0,1.86,4622.856833171453
1731069039.31,19.8,0.948,0.0,2.97,4008.398129240657,39.7,1.084,0.0,2.02,4246.974789851419,19.8,0.51,0.0,1.23,801.9915663521667,7.69,0.995,0.0,5.29,4622.809538851888
1731069039.81,20.5,1.277,0.0,2.75,4008.593550112059,39.7,0.836,0.0,1.7,4247.230800434921,20.5,0.448,0.0,1.24,802.0306353251108,8.31,1.139,0.0,1.56,4622.762244589268
1731069040.31,19.9,1.061,0.0,1.7,4008.788977047807,40.3,0.404,0.0,1.89,4247.153069184612,19.8,0.464,0.0,2.91,802.0697055119336,7.68,0.927,0.0,1.71,4622.714950383595
1731069040.81,19.8,1.052,0.0,2.25,4008.984410047013,40.3,0.437,0.0,1.62,4246.926307509952,19.8,0.436,0.0,0.861,802.1087769124579,8.32,0.572,0.0,1.71,4622.667656234871
1731069041.31,19.8,1.078,0.0,9.6,4009.179849108793,39.7,0.784,0.0,1.58,4247.055742503579,19.8,0.381,0.0,0.817,802.1478495265061,7.68,1.238,0.0,1.45,4622.620362143099
1731069041.81,20.5,1.429,0.0,2.13,4009.375294232257,40.3,0.646,0.0,2.14,4247.02486332324,20.5,0.368,0.0,1.04,802.1869233539037,8.32,0.588,0.0,3.02,4622.573068108281
1731069042.31,19.9,1.458,0.0,1.97,4009.5707454165217,39.7,0.533,0.0,1.95,4247.545879617048,19.8,0.34,0.0,1.41,802.225998394468,7.67,1.049,0.0,1.74,4622.525774130416
1731069042.81,19.8,1.138,0.0,2.17,4009.7662026606986,40.3,0.578,0.0,1.65,4247.578999259913,19.8,0.418,0.0,0.832,802.2650746480243,8.32,0.662,0.0,1.69,4622.478480209507
1731069043.31,19.8,0.806,0.0,2.04,4009.961665963903,39.7,0.802,0.0,5.87,4247.554587646164,19.8,0.374,0.0,0.906,802.3041521143955,7.68,0.686,0.0,2.34,4622.431186345558
1731069043.81,20.5,0.984,0.0,3.48,4010.157135325248,40.3,0.726,0.0,1.72,4247.340498154339,20.5,0.317,0.0,1.35,802.3432307934044,8.32,1.277,0.0,1.83,4622.383892538567
1731069044.31,19.9,1.045,0.0,2.71,4010.352610743848,39.7,0.511,0.0,1.61,4247.6761028065575,19.8,0.498,0.0,0.917,802.3823106848765,7.69,0.768,0.0,8.8,4622.33659878854
1731069044.81,19.8,1.008,0.0,1.85,4010.548092218818,40.3,0.543,0.0,1.75,4247.761307733191,19.9,0.607,0.0,0.976,802.4213917886293,8.31,1.476,0.0,2.38,4622.289305095474
1731069045.31,19.8,0.859,0.0,2.02,4010.7435797492712,39.7,0.597,0.0,1.79,4247.433828709703,19.8,0.422,0.0,1.24,802.4604741044882,7.69,0.865,0.0,1.77,4622.242011459374
1731069045.81,19.8,0.915,0.0,6.99,4010.939073334323,40.3,0.65,0.0,1.67,4247.811504905279,20.5,0.42,0.0,1.08,802.4995576322763,8.31,0.752,0.0,1.88,4622.194717880241
1731069046.31,20.5,0.912,0.0,1.89,4011.134572973088,39.6,0.617,0.0,2.49,4247.990959176169,19.8,0.415,0.0,0.768,802.5386423718163,7.68,0.723,0.0,1.57,4622.147424358076
1731069046.81,19.8,1.006,0.0,1.75,4011.3300786646814,40.4,0.765,0.0,1.91,4248.302942467229,19.8,0.419,0.0,4.93,802.5777283229344,8.32,0.806,0.0,1.83,4622.100130892883
1731069047.31,19.8,1.068,0.0,2.19,4011.525590408218,39.7,0.799,0.0,1.96,4248.13555774476,19.8,0.453,0.0,1.2,802.6168154854475,7.68,1.312,0.0,2.06,4622.05283748466
1731069047.81,20.5,1.064,0.0,1.71,4011.721108202812,40.3,0.802,0.0,1.65,4248.114686285781,20.5,0.502,0.0,0.84,802.6559038591818,8.32,0.865,0.0,1.68,4622.0055441334125
1731069048.31,19.8,1.087,0.0,1.78,4011.91663204758,39.7,0.675,0.0,6.96,4248.236990475997,19.9,0.498,0.0,1.05,802.69499344396,7.68,0.922,0.0,1.73,4621.95825083914
1731069048.81,19.9,1.012,0.0,1.63,4012.1121619416376,40.3,0.59,0.0,2.65,4248.097773890826,19.8,0.54,0.0,1.32,802.7340842396055,8.32,0.704,0.0,7.07,4621.910957601844
1731069049.31,19.8,1.47,0.0,3.45,4012.307697884099,39.7,0.703,0.0,1.88,4247.741739125311,19.8,0.705,0.0,0.818,802.7731762459442,7.68,0.809,0.0,1.87,4621.863664421529
1731069049.81,20.5,1.313,0.0,3.09,4012.5032398740814,40.3,0.78,0.0,1.54,4248.414364630729,20.5,0.583,0.0,0.802,802.8122694627936,7.68,0.673,0.0,1.71,4621.816371298193
1731069050.31,19.8,1.587,0.0,4.98,4012.6987879107,39.7,0.891,0.0,1.76,4247.937234442494,19.8,0.491,0.0,1.01,802.8513638899793,8.32,0.691,0.0,1.78,4621.769078231841
1731069050.81,19.8,1.713,0.0,1.78,4012.894341993071,40.3,0.953,0.0,1.7,4247.958448889204,19.8,0.346,0.0,0.863,802.890459527325,8.32,0.81,0.0,2.08,4621.721785222472
1731069051.31,19.9,1.091,0.0,1.82,4013.08990212031,39.7,1.037,0.0,1.86,4248.224437186591,19.8,0.618,0.0,1.11,802.9295563746537,7.68,0.876,0.0,2.08,4621.67449227009
1731069051.81,19.8,0.606,0.0,2.44,4013.2854682915354,40.3,1.077,0.0,1.52,4248.59652702413,20.5,0.502,0.0,1.81,802.9686544317915,8.33,0.883,0.0,1.62,4621.627199374697
1731069052.31,20.5,0.76,0.0,2.64,4013.48104050586,39.7,1.108,0.0,1.64,4248.43849013502,19.9,0.505,0.0,1.1,803.007753698556,7.67,0.73,0.0,1.69,4621.579906536293
1731069052.81,19.8,0.669,0.0,2.54,4013.676618762404,39.7,0.689,0.0,6.79,4248.754228459433,19.8,0.457,0.0,1.11,803.0468541747736,8.32,0.742,0.0,2.69,4621.532613754879
1731069053.31,19.8,0.749,0.0,2.68,4013.8722030602817,40.3,0.694,0.0,1.98,4248.564137651061,19.8,0.464,0.0,1.0,803.0859558602672,7.68,0.897,0.0,3.1,4621.485321030458
1731069053.81,20.5,0.673,0.0,1.99,4014.067793398612,40.3,0.8,0.0,2.3,4248.181162268453,20.5,0.449,0.0,1.11,803.1250587548606,7.68,0.525,0.0,2.59,4621.438028363033
1731069054.31,19.8,0.755,0.0,1.57,4014.2633897765104,39.7,0.767,0.0,2.16,4248.406870124152,19.8,0.475,0.0,0.979,803.1641628583797,8.32,0.97,0.0,1.79,4621.390735752605
1731069054.81,19.9,0.871,0.0,1.98,4014.458992193095,40.3,0.926,0.0,1.65,4248.895871994699,19.8,0.493,0.0,1.02,803.2032681706424,8.32,0.915,0.0,1.87,4621.343443199175
1731069055.31,19.8,0.651,0.0,10.3,4014.6546006474823,39.7,0.864,0.0,1.77,4248.844099875262,19.8,0.536,0.0,0.828,803.2423746914751,7.68,0.887,0.0,2.1,4621.296150702744
1731069055.81,19.8,0.646,0.0,2.19,4014.850215138792,40.2,0.92,0.0,2.26,4248.3139925963405,20.5,0.525,0.0,1.07,803.2814824207011,8.32,1.165,0.0,1.83,4621.248858263316
1731069056.31,20.5,0.668,0.0,2.12,4015.0458356661375,39.8,0.998,0.0,1.66,4249.122034067532,19.8,0.553,0.0,1.09,803.320591358144,7.68,0.731,0.0,1.72,4621.2015658808905
1731069056.81,19.8,0.769,0.0,1.78,4015.2414622286415,39.7,0.878,0.0,1.72,4248.766484095782,19.8,0.612,0.0,1.22,803.3597015036302,8.33,1.046,0.0,2.83,4621.154273555472
1731069057.31,19.8,0.773,0.0,1.71,4015.437094825419,40.3,0.553,0.0,3.52,4249.110705234658,19.8,1.114,0.0,0.96,803.3988128569775,7.67,0.883,0.0,2.47,4621.10698128706
1731069057.81,20.5,0.781,0.0,2.26,4015.632733455588,40.4,0.607,0.0,2.16,4248.598232810302,20.5,0.842,0.0,5.68,803.4379254180126,8.32,1.001,0.0,1.71,4621.059689075656
1731069058.31,19.9,1.001,0.0,1.6,4015.828378118268,39.6,0.674,0.0,2.35,4248.828191644824,19.8,0.936,0.0,1.02,803.477039186559,7.68,1.228,0.0,11.0,4621.012396921264
1731069058.81,19.8,0.905,0.0,1.84,4016.024028812577,40.3,0.738,0.0,2.09,4249.02803758086,19.9,0.587,0.0,1.1,803.51615416244,8.33,0.718,0.0,1.94,4620.965104823882
1731069059.31,19.9,0.902,0.0,1.55,4016.219685537632,39.7,1.07,0.0,1.77,4248.940276706843,19.8,0.41,0.0,0.898,803.5552703454828,7.67,1.171,0.0,1.67,4620.917812783518
1731069059.81,20.5,0.913,0.0,8.06,4016.4153482925535,40.3,0.824,0.0,1.64,4249.323656094087,20.5,0.323,0.0,2.04,803.5943877355048,8.33,0.571,0.0,1.75,4620.870520800166
1731069060.31,19.8,0.984,0.0,1.93,4016.611017076461,39.7,0.917,0.0,1.85,4249.256306510569,19.9,0.279,0.0,1.03,803.633506332333,7.68,0.964,0.0,1.93,4620.823228873834
1731069060.81,19.8,0.97,0.0,2.05,4016.806691888471,40.3,0.974,0.0,1.72,4249.132434193883,19.8,0.323,0.0,1.12,803.6726261357911,8.31,1.072,0.0,2.48,4620.77593700452
1731069061.31,19.8,0.99,0.0,1.72,4017.002372727704,39.1,0.452,0.0,1.8,4249.682160983796,19.9,0.246,0.0,0.884,803.7117471457028,7.68,0.558,0.0,1.8,4620.728645192226
1731069061.81,20.5,1.112,0.0,1.74,4017.1980595932782,41.0,0.481,0.0,2.0,4249.008079294449,20.5,0.288,0.0,0.99,803.7508693618948,8.32,1.124,0.0,1.59,4620.681353436959
1731069062.31,19.9,1.153,0.0,1.92,4017.3937524843145,39.7,0.421,0.0,9.3,4249.116251501881,19.8,0.34,0.0,1.46,803.7899927841855,7.68,0.599,0.0,2.05,4620.634061738713
1731069062.81,19.8,1.13,0.0,2.28,4017.589451399931,40.3,0.69,0.0,1.59,4249.382402213869,19.8,0.382,0.0,0.751,803.8291174124013,8.32,1.019,0.0,7.5,4620.586770097495
1731069063.31,19.8,1.333,0.0,1.6,4017.7851563392487,39.7,0.605,0.0,1.72,4249.712989999396,19.9,0.488,0.0,1.18,803.8682432463663,7.68,0.562,0.0,2.42,4620.539478513304
1731069063.81,20.5,1.211,0.0,1.6,4017.9808673013854,40.3,0.553,0.0,2.33,4249.22245088306,20.5,0.398,0.0,1.29,803.9073702859043,8.32,0.569,0.0,1.8,4620.492186986144
1731069064.31,19.2,3.111,0.0,4.74,4018.176584285464,39.7,2.457,0.0,1.93,4249.849000754048,19.9,2.635,0.0,7.51,803.9464985308424,7.68,3.128,0.0,1.9,4620.444895516015
1731069064.81,20.5,1.105,0.0,1.74,4018.3723072906014,40.3,0.597,0.0,1.77,4249.846408543567,19.8,0.772,0.0,0.859,803.9856279809987,8.32,1.668,0.0,1.68,4620.39760410292
1731069065.31,19.8,1.141,0.0,1.65,4018.568036315921,39.7,0.652,0.0,1.89,4249.667624314083,19.8,0.737,0.0,1.05,804.0247586362002,7.68,1.758,0.0,1.7,4620.350312746859
1731069065.81,20.5,1.172,0.0,2.56,4018.763771360541,40.3,1.137,0.0,1.65,4250.050544733461,20.5,0.756,0.0,1.48,804.0638904962709,8.32,0.944,0.0,2.43,4620.303021447836
1731069066.31,19.8,1.203,0.0,1.75,4018.9595124235834,39.7,0.624,0.0,1.68,4249.607079992806,19.8,0.715,0.0,0.844,804.1030235610349,7.68,1.017,0.0,2.08,4620.25573020585
1731069066.81,19.8,0.947,0.0,1.79,4019.155259504166,40.3,0.841,0.0,4.71,4249.459676732337,19.9,0.512,0.0,1.26,804.1421578303191,7.68,1.059,0.0,1.71,4620.208439020907
1731069067.31,19.8,0.96,0.0,2.43,4019.351012601413,39.7,0.674,0.0,1.69,4249.495098999662,19.8,0.53,0.0,1.0,804.1812933039421,8.32,0.896,0.0,4.05,4620.161147893004
1731069067.81,20.5,0.908,0.0,1.59,4019.546771714443,40.3,0.901,0.0,1.65,4250.1516365007,20.5,0.443,0.0,0.928,804.2204299817308,8.32,1.316,0.0,1.49,4620.113856822146
1731069068.31,19.8,1.284,0.0,2.35,4019.7425368423774,39.7,0.788,0.0,2.28,4250.23271482839,19.8,0.49,0.0,2.24,804.2595678635096,7.68,0.716,0.0,1.6,4620.066565808333
1731069068.81,19.8,1.179,0.0,1.72,4019.93830798434,40.3,1.018,0.0,1.94,4250.358837245987,19.8,0.669,0.0,1.05,804.2987069491024,8.32,0.698,0.0,1.93,4620.019274851567
1731069069.31,19.8,1.111,0.0,11.4,4020.13408513945,39.7,1.027,0.0,2.25,4250.246677216856,19.9,0.641,0.0,2.97,804.3378472383367,7.68,0.682,0.0,1.5,4619.971983951851
1731069069.81,20.5,1.203,0.0,2.31,4020.329868306828,39.7,0.686,0.0,1.71,4250.138229710905,20.5,0.446,0.0,0.846,804.3769887310308,7.68,1.043,0.0,1.75,4619.924693109186
1731069070.31,19.8,1.287,0.0,2.28,4020.525657485598,40.3,0.772,0.0,2.46,4250.384439445624,19.8,0.517,0.0,0.749,804.4161314270121,8.32,1.326,0.0,2.21,4619.877402323572
1731069070.81,19.8,1.249,0.0,1.67,4020.72145267488,40.2,0.712,0.0,2.62,4250.23949522786,19.8,0.74,0.0,6.08,804.4552753261048,8.32,0.874,0.0,2.07,4619.830111595014
1731069071.31,19.8,1.572,0.0,1.98,4020.9172538737976,39.8,1.127,0.0,1.65,4250.403140826327,19.8,0.467,0.0,0.791,804.4944204281333,7.69,0.89,0.0,2.27,4619.782820923511
1731069071.81,19.9,1.558,0.0,1.54,4021.113061081471,40.3,0.914,0.0,9.4,4249.965713368861,19.9,0.406,0.0,0.903,804.533566732925,8.31,0.863,0.0,3.33,4619.735530309068
