Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2F4Distance,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F2F1Distance,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2S1Distance,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2C1Distance
1731070847.55,20.5,0.592,0.0,1.7,4747.131791935,19.8,0.561,0.0,1.28,949.6897703987328,40.3,0.713,0.0,1.9,4423.014369844234,7.68,0.462,0.0,1.67,4452.509500270605
1731070848.05,19.8,0.483,0.0,3.58,4747.344316825987,20.5,0.492,0.0,0.83,949.7322635880084,39.7,0.758,0.0,1.61,4422.456634538958,8.33,1.035,0.0,3.41,4452.462423479844
1731070848.55,19.8,0.509,0.0,9.34,4747.556845367942,19.8,0.541,0.0,0.802,949.7747575083268,40.3,0.796,0.0,2.7,4422.492040517221,8.32,1.22,0.0,1.61,4452.415346752817
1731070849.05,19.8,0.65,0.0,2.52,4747.769377560372,19.8,0.612,0.0,1.32,949.8172521595932,39.7,0.905,0.0,9.32,4422.730322814825,7.68,0.629,0.0,1.97,4452.368270089526
1731070849.55,19.8,0.749,0.0,3.29,4747.981913402788,20.5,0.453,0.0,1.16,949.8597475417088,40.3,0.904,0.0,1.61,4423.252645355736,8.32,1.025,0.0,1.61,4452.321193489976
1731070850.05,20.5,0.633,0.0,2.08,4748.1944528947,19.8,0.601,0.0,1.49,949.902243654576,39.7,1.075,0.0,2.65,4422.718124778216,7.68,0.552,0.0,1.52,4452.274116954165
1731070850.55,19.8,0.629,0.0,1.78,4748.406996035618,19.8,0.511,0.0,1.14,949.9447404981,40.3,1.03,0.0,1.68,4422.742840734427,8.32,1.094,0.0,8.38,4452.227040482101
1731070851.05,19.8,0.571,0.0,3.48,4748.619542825051,19.8,0.55,0.0,1.03,949.987238072176,39.1,0.52,0.0,1.55,4422.965607511967,7.68,0.882,0.0,2.38,4452.179964073779
1731070851.55,20.5,0.508,0.0,1.51,4748.832093262511,19.8,0.662,0.0,8.91,950.0297363767094,41.0,0.504,0.0,3.23,4423.2207038513925,8.32,0.562,0.0,2.16,4452.132887729206
1731070852.05,19.8,0.568,0.0,1.79,4749.044647347506,20.5,0.793,0.0,0.842,950.0722354116022,39.7,0.55,0.0,1.76,4423.126916584719,7.68,0.922,0.0,1.66,4452.085811448383
1731070852.55,19.8,0.833,0.0,3.01,4749.257205079548,19.8,0.536,0.0,1.92,950.1147351767564,40.3,1.163,0.0,1.65,4423.289274103432,8.32,0.491,0.0,1.97,4452.038735231309
1731070853.05,19.8,0.759,0.0,7.47,4749.469766458147,19.8,0.604,0.0,0.935,950.1572356720768,39.7,0.588,0.0,2.93,4423.269977059849,7.68,1.229,0.0,2.7,4451.991659077992
1731070853.55,20.5,0.787,0.0,2.09,4749.682331482812,20.5,0.73,0.0,1.59,950.1997368974596,40.3,0.829,0.0,6.76,4423.66541543538,8.32,0.791,0.0,1.56,4451.944582988427
1731070854.05,19.8,0.529,0.0,1.94,4749.894900153055,19.8,0.759,0.0,0.938,950.2422388528096,39.7,0.803,0.0,1.75,4423.524725495405,7.68,0.712,0.0,1.59,4451.897506962621
1731070854.55,19.8,0.498,0.0,2.24,4750.107472468386,19.8,0.676,0.0,1.12,950.2847415380292,40.3,1.075,0.0,2.85,4423.515904651697,8.32,1.296,0.0,2.76,4451.850431000574
1731070855.05,19.8,0.84,0.0,1.97,4750.320048428316,19.8,0.64,0.0,0.935,950.3272449530202,39.7,0.88,0.0,1.46,4423.595657911883,7.68,0.733,0.0,5.08,4451.803355102288
1731070855.55,20.5,0.729,0.0,2.07,4750.532628032356,20.5,0.655,0.0,1.12,950.369749097688,40.3,0.919,0.0,1.94,4423.679226685947,8.32,1.317,0.0,1.54,4451.756279267768
1731070856.05,19.8,0.73,0.0,3.26,4750.745211280016,19.9,0.841,0.0,1.09,950.4122539719284,39.7,0.851,0.0,1.98,4423.3728217076,7.68,0.799,0.0,3.1,4451.709203497012
1731070856.55,19.9,0.612,0.0,1.6,4750.957798170807,19.8,1.051,0.0,5.34,950.4547595756464,40.3,0.869,0.0,2.14,4423.958244164964,8.32,0.822,0.0,1.58,4451.662127790024
1731070857.05,19.8,0.656,0.0,1.68,4751.17038870424,19.8,0.67,0.0,1.52,950.4972659087448,39.7,1.148,0.0,1.8,4423.539985754205,7.68,0.597,0.0,1.96,4451.615052146804
1731070857.55,20.5,0.732,0.0,5.62,4751.382982879826,19.9,0.601,0.0,0.727,950.5397729711248,40.3,0.844,0.0,1.63,4423.617168175872,8.32,0.546,0.0,1.87,4451.567976567358
1731070858.05,19.8,0.711,0.0,1.64,4751.595580697078,20.5,0.67,0.0,0.756,950.5822807626924,39.7,1.123,0.0,7.3,4423.670001306576,7.69,1.419,0.0,1.5,4451.5209010516855
1731070858.55,19.8,0.868,0.0,1.9,4751.808182155504,19.8,0.66,0.0,1.74,950.6247892833436,40.3,1.412,0.0,2.61,4423.5303927378645,8.32,0.861,0.0,2.05,4451.473825599787
1731070859.05,19.9,0.702,0.0,1.59,4752.020787254618,19.8,0.786,0.0,2.3,950.6672985329832,39.7,1.177,0.0,1.91,4424.10573768342,7.68,0.871,0.0,1.78,4451.426750211666
1731070859.55,20.5,0.842,0.0,1.6,4752.23339599393,19.9,0.778,0.0,2.63,950.7098085115136,39.7,0.842,0.0,3.03,4423.658302765064,8.32,0.811,0.0,2.94,4451.379674887327
1731070860.05,19.9,1.245,0.0,2.22,4752.446008372951,20.5,0.748,0.0,0.751,950.7523192188372,40.3,0.93,0.0,1.92,4423.725343822926,7.68,0.764,0.0,1.54,4451.332599626768
1731070860.55,19.8,0.935,0.0,1.97,4752.658624391195,19.8,0.708,0.0,0.804,950.7948306548592,40.3,0.907,0.0,2.87,4423.582995413475,7.68,0.723,0.0,1.57,4451.285524429994
1731070861.05,19.8,1.27,0.0,1.82,4752.87124404817,19.8,0.74,0.0,0.857,950.8373428194756,39.7,0.92,0.0,1.92,4424.263758525708,8.31,0.861,0.0,3.34,4451.238449297005
1731070861.55,20.5,0.952,0.0,2.23,4753.08386734339,20.5,0.788,0.0,1.3,950.879855712592,40.3,1.234,0.0,1.72,4424.225675432221,8.32,0.798,0.0,1.92,4451.191374227803
1731070862.05,19.9,0.923,0.0,1.86,4753.296494276367,19.8,0.979,0.0,0.803,950.9223693341108,39.7,1.066,0.0,2.14,4423.820871239944,7.68,0.725,0.0,2.02,4451.144299222392
1731070862.55,19.8,0.867,0.0,7.62,4753.509124846612,19.8,1.078,0.0,1.33,950.9648836839336,40.3,1.226,0.0,1.83,4424.096417442023,8.31,0.769,0.0,1.74,4451.097224280772
1731070863.05,19.8,0.475,0.0,1.83,4753.721759053637,19.8,0.825,0.0,1.02,951.0073987619668,39.7,1.173,0.0,9.08,4423.939846315554,7.69,0.655,0.0,1.6,4451.050149402949
1731070863.55,20.5,0.546,0.0,1.43,4753.934396896953,19.9,0.979,0.0,1.97,951.0499145681056,40.3,1.285,0.0,2.06,4424.23343247607,8.32,0.767,0.0,2.27,4451.003074588918
1731070864.05,19.8,0.547,0.0,3.41,4754.147038376074,20.5,0.987,0.0,0.824,951.0924311022562,39.7,0.848,0.0,2.35,4424.468147351399,7.68,0.81,0.0,2.14,4450.955999838687
1731070864.55,19.8,0.368,0.0,1.81,4754.359683490512,19.8,0.955,0.0,0.856,951.1349483643206,40.3,0.787,0.0,3.8,4424.448008474983,7.68,0.488,0.0,7.18,4450.908925152255
1731070865.05,19.8,0.486,0.0,1.53,4754.572332239777,19.8,0.967,0.0,0.853,951.1774663542012,39.7,1.214,0.0,1.87,4424.499641414005,8.32,0.681,0.0,1.7,4450.8618505296245
1731070865.55,20.5,0.472,0.0,3.0,4754.784984623385,20.5,1.007,0.0,0.788,951.2199850718036,40.3,0.936,0.0,2.06,4424.714904747433,8.32,0.613,0.0,1.65,4450.8147759708
1731070866.05,19.8,0.524,0.0,1.51,4754.997640640845,19.2,0.504,0.0,0.881,951.262504517024,39.7,1.116,0.0,4.43,4424.790661663462,7.68,0.882,0.0,2.12,4450.76770147578
1731070866.55,19.8,0.576,0.0,1.72,4755.21030029167,20.5,0.41,0.0,0.694,951.305024689768,40.3,1.351,0.0,1.82,4424.812677946011,8.32,0.868,0.0,1.73,4450.7206270445695
1731070867.05,19.8,0.516,0.0,11.2,4755.422963575375,19.8,0.501,0.0,0.852,951.3475455899378,39.7,1.188,0.0,2.71,4424.652947710177,7.68,0.831,0.0,1.54,4450.673552677167
1731070867.55,20.5,0.407,0.0,1.6,4755.63563049147,20.5,0.628,0.0,0.749,951.390067217436,40.3,1.558,0.0,8.5,4424.426430407949,8.32,0.853,0.0,4.06,4450.626478373578
1731070868.05,19.8,0.471,0.0,2.39,4755.848301039469,19.9,0.551,0.0,1.61,951.4325895721684,39.0,0.957,0.0,2.15,4424.837714729482,7.68,0.613,0.0,1.55,4450.579404133804
1731070868.55,19.8,0.457,0.0,1.85,4756.060975218884,19.8,0.568,0.0,1.19,951.4751126540312,41.0,0.624,0.0,2.32,4424.761211381167,8.32,0.927,0.0,1.68,4450.532329957845
1731070869.05,19.8,0.611,0.0,1.44,4756.273653029229,19.8,0.666,0.0,2.4,951.5176364629295,39.6,0.83,0.0,2.06,4425.109038970138,7.68,1.007,0.0,8.8,4450.485255845704
1731070869.55,20.5,0.433,0.0,2.29,4756.486334470015,19.8,0.503,0.0,4.68,951.5601609987668,40.3,0.858,0.0,1.94,4424.9729482781,8.32,0.586,0.0,1.6,4450.438181797384
1731070870.05,19.8,0.562,0.0,1.83,4756.699019540757,20.5,0.741,0.0,1.01,951.6026862614448,39.7,1.131,0.0,2.62,4424.855821596122,7.68,1.074,0.0,1.68,4450.391107812885
1731070870.55,19.8,0.528,0.0,1.92,4756.911708240968,19.8,0.564,0.0,1.29,951.6452122508696,40.3,0.962,0.0,2.14,4424.715208348594,8.32,0.724,0.0,2.54,4450.344033892212
1731070871.05,19.8,0.453,0.0,2.23,4757.124400570159,19.9,0.529,0.0,1.03,951.6877389669372,39.7,1.009,0.0,2.48,4424.6908334248665,7.68,1.194,0.0,1.64,4450.2969600353645
1731070871.55,20.5,0.812,0.0,4.42,4757.337096527846,20.5,0.524,0.0,0.853,951.7302664095536,40.3,1.232,0.0,1.63,4424.876359749364,8.32,1.265,0.0,2.05,4450.2498862423445
1731070872.05,19.8,0.602,0.0,2.82,4757.549796113542,19.8,0.734,0.0,0.838,951.7727945786216,39.7,1.124,0.0,5.05,4425.465217585035,7.68,0.757,0.0,1.65,4450.202812513156
1731070872.55,19.8,0.813,0.0,1.85,4757.762499326757,19.8,0.777,0.0,0.888,951.8153234740432,39.7,0.759,0.0,3.51,4425.033512287548,8.32,0.968,0.0,1.47,4450.155738847799
1731070873.05,19.8,0.823,0.0,1.56,4757.975206167011,19.8,0.7,0.0,1.09,951.8578530957247,40.3,0.717,0.0,1.57,4425.5289180577975,7.68,0.536,0.0,2.32,4450.108665246277
1731070873.55,20.5,0.681,0.0,3.21,4758.18791663381,20.5,0.617,0.0,1.9,951.9003834435624,40.3,0.536,0.0,1.79,4425.451428585014,8.32,1.259,0.0,3.89,4450.061591708592
1731070874.05,19.8,0.673,0.0,2.06,4758.400630726673,19.8,0.555,0.0,1.1,951.942914517462,39.7,0.555,0.0,1.78,4425.4607622652375,7.68,0.754,0.0,3.71,4450.014518234743
1731070874.55,19.8,0.714,0.0,1.94,4758.613348445112,19.8,0.646,0.0,1.14,951.9854463173264,39.7,0.788,0.016,1.58,4425.117638516805,8.32,0.821,0.0,4.7,4449.967444824737
1731070875.05,19.9,1.068,0.0,1.815,4758.82606978864,19.8,0.802,0.0,0.917,952.0279788430578,39.7,0.89,0.0,2.1,4425.140270911585,7.68,1.014,0.0,5.16,4449.920371478572
1731070875.55,19.8,0.601,0.0,1.69,4759.038794756773,20.5,0.75,0.0,1.71,952.0705120945624,40.4,0.655,0.0,1.83,4425.828439686699,8.32,0.81,0.0,3.21,4449.873298196254
1731070876.05,20.5,0.925,0.0,2.1,4759.251523349023,19.8,0.797,0.0,0.718,952.1130460717368,39.6,0.828,0.0,1.71,4425.359274585446,7.68,1.575,0.0,5.35,4449.82622497778
1731070876.55,19.8,0.744,0.0,6.2,4759.464255564905,19.8,0.68,0.0,0.873,952.1555807744868,39.7,0.8,0.0,4.55,4425.874753649518,8.32,0.848,0.0,1.96,4449.779151823155
1731070877.05,19.8,0.72,0.0,10.3,4759.676991403933,19.8,0.752,0.0,0.761,952.1981162027148,40.3,0.634,0.0,1.72,4425.600379163508,7.68,0.689,0.0,3.83,4449.7320787323815
1731070877.55,20.5,0.562,0.0,4.42,4759.8897308656215,19.8,0.771,0.0,1.9,952.240652356324,40.3,1.034,0.0,1.74,4425.686182481328,7.68,0.656,0.0,2.4,4449.68500570546
1731070878.05,19.8,0.662,0.0,5.83,4760.102473949484,20.5,0.842,0.0,1.14,952.2831892352204,39.7,0.978,0.0,1.75,4425.353571750764,8.32,0.615,0.0,3.46,4449.637932742395
1731070878.55,19.8,0.788,0.0,6.205,4760.315220655036,19.8,0.686,0.0,2.09,952.3257268393,40.3,0.85,0.0,2.03,4426.038007617937,8.32,1.494,0.0,10.7,4449.590859843183
1731070879.05,19.8,0.87,0.0,6.58,4760.527970981791,19.8,0.583,0.0,0.947,952.3682651684694,39.7,1.24,0.0,3.04,4425.813691527606,7.68,1.251,0.0,2.2,4449.543787007832
1731070879.55,20.5,1.235,0.0,3.71,4760.740724929263,20.5,0.583,0.0,1.3,952.410804222631,40.3,1.341,0.0,2.07,4425.976862113014,8.32,0.919,0.0,2.33,4449.496714236341
1731070880.05,19.8,0.874,0.0,2.28,4760.953482496967,19.8,0.616,0.0,1.22,952.453344001688,39.7,1.414,0.0,1.68,4425.760930469508,7.68,1.073,0.0,3.75,4449.449641528713
1731070880.55,19.8,0.948,0.0,2.42,4761.166243684419,19.9,0.564,0.0,1.01,952.495884505546,39.7,1.1,0.0,2.54,4426.15096743334,8.32,0.965,0.0,2.1,4449.402568884952
1731070881.05,19.8,0.968,0.0,2.56,4761.3790084911325,19.8,0.742,0.0,1.08,952.538425734102,39.7,1.074,0.016,2.27,4425.943265669846,7.68,1.258,0.0,2.71,4449.355496305055
1731070881.55,20.5,0.858,0.0,7.07,4761.591776916623,20.5,0.739,0.0,1.0,952.5809676872616,39.7,0.837,0.0,8.37,4426.067387464903,8.32,0.866,0.0,1.92,4449.308423789028
1731070882.05,19.8,1.144,0.0,1.94,4761.804548960405,19.8,0.652,0.0,1.63,952.6235103649284,40.3,1.118,0.0,1.63,4425.862352474034,7.68,0.888,0.0,1.74,4449.261351336871
1731070882.55,19.8,0.931,0.0,2.9,4762.017324621992,19.8,0.679,0.0,0.938,952.6660537670048,40.3,0.871,0.0,1.65,4426.243605894737,8.32,0.686,0.0,2.32,4449.214278948587
1731070883.05,19.8,1.068,0.0,2.03,4762.230103900903,19.8,1.166,0.0,0.876,952.7085978933968,39.7,1.042,0.0,2.9,4426.508948047546,7.68,0.751,0.0,5.155,4449.16720662418
1731070883.55,20.5,1.007,0.0,3.69,4762.442886796649,19.8,0.768,0.0,2.9,952.7511427440018,40.3,0.982,0.0,2.08,4426.529387753672,8.32,0.714,0.0,7.99,4449.120134363648
1731070884.05,19.2,0.708,0.0,1.77,4762.655673308747,20.5,0.938,0.0,1.68,952.7936883187252,39.7,1.303,0.0,2.14,4426.435996584044,7.68,0.839,0.0,6.13,4449.0730621669945
1731070884.55,20.5,0.475,0.0,1.67,4762.868463436714,19.8,0.922,0.0,0.998,952.8362346174704,40.3,1.275,0.0,1.69,4426.273833345208,8.32,0.752,0.0,4.27,4449.025990034224
1731070885.05,19.8,0.419,0.0,3.15,4763.081257180062,19.8,0.891,0.0,0.728,952.87878164014,39.1,0.706,0.0,1.58,4425.99621416492,7.68,0.49,0.0,3.28,4448.978917965334
1731070885.55,20.5,0.351,0.0,1.46,4763.294054538309,19.9,1.106,0.0,0.749,952.9213293866408,41.0,0.984,0.0,2.68,4426.434501924251,8.32,0.663,0.0,2.46,4448.931845960332
1731070886.05,19.9,0.387,0.0,5.11,4763.506855510969,20.5,1.124,0.0,1.03,952.9638778568687,39.6,0.965,0.0,6.96,4426.728693268361,7.68,0.69,0.0,1.39,4448.884774019215
1731070886.55,19.8,0.603,0.0,4.76,4763.719660097559,19.9,0.887,0.0,0.856,953.0064270507308,40.3,0.892,0.0,1.7,4426.235635226338,8.32,0.856,0.0,1.78,4448.837702141987
1731070887.05,19.8,0.631,0.0,3.77,4763.932468297593,19.8,0.754,0.0,1.16,953.04897696813,39.7,1.108,0.0,3.41,4426.574081953297,7.68,0.984,0.0,3.22,4448.790630328651
1731070887.55,20.5,0.523,0.0,4.36,4764.145280110588,19.8,0.699,0.0,0.779,953.0915276089688,40.3,1.221,0.0,1.96,4427.018042270354,8.32,0.63,0.0,1.61,4448.743558579207
1731070888.05,19.8,0.528,0.0,6.02,4764.358095536061,20.5,0.575,0.0,1.2,953.134078973154,39.7,1.137,0.0,1.75,4426.553609468102,7.68,0.91,0.0,2.56,4448.696486893662
1731070888.55,19.8,0.448,0.0,3.27,4764.570914573525,19.8,0.476,0.0,0.915,953.1766310605822,40.3,1.213,0.0,2.46,4426.569158708731,8.32,0.801,0.0,1.74,4448.649415272011
1731070889.05,19.8,0.474,0.0,4.2,4764.7837372224985,19.8,0.566,0.0,0.832,953.2191838711598,39.1,1.749,0.016,1.57,4426.725556676017,7.68,1.099,0.0,1.63,4448.602343714259
1731070889.55,20.5,0.437,0.0,2.94,4764.996563482497,20.5,0.511,0.0,0.782,953.26173740479,39.7,0.649,0.0,1.92,4426.605004138107,8.32,0.963,0.0,2.29,4448.555272220409
1731070890.05,19.8,0.608,0.0,5.19,4765.209393353035,19.8,0.588,0.0,1.73,953.304291661376,40.3,0.739,0.0,1.71,4426.652149275457,7.68,0.543,0.0,1.74,4448.508200790462
1731070890.55,19.8,0.504,0.0,4.54,4765.422226833631,19.8,0.616,0.0,0.832,953.3468466408236,40.3,0.936,0.0,1.747,4426.783422987156,8.32,0.753,0.0,1.41,4448.461129424422
1731070891.05,19.9,0.424,0.0,1.58,4765.6350639238,19.8,0.657,0.0,1.01,953.3894023430306,39.7,0.874,0.0,1.783,4427.299148664901,7.68,0.482,0.0,2.71,4448.414058122287
1731070891.55,19.8,0.464,0.031,5.42,4765.847904623059,19.8,0.509,0.0,0.933,953.4319587679028,40.3,0.871,0.0,1.82,4426.872827277307,8.32,1.124,0.0,2.04,4448.366986884063
1731070892.05,19.8,0.638,0.0,3.44,4766.060748930924,20.5,0.45,0.0,2.34,953.4745159153435,39.7,0.884,0.0,10.9,4427.371651744571,7.68,1.27,0.0,1.95,4448.31991570975
1731070892.55,19.8,0.609,0.0,1.58,4766.273596846912,19.8,0.435,0.0,0.847,953.517073785256,40.3,0.87,0.0,2.53,4427.010177589651,8.32,0.688,0.0,5.34,4448.272844599351
1731070893.05,19.8,0.534,0.0,1.72,4766.48644837054,19.8,0.554,0.0,0.84,953.5596323775468,39.7,1.136,0.0,1.61,4426.989976485537,7.68,0.899,0.0,10.9,4448.225773552867
1731070893.55,20.5,0.74,0.0,1.56,4766.699303501323,19.8,0.688,0.0,0.883,953.6021916921128,39.6,0.839,0.0,1.59,4427.158090958214,8.32,0.464,0.0,4.7,4448.178702570301
1731070894.05,19.8,0.783,0.0,2.11,4766.91216223878,20.5,0.515,0.0,1.04,953.6447517288605,40.3,0.534,0.0,2.92,4427.403634819677,7.68,1.149,0.0,1.72,4448.131631651654
1731070894.55,19.9,0.759,0.0,1.81,4767.125024582427,19.8,0.59,0.0,1.88,953.6873124876932,40.3,0.493,0.0,2.46,4427.026576632141,7.68,0.711,0.0,2.0,4448.084560796928
1731070895.05,19.8,0.639,0.0,1.56,4767.33789053178,19.8,0.696,0.0,0.746,953.729873968514,39.7,0.586,0.0,1.68,4427.578246365747,8.32,0.697,0.0,3.78,4448.037490006126
1731070895.55,20.5,0.667,0.0,7.94,4767.5507600863575,19.9,0.673,0.0,0.775,953.7724361712296,40.3,0.68,0.0,2.55,4427.614542996717,8.32,0.972,0.0,2.08,4447.990419279251
1731070896.05,19.8,0.781,0.0,1.87,4767.763633245675,20.5,0.579,0.0,0.871,953.8149990957372,39.7,0.894,0.0,1.43,4427.701308446628,7.68,0.62,0.0,1.57,4447.943348616303
1731070896.55,19.8,0.642,0.0,2.16,4767.976510009251,19.9,0.807,0.0,0.995,953.8575627419432,40.3,0.714,0.0,6.79,4427.480399766077,8.32,1.376,0.0,2.8,4447.896278017282
1731070897.05,19.8,0.553,0.0,2.81,4768.189390376603,19.8,0.787,0.0,8.32,953.9001271097508,39.7,0.702,0.0,1.73,4427.724508510583,7.68,0.811,0.0,1.75,4447.849207482196
1731070897.55,20.5,0.624,0.0,1.85,4768.402274347247,20.5,0.751,0.0,1.06,953.9426921990636,40.3,0.899,0.0,1.46,4427.579179034042,8.32,0.673,0.0,6.08,4447.802137011043
1731070898.05,19.8,0.688,0.0,2.02,4768.615161920702,19.8,0.906,0.0,1.03,953.9852580097884,39.0,0.858,0.016,1.95,4427.827387260148,7.68,0.812,0.0,1.76,4447.755066603826
1731070898.55,19.8,0.543,0.0,1.67,4768.828053096484,19.8,0.691,0.0,0.987,954.0278245418218,40.3,0.743,0.0,1.81,4427.94336075264,8.32,0.568,0.0,1.45,4447.707996260546
1731070899.05,19.8,0.802,0.0,1.66,4769.040947874111,19.8,0.774,0.0,0.936,954.0703917950708,39.7,1.105,0.0,1.67,4427.750742447641,7.68,1.311,0.0,2.38,4447.660925981206
1731070899.55,19.8,1.088,0.0,3.0,4769.253846253101,20.5,1.063,0.0,0.907,954.1129597694388,40.3,1.132,0.0,2.05,4427.488371947554,8.32,1.096,0.0,1.74,4447.613855765808
1731070900.05,20.5,0.657,0.0,6.26,4769.466748232971,19.9,0.788,0.0,0.906,954.1555284648292,39.7,1.109,0.0,1.94,4427.464017909654,7.68,1.062,0.0,1.77,4447.566785614354
1731070900.55,19.8,0.632,0.0,1.89,4769.679653813241,19.8,0.632,0.0,1.5,954.1980978811488,40.3,1.095,0.0,1.85,4427.552257269458,8.32,0.735,0.0,2.25,4447.519715526847
1731070901.05,19.8,0.838,0.0,2.23,4769.8925629934265,19.8,0.712,0.0,0.82,954.2406680182946,39.7,1.043,0.0,3.72,4427.83691283272,7.68,0.684,0.0,2.49,4447.472645503286
1731070901.55,20.5,0.814,0.0,1.6,4770.105475773046,20.5,0.618,0.0,0.908,954.2832388761736,39.7,1.364,0.0,2.37,4428.062149838394,8.32,1.455,0.0,2.41,4447.425575543676
1731070902.05,19.8,0.872,0.0,1.61,4770.318392151618,19.8,0.887,0.0,0.995,954.3258104546888,39.7,0.838,0.0,2.03,4427.62808451139,7.68,0.904,0.0,5.01,4447.378505648018
1731070902.55,19.8,0.759,0.0,1.93,4770.53131212866,19.8,0.782,0.0,0.812,954.3683827537444,40.3,0.836,0.0,1.93,4428.018218573878,8.32,0.771,0.0,1.96,4447.331435816313
1731070903.05,19.8,1.075,0.0,3.9,4770.744235703692,19.8,0.69,0.0,0.841,954.4109557732468,40.3,0.878,0.0,1.57,4428.203887457702,7.68,0.572,0.0,2.8,4447.284366048568
1731070903.55,19.8,1.014,0.0,5.21,4770.95716287623,20.5,0.683,0.0,0.852,954.4535295130931,40.3,0.856,0.0,3.14,4427.878097437352,8.32,0.825,0.0,1.64,4447.237296344777
1731070904.05,20.5,0.97,0.0,5.69,4771.170093645793,19.8,0.956,0.0,0.934,954.4961039731908,39.0,1.078,0.016,1.76,4427.837328687942,7.68,0.73,0.0,1.73,4447.190226704947
1731070904.55,19.8,1.18,0.0,5.1,4771.383028011899,19.8,0.785,0.0,0.949,954.5386791534426,40.3,0.949,0.0,1.81,4428.435444526466,8.32,0.847,0.0,3.01,4447.14315712908
1731070905.05,19.8,0.894,0.0,8.75,4771.595965974067,19.8,0.819,0.0,3.83,954.5812550537528,39.7,1.112,0.0,3.19,4428.234411468804,7.68,0.861,0.0,1.55,4447.096087617176
1731070905.55,19.8,0.308,0.0,4.01,4771.8089075318185,20.5,0.902,0.0,0.727,954.6238316740277,40.3,1.219,0.0,1.37,4428.103185870292,8.32,0.588,0.0,1.87,4447.04901816924
1731070906.05,20.5,0.332,0.0,5.46,4772.021852684667,19.8,0.858,0.0,1.0,954.6664090141652,39.7,1.226,0.0,10.5,4428.486279883522,7.68,0.678,0.0,1.85,4447.001948785271
1731070906.55,19.8,0.35,0.0,4.64,4772.234801432134,19.8,0.905,0.0,0.855,954.7089870740716,39.7,0.904,0.0,2.48,4428.78915003878,8.32,0.64,0.0,1.65,4446.954879465273
1731070907.05,19.8,0.672,0.0,4.13,4772.447753773738,19.8,1.044,0.0,1.34,954.7515658536512,40.3,0.864,0.0,1.57,4428.679896696138,7.68,0.872,0.0,9.1,4446.907810209247
1731070907.55,20.5,0.41,0.0,6.33,4772.660709708998,20.5,0.92,0.0,0.828,954.7941453528072,40.3,0.868,0.0,2.0,4428.6548540955655,8.32,0.904,0.0,1.91,4446.860741017195
1731070908.05,19.9,0.387,0.0,3.48,4772.873669237434,19.8,0.878,0.0,1.22,954.8367255714468,39.7,0.933,0.0,1.63,4428.663858253539,7.68,0.483,0.0,1.8,4446.813671889121
1731070908.55,19.8,0.452,0.0,4.13,4773.086632358562,19.9,0.743,0.0,0.885,954.8793065094673,40.3,0.877,0.0,1.69,4429.034695992924,8.32,0.663,0.0,2.14,4446.766602825024
1731070909.05,19.8,0.393,0.0,5.73,4773.299599071904,19.8,0.337,0.0,1.24,954.9218881667756,39.7,1.118,0.0,2.07,4428.871431832905,7.68,0.69,0.0,1.62,4446.719533824907
1731070909.55,19.8,0.415,0.0,9.27,4773.512569376978,20.5,0.604,0.0,1.03,954.9644705432756,39.7,1.432,0.0,1.94,4428.378528777021,8.32,0.987,0.0,2.4,4446.672464888773
1731070910.05,20.5,0.36,0.0,5.19,4773.725543273304,19.8,0.501,0.0,1.99,955.0070536388712,40.3,1.388,0.0,2.02,4428.515715045513,7.68,0.924,0.0,1.81,4446.625396016623
1731070910.55,19.8,0.514,0.0,5.96,4773.938520760401,19.8,0.634,0.0,0.857,955.0496374534688,40.3,1.423,0.0,5.95,4428.69026270706,8.32,0.482,0.0,1.76,4446.578327208462
1731070911.05,19.8,0.461,0.0,2.09,4774.151501837788,19.8,0.483,0.0,1.21,955.0922219869666,39.1,0.769,0.016,1.86,4428.524287722006,7.68,1.139,0.0,2.49,4446.531258464288
1731070911.55,20.5,0.516,0.0,2.07,4774.364486504984,20.5,0.577,0.0,0.85,955.1348072392714,40.3,0.808,0.0,3.53,4429.350914818861,7.68,0.692,0.0,8.09,4446.484189784104
1731070912.05,19.8,0.578,0.0,1.71,4774.577474761511,19.8,0.552,0.0,2.42,955.1773932102868,39.7,0.839,0.0,1.8,4429.0097573392095,8.32,1.147,0.0,2.38,4446.437121167913
1731070912.55,19.8,0.541,0.0,3.27,4774.790466606885,19.8,0.542,0.0,0.965,955.2199798999168,40.3,0.805,0.0,1.59,4429.000409445099,8.32,1.114,0.0,1.97,4446.390052615717
1731070913.05,19.8,0.419,0.0,1.76,4775.00346204063,19.9,0.504,0.0,1.02,955.2625673080686,39.7,0.921,0.0,2.98,4428.977558357414,7.68,0.596,0.0,1.98,4446.342984127518
1731070913.55,20.5,0.712,0.0,1.69,4775.216461062263,20.5,0.576,0.0,0.866,955.3051554346398,40.3,0.988,0.0,1.66,4429.022908898735,8.32,1.179,0.0,1.88,4446.2959157033165
1731070914.05,19.8,0.656,0.0,8.4,4775.429463671304,19.8,0.545,0.0,3.99,955.3477442795372,39.7,0.974,0.0,1.9,4428.85137785573,7.68,0.636,0.0,2.5,4446.248847343118
